NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;2865.20751953125;0;0;NA
NA;0;0;244.180572509766;0;8566.30078125;3484.67724609375;1154.57275390625;0;0;NA
NA;0;0;0;0;95154;35851.21875;0;0;0;NA
NA;0;0;0;12235.0791015625;75714.3046875;36153.37109375;4720.13671875;0;0;NA
NA;0;0;0;5831.208984375;33105.421875;38161.4140625;28468.087890625;0;0;NA
NA;0;0;0;652.0947265625;6762.69775390625;14717.896484375;14852.8828125;0;0;NA
NA;0;0;0;0;0;4624.52392578125;0;0;0;NA
NA;0;0;0;0;0;509.457092285156;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;79.3893585205078;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
