NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;25.5598926544189;10943.896484375;17427.3671875;19420.68359375;18957.7109375;15995.833984375;3274.33154296875;NA
NA;0;120.203231811523;11166.794921875;18393.658203125;8630.857421875;17157.8203125;18757.826171875;378.443450927734;NA
NA;0;0;10106.6708984375;17243.498046875;9861.6064453125;13822.6240234375;8616.123046875;0;NA
NA;0;1724.69262695312;15063.525390625;13147.2734375;14355.7880859375;5266.154296875;6767.81884765625;91.9064559936523;NA
NA;370.176818847656;2461.82055664062;8435.2197265625;5428.59326171875;4377.52978515625;3437.1103515625;3033.201171875;0;NA
NA;1783.05114746094;181.095672607422;8.78385066986084;545.468505859375;0;1609.18688964844;32.3633308410645;0;NA
NA;794.994506835938;30.961462020874;537.74560546875;0;277.275939941406;3686.34252929688;1.37461352348328;850.100463867188;NA
NA;176.573791503906;33.4752197265625;0;0;1459.7734375;4665.2109375;0;97.1237945556641;NA
NA;0;0;0;0;4654.25244140625;594.1025390625;0;96.0522994995117;NA
NA;0;173.241668701172;0;0;2411.40258789062;120.690147399902;0;0;NA
NA;0;0;0;76.6498641967773;364.800842285156;567.76611328125;1523.59936523438;18.0167694091797;NA
NA;0;0;0;928.461181640625;412.512786865234;393.053009033203;178.083862304688;1033.52990722656;NA
NA;0;0;629.541870117188;0;6.53946495056152;0;85.2147445678711;0;NA
NA;0;0;0;24.0899524688721;0;0;304.996154785156;1.07515823841095;NA
NA;0;0;107.559707641602;33.1977958679199;0;845.65380859375;156.819229125977;0;NA
NA;32.6676063537598;707.049377441406;346.625152587891;85.7987823486328;1163.86755371094;1216.23803710938;0;1313.3759765625;NA
NA;473.479949951172;0;3618.10864257812;8123.10986328125;11570.3671875;204.636108398438;0;1583.02893066406;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
