NA;NA;NA;NA;NA;NA;NA;NA
NA;1996.10705566406;9918.09765625;36423.11328125;37893.25;16583.62890625;3497.1328125;NA
NA;134.920181274414;19751.869140625;35437.2890625;14892.443359375;5527.4326171875;5924.7578125;NA
NA;319.692474365234;11568.0078125;18865.203125;21126.181640625;14677.1904296875;8963.4208984375;NA
NA;210.418884277344;0;15815.9052734375;25705.369140625;1082.5693359375;0;NA
NA;0;0;1971.27282714844;3778.70263671875;627.202819824219;0;NA
NA;301.364410400391;257.024444580078;0;12.9065914154053;79.0467376708984;0;NA
NA;0;0;0;0;0;0;NA
NA;0;304.755187988281;0;0;0;0;NA
NA;23.7558307647705;0;0;0;0;0;NA
NA;0;0;0;410.000701904297;122.618644714355;0;NA
NA;1245.01000976562;2303.63793945312;53.4665298461914;6677.09423828125;3811.05639648438;440.111236572266;NA
NA;NA;NA;NA;NA;NA;NA;NA
