NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;NA
NA;0;0;0;0;0;4399.47216796875;NA
NA;1556.14904785156;0;0;0;4740.97119140625;676.619140625;NA
NA;0;747.621459960938;475.172393798828;7600.53515625;11351.32421875;0;NA
NA;0;0;0;42997.4609375;56252.33984375;504.194244384766;NA
NA;0;0;355.063812255859;30097.173828125;127829.5546875;647.822875976562;NA
NA;0;0;0;55772.25390625;174146.4375;1137.83447265625;NA
NA;0;0;0;0;35577.24609375;19388.34375;NA
NA;839.439331054688;0;0;0;7662.98193359375;6733.2138671875;NA
NA;0;0;0;0;0;2358.92041015625;NA
NA;0;0;473.213928222656;0;0;0;NA
NA;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA
