NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;1723.2314453125;64542.71484375;63223.84375;146494.0625;69716.859375;18333.787109375;0;NA
NA;0;1348.79504394531;17966.61328125;11996.71484375;22114.279296875;24699.78125;10524.818359375;0;NA
NA;0;0;0;0;0;3225.29931640625;0;0;NA
NA;0;0;0;0;1043.37854003906;1713.82275390625;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;1960.07019042969;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;977.397583007812;0;0;128.365386962891;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
