NA;NA;NA;NA;NA;NA
NA;0;703.015869140625;4366.60791015625;289.224273681641;NA
NA;0;0;1094.64916992188;440.595977783203;NA
NA;397.654327392578;0;1197.56225585938;1379.98852539062;NA
NA;207.702926635742;609.464660644531;16785.208984375;21688.6484375;NA
NA;90.2075042724609;6766.23828125;64164.5859375;39847.11328125;NA
NA;528.468322753906;9174.0546875;59472.1328125;80921.2109375;NA
NA;0;293.5244140625;44232.5;103403.1171875;NA
NA;0;1425.17211914062;3644.59887695312;30259.53125;NA
NA;0;1316.62487792969;0;0;NA
NA;NA;NA;NA;NA;NA
