NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;5817.45654296875;6713.1796875;16800.95703125;21713.208984375;4841.603515625;180.269104003906;NA
NA;0;51.1252250671387;742.577209472656;11596.869140625;3804.46411132812;13282.7021484375;3550.94946289062;0;NA
NA;0;0;4361.07421875;12754.2275390625;1843.34216308594;4354.736328125;0;0;NA
NA;0;468.620544433594;6799.830078125;8012.056640625;8898.166015625;291.866760253906;71.5176620483398;0;NA
NA;401.572448730469;1482.25695800781;1193.07580566406;1788.60363769531;389.991821289062;614.733276367188;84.4359970092773;0;NA
NA;0;0;0;0;0;26.2195148468018;0;0;NA
NA;0;0;0;0;0;20.5996894836426;0;407.774169921875;NA
NA;0;0;0;0;0;709.9755859375;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;35.5182113647461;1687.53283691406;0;NA
NA;0;0;0;0;0;84.4340438842773;135.841369628906;205.201461791992;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;1.20447552204132;NA
NA;0;0;0;0;0;0;0;0;NA
NA;53.3790092468262;86.3244934082031;0;57.180419921875;1034.21032714844;1133.78527832031;0;182.807205200195;NA
NA;0;0;1381.95825195312;6950.544921875;9216.619140625;206.708831787109;0;129.769302368164;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
