NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.8896484375;89.1194915771484;5056.4091796875;15191.322265625;3959.0625;11782.6318359375;2061.67993164062;4472.59619140625;12753.7705078125;781.21875;4824.95849609375;2506.68481445312;0;0;0;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;628.365539550781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724.103088378906;9633.7177734375;7615.9560546875;5668.71337890625;1719.79553222656;1490.25122070312;4016.3447265625;7930.80908203125;2984.86962890625;4894.17529296875;661.5732421875;0;0;25.7560539245605;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494.737976074219;1937.87902832031;9650.98046875;7659.91162109375;3389.26635742188;21.9211864471436;0;3788.5966796875;238.740234375;754.683227539062;455.63232421875;1211.67211914062;0;18.7316761016846;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546.008117675781;2902.8642578125;13897.1640625;57.0834121704102;19652.06640625;11796.048828125;0;0;5623.3017578125;0;272.524230957031;0;0;16.3902168273926;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.0186004638672;5351.544921875;28372.43359375;168.070663452148;564.921875;14416.2724609375;1590.44006347656;0;130.854293823242;0;0;276.828857421875;0;2.34145975112915;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;891.387573242188;613.72314453125;23635.123046875;517.501953125;0;0;1419.06530761719;309.37548828125;0;0;156.366348266602;553.84423828125;0;0;32.7804336547852;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2783.82739257812;3294.79150390625;0;0;0;685.833801269531;0;0;0;0;0;0;9.3658390045166;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.9667358398438;598.752380371094;0;0;0;0;0;0;0;0;0;0;0;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;917.622924804688;0;0;0;0;0;0;0;0;0;0;0;0;32.7804336547852;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741.029052734375;0;0;0;0;0;0;0;0;0;0;0;0;16.3902168273926;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2880.19921875;398.262573242188;0;0;0;0;0;0;0;0;0;0;0;2.34145975112915;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843.450378417969;2239.546875;0;0;0;0;0;0;0;0;0;0;0;0;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1846.56103515625;2416.7021484375;0;0;0;0;0;0;0;0;0;0;0;0;32.7804336547852;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307.561767578125;1582.3701171875;1270.24780273438;0;0;0;0;0;0;0;0;0;0;0;32.7804336547852;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;24787.560546875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563.68725585938;0;0;0;0;0;0;0;0;0;0;0;35.1218948364258;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11463.3359375;1100.66186523438;0;0;0;0;0;0;0;0;0;0;28.0975131988525;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;894.083740234375;270.854339599609;0;0;0;0;0;0;0;0;0;0;25.7560539245605;21.0731353759766;28.0975131988525;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;8089.44140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6443.669921875;0;0;0;0;0;0;0;0;0;2.34145975112915;14.0487575531006;2.34145975112915;0;37.4633560180664;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4384.103515625;695.516174316406;0;0;0;0;0;0;0;0;0;0;0;0;16.3902168273926;37.4633560180664;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935.626220703125;3548.353515625;0;0;0;0;0;0;0;0;0;0;0;0;0;30.4389724731445;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692.720458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.4633560180664;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.3658390045166;37.4633560180664;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.1218948364258;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3914.30517578125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.34145975112915;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9537.6640625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9100.01171875;362.845397949219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;782.688659667969;1723.33056640625;221.622116088867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13451.4013671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
