NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;320.977081298828;3769.74682617188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;898.880737304688;0;499.965484619141;0;0;0;360.172088623047;16594.37109375;12483.07421875;0;0;0;0;0;0;0;0;0;0;0;403.524627685547;0;0;0;NA
NA;161.159454345703;0;182.005279541016;0;0;0;12096.955078125;24476.462890625;1827.20141601562;260.903656005859;0;0;0;0;0;0;0;0;0;0;2260.04956054688;1303.16870117188;0;0;NA
NA;0;123.571495056152;0;0;0;0;1047.42895507812;37803.26953125;5589.302734375;127.850540161133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;155.036773681641;0;0;24011.994140625;54.0789833068848;0;1773.89038085938;0;0;1811.08117675781;30070.14453125;0;0;0;0;0;0;0;0;303.39990234375;NA
NA;0;0;2177.44482421875;0;0;0;0;0;508.945983886719;203.278137207031;0;0;333.421691894531;393.550048828125;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;255.454025268555;1839.39282226562;2617.01953125;864.488159179688;8.99909019470215;0;0;0;0;0;264.228179931641;285.121398925781;0;0;0;68.779541015625;9066.587890625;2007.8623046875;NA
NA;0;0;0;0;0;0;0;1251.32421875;4630.32275390625;11777.447265625;0;0;0;0;0;0;0;0;0;0;60.7948608398438;2646.40942382812;0;0;NA
NA;0;13319.5576171875;0;168.342636108398;0;0;0;0;119.025184631348;6185.34521484375;8000.49072265625;8374.71484375;0;0;0;228.499359130859;0;0;0;43.0019111633301;116.634056091309;4723.05908203125;8004.20947265625;1630.82958984375;NA
NA;113.464965820312;0;0;4757.88818359375;0;0;0;1588.38122558594;0;12804.177734375;41347.7578125;4560.65673828125;0;0;0;0;0;0;0;0;4335.4736328125;112.415802001953;0;1436.40637207031;NA
NA;0;0;0;909.388122558594;0;0;783.193176269531;0;0;33226.40625;85510.6796875;16752.2109375;0;0;0;0;0;17.1378631591797;65.797492980957;0;0;0;0;0;NA
NA;0;0;0;0;0;0;2226.51391601562;0;26.8763198852539;2079.00415039062;48636.4140625;19095.283203125;0;614.578796386719;242.547012329102;0;0;1904.08410644531;133.207443237305;1972.76623535156;2641.92016601562;0;0;0;NA
NA;0;0;285.377716064453;0;1840.80346679688;0;124.753463745117;834.399536132812;3595.58544921875;21703.552734375;48946.65625;11856.1953125;0;785.28759765625;0;377.624572753906;504.978271484375;3698.5361328125;4692.017578125;0;1654.14404296875;0;0;0;NA
NA;1215.27294921875;0;0;0;0;0;0;24756.59375;22756.666015625;14471.525390625;8487.55859375;29571.3359375;1346.662109375;0;1904.09655761719;0;0;4458.7890625;8857.7236328125;153.525421142578;0;0;243.763671875;0;NA
NA;1500.32824707031;0;166.642242431641;0;51.7122955322266;0;5.39861965179443;5233.9306640625;16430.0234375;41702.453125;4348.7998046875;933.052368164062;1589.59094238281;96.7015838623047;0;6.20646142959595;324.854461669922;1768.43627929688;4.3805456161499;0;0;0;0;0;NA
NA;0;0;0;0;0;131.169281005859;3311.8212890625;981.527954101562;6095.32470703125;32546.80859375;2821.01513671875;416.535095214844;1103.98510742188;69.8759231567383;7428.4599609375;14352.6708984375;4660.6455078125;695.487365722656;1960.61840820312;0;0;0;0;0;NA
NA;0;0;108.11954498291;0;108.119552612305;26.1458377838135;0;148.748123168945;16.6165637969971;3588.73217773438;3123.640625;2248.93237304688;370.498840332031;2046.20764160156;4601.861328125;15952.427734375;30916.490234375;15152.2646484375;1558.73364257812;0;0;229.047836303711;0;0;NA
NA;55.2039070129395;0;0;0;0;1691.16821289062;881.60302734375;7097.56298828125;54.8686943054199;1037.88684082031;381.585357666016;11581.95703125;27299.912109375;11319.578125;107.368659973145;8.44144058227539;8626.4619140625;8126.18798828125;6034.900390625;0;88.9669876098633;14.4889011383057;75.5188293457031;0;NA
NA;0;0;208.373931884766;141.262191772461;1324.03173828125;23.4475193023682;914.421936035156;4630.98095703125;14282.78125;36482.875;2233.86596679688;5936.51953125;40147.04296875;27187.8828125;15698.9345703125;21009.685546875;1519.32592773438;0;11369.0703125;367.514038085938;227.867309570312;0;0;0;NA
NA;0;0;0;0;0;0;86.9373779296875;5665.8759765625;2894.01928710938;17863.419921875;9741.8134765625;11211.7216796875;41363.01171875;39493.76171875;24211.939453125;25624.162109375;15345.6689453125;0;0;83.8537445068359;223.367919921875;236.737823486328;29.9296779632568;0;NA
NA;69.9348907470703;0;0;340.898010253906;0;0;1980.24072265625;3196.68603515625;3482.68701171875;18270.53515625;25131.814453125;22092.1953125;41914.21875;45923.60546875;40740.14453125;41482.3671875;9851.904296875;56.521598815918;0;391.215057373047;0;0;0;0;NA
NA;5536.9755859375;108.966049194336;0;0;376.857482910156;2543.96533203125;2607.71850585938;16758.306640625;4613.64990234375;7454.78466796875;30102.28515625;42887.40234375;44732.6796875;43899.65625;44877.65234375;38016.67578125;38171.5625;21873.763671875;3993.88745117188;1806.46557617188;41.2680168151855;0;0;0;NA
NA;1368.14770507812;0;81.353385925293;835.246826171875;0;0;0;4892.28515625;4526.01123046875;131.547958374023;5515.58154296875;32158.267578125;31698.298828125;22857.986328125;43905.5625;41783.55078125;44692.62109375;37021.6875;32524.71875;18864.4453125;230.452835083008;0;0;0;NA
