NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;188.686950683594;NA
NA;0;6848.998046875;1106.9951171875;0;0;0;NA
NA;82.6700744628906;5577.2724609375;5507.38720703125;129.3681640625;0;0;NA
NA;0;558.443115234375;3206.92333984375;6048.5341796875;1876.89074707031;0;NA
NA;52.316967010498;0;137.66064453125;28910.619140625;13213.65625;0;NA
NA;0;327.682556152344;533.43212890625;78333.2734375;58813.828125;5998.10400390625;NA
NA;0;1393.74340820312;0;21745.537109375;17841.986328125;6367.6708984375;NA
NA;0;0;0;1059.26928710938;6839.4267578125;439.479797363281;NA
NA;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA
