NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1210.29235839844;0;489.641296386719;11561.802734375;44766.390625;6328.39501953125;0;0;0;0;245.579711914062;0;0;316.282440185547;146.394134521484;341.002258300781;2066.2314453125;1115.00402832031;11.1697063446045;2821.2861328125;1258.06713867188;0;6486.1376953125;104.577217102051;0;0;0;0;0;3472.17797851562;24609.251953125;1537.72668457031;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;765.8134765625;0;2870.64501953125;0;0;0;0;0;0;0;0;0;1905.06628417969;44728.3515625;8931.119140625;3304.18359375;0;3264.8447265625;0;0;0;132.579437255859;2614.50610351562;0;0;93.0040512084961;2184.4365234375;0;99.315071105957;0;0;151.125717163086;0;0;31.3007755279541;0;0;0;0;7848.35009765625;1704.42944335938;0;0;0;0;NA
NA;0;0;0;411.053894042969;0;0;0;0;0;0;0;0;0;0;0;0;0;69.3266372680664;0;0;0;432.476928710938;1257.23413085938;5465.41796875;7689.7841796875;748.941101074219;0;0;83.41259765625;0;0;90.6582946777344;0;0;151.148986816406;0;0;130.845901489258;0;110.924667358398;1288.24243164062;20.4209880828857;0;0;0;0;0;58.2410163879395;366.207275390625;6.2323169708252;337.57177734375;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.1475257873535;0;145.784805297852;4910.341796875;1208.61413574219;491.539794921875;0;0;0;254.465454101562;0;104.324974060059;718.916564941406;126.520614624023;0;0;0;0;247.788925170898;7.73942279815674;6.75212383270264;0;0;0;0;0;0;0;155.787384033203;0;0;0;542.571166992188;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2267.85473632812;0;0;0;0;317.403717041016;5535.78564453125;275.889343261719;17.3387794494629;0;0;0;0;0;0;0;364.191680908203;74.3827438354492;0;0;94.7641830444336;0;1918.29541015625;17.9577579498291;35.2647132873535;195.893112182617;0;0;0;0;0;0;3.69348001480103;0;0;862.02685546875;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;84.7094268798828;0;0;0;0;0;0;202.8427734375;0;36.9026985168457;698.920104980469;18253.109375;7312.9345703125;0;0;0;0;309.724853515625;0;241.572326660156;0;43.2852516174316;0;146.626770019531;0;0;347.141143798828;2961.92163085938;292.720916748047;0;0;0;14.1982898712158;0;0;0;0;27.9449901580811;0;0;24.6130275726318;NA
NA;0;0;0;0;0;77.5435180664062;0;0;0;0;0;0;0;0;0;0;0;0;695.369506835938;255.827102661133;0;0;266.697570800781;2372.52075195312;13491.158203125;1994.36572265625;0;0;0;0;0;0;0;0;85.5845184326172;0;86.5827178955078;0;0;324.68212890625;19905.203125;971.847839355469;459.729614257812;0;0;0;0;0;0;0;0;0;96.155158996582;885.0830078125;NA
NA;0;0;0;0;64.6645050048828;0;0;0;0;0;0;0;0;0;156.586791992188;0;0;275.744506835938;0;0;0;0;0;0;148.843902587891;873.349609375;0;0;0;0;0;0;0;203.944122314453;21.6718425750732;1427.12963867188;21.4859237670898;0;0;594.497802734375;5302.58251953125;405.425170898438;1935.98059082031;235.96174621582;0;0;0;0;600.588500976562;0;0;98.1059875488281;0;38.3995399475098;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724.432739257812;0;0;0;0;0;0;0;0;117.119262695312;333.910736083984;25.5753707885742;0;0;219.249038696289;0;0;0;306.444396972656;576.208374023438;2246.65747070312;135.494812011719;2.11657238006592;5854.54296875;50.7474212646484;0;0;856.44873046875;77.9375;0;0;0;0;0;0;0;0;147.878341674805;0;NA
