NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;15415.5283203125;2322.99487304688;0;0;0;0;NA
NA;0;0;414.447296142578;28407.36328125;5541.03857421875;0;0;0;0;NA
NA;0;0;5885.9033203125;5492.693359375;0;0;0;0;0;NA
NA;0;9235.212890625;9583.3427734375;5809.35888671875;0;5184.57763671875;778.448547363281;0;0;NA
NA;0;6574.00732421875;119636.171875;85001.0234375;11228.2373046875;29340.951171875;12332.0595703125;0;0;NA
NA;0;0;52513.6875;86071.3671875;68331.109375;36828.6484375;2188.26318359375;0;0;NA
NA;0;0;0;6371.30224609375;66052.359375;19967.279296875;0;0;0;NA
NA;0;0;0;0;11158.9130859375;1747.10217285156;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
