NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1484.041015625;1005.50238037109;117.815620422363;0;230.720840454102;186.092193603516;984.617553710938;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;336.748077392578;704.332275390625;270.01318359375;0;7.49166870117188;73.1802139282227;0;2787.52075195312;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39.8540420532227;141.815658569336;257.294799804688;8.36390686035156;12.0886945724487;0;154.148803710938;917.942993164062;1672.31103515625;0;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;23.5445594787598;100.428497314453;81.1650161743164;0;5.96853923797607;22.3304672241211;0;439.949005126953;0;0;0;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;16.0312824249268;0;0;0;15.8431186676025;54.8832321166992;9.19301319122314;0;0;0;0;NA;NA;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;14.4257469177246;0;0;0;0;0;0;0;0;0;NA;NA;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA
NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA
NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;16.5312805175781;0;0;56.2983589172363;0;0;0;0;0;0;0;0;0;NA;0;0;NA
NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;28.3972816467285;0;25.0122776031494;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;18.6639251708984;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA
NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.70155096054077;0;0;0;0;0;0;0;0;252.714813232422;567.539794921875;126.49870300293;0;0;0;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;3924.31079101562;2290.00219726562;251.665603637695;399.973510742188;0;0;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;440.221160888672;741.226501464844;1069.70397949219;1617.41174316406;1066.93835449219;349.400054931641;0;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;42.6387557983398;873.207214355469;484.766296386719;159.545166015625;146.008331298828;1599.11608886719;1810.69445800781;573.684326171875;0;0;0;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;720.382751464844;216.359039306641;275.910278320312;501.836181640625;35.6520919799805;1218.40661621094;1108.53088378906;0;0;0;0;0;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;21.7514915466309;0;0;0;0;0;0;0;412.582946777344;98.1100387573242;1.39384758472443;0;0;52.9180755615234;445.207183837891;593.815795898438;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;1947.94653320312;29.443452835083;6.01558303833008;0;1.91413497924805;634.644897460938;1581.71801757812;679.158447265625;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;36.0448722839355;0;0;0;0;0;0;0;0;0;517.440795898438;418.096374511719;0;79.576530456543;0;8.47380256652832;93.1824188232422;2465.521484375;22.5515594482422;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;455.644348144531;23.1363124847412;0;0;20.682991027832;0;961.689575195312;1980.85485839844;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;0;10.3497066497803;0;0;0;0;0;0;0;0;0;0;550.745361328125;119.176780700684;2.27676558494568;0;0;41.9989585876465;212.791687011719;1224.27221679688;1675.45471191406;0;0;0;0;0;0;0;NA
NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1519.0830078125;0;6.34534597396851;0;0;347.096282958984;1074.04455566406;874.427551269531;571.568420410156;0;0;0;0;0;284.375610351562;0;NA
NA;NA;NA;38.8932342529297;0;0;0;0;0;0;0;0;0;0;0;0;521.8671875;472.293151855469;0;0;0;0;1169.26098632812;1620.90368652344;970.876159667969;0;0;0;0;0;0;4717.58935546875;0;NA
NA;NA;NA;61.0137977600098;0;0;0;0;0;0;0;0;0;0;0;0;1571.93627929688;90.7890319824219;0;9.43714714050293;0;195.674499511719;1122.27526855469;1170.59619140625;1607.087890625;114.0029296875;0;0;0;24.4623737335205;1182.95886230469;3130.89306640625;0;NA
NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;43.293628692627;1064.896484375;0;45.6842956542969;4.68312644958496;286.808013916016;415.224426269531;476.312927246094;1231.70776367188;784.68017578125;286.349487304688;239.466461181641;172.982666015625;300.977081298828;2190.3681640625;3261.41357421875;539.2490234375;0;NA
NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;274.89501953125;2660.09936523438;0;7.24750709533691;28.4708194732666;338.953094482422;334.509185791016;574.9384765625;1654.67272949219;1708.73168945312;2029.16723632812;755.6650390625;161.028594970703;637.590515136719;408.534942626953;2890.90673828125;324.062377929688;0;NA
NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;38.5605278015137;1009.96826171875;0;116.27783203125;15.7339353561401;388.298034667969;443.622375488281;625.236511230469;1281.53942871094;1473.95300292969;1890.47937011719;538.183959960938;393.749267578125;514.375915527344;126.136779785156;1169.62805175781;4398.12744140625;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.312744140625;0;54.7952079772949;7.07736206054688;520.033081054688;1012.37969970703;817.830444335938;769.179992675781;1011.72827148438;1630.06030273438;567.587158203125;964.468688964844;1195.98718261719;174.556655883789;3141.06787109375;381.620880126953;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
