NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;67.9677124023438;0;0;0;0;0;0;0;0;0;0;0;0;630.614074707031;576.705078125;325.32470703125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;5971.6484375;0;0;0;1011.66162109375;0;1236.82690429688;0;0;0;0;245.293334960938;0;90.5266036987305;0;0;117.074073791504;156.287399291992;0;2604.43310546875;1051.16088867188;57.3671073913574;24.6239833831787;42.1892204284668;0;0;0;13.5893564224243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;3446.33569335938;15037.5927734375;5955.71630859375;85.7673034667969;0;0;0;0;0;0;978.463012695312;248.122451782227;297.316314697266;0;0;0;0;24.9653091430664;332.011688232422;320.2451171875;0;0;0;0;0;0;0;0;0;0;0;0;0;383.442169189453;0;0;19.827974319458;399.656860351562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.26403760910034;0;0;0;0;0;0;196.173446655273;NA
NA;0;0;0;0;0;0;0;0;0;59.3492813110352;156.844177246094;3768.57495117188;425.174438476562;95.4786529541016;0;0;0;0;0;0;0;20.7520370483398;0;0;0;485.456024169922;0;62.430591583252;28.276725769043;79.8100433349609;11.7531909942627;10.3290252685547;0;0;86.1089477539062;56.7890396118164;0;1.15844547748566;0;0;0;0;0;0;25.9645099639893;62.8471412658691;0;40.0666923522949;0;0;0;0;0;0;0;0;0;84.5423126220703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;450.472625732422;52.8214492797852;0;0;0;0;0;0;0;571.643188476562;1.16587674617767;0;0;0;0;0;82.9364776611328;0;0;0;0;0;0;0;0;0;878.911743164062;1.05496454238892;291.271942138672;34.2095794677734;0;0;0;0;794.433227539062;161.127700805664;973.937316894531;1628.7822265625;1197.26062011719;0;111.277633666992;1165.84655761719;1031.4521484375;10.5452032089233;0;0;187.015670776367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;128.483428955078;0;0;0;0;0;16.0250816345215;0;0;0;51.6862602233887;0;0;0;0;0;0;0;0;0;0;546.401184082031;0;157.329544067383;0;0;3893.7939453125;400.609771728516;0;0;32.2661552429199;7.87736034393311;1.45481157302856;0;0;2.14045476913452;0.48269334435463;3074.41967773438;232.124145507812;1881.25061035156;1395.78332519531;2654.15087890625;5761.77587890625;2953.53759765625;1338.6591796875;336.559783935547;2983.43676757812;45.358283996582;45.6680183410645;0;0;54.8991737365723;0;0;0;0;0;0;0;0;0;0;0;0;0;30.3294010162354;0;48.6355628967285;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;45.3135223388672;47.9446983337402;0;0;0;0;0;0;0;0;0;0;54.1037940979004;335.717895507812;988.881103515625;273.73779296875;1975.64147949219;1769.876953125;0;0;118.030471801758;2.11780762672424;0;12.4620084762573;0;7.35998582839966;1.5317097902298;1120.76245117188;1803.59020996094;91.7571411132812;21.8662052154541;53.3383827209473;12.8747520446777;7.01208019256592;4035.91064453125;4436.34619140625;7347.92138671875;1159.63061523438;177.544677734375;230.021911621094;0;681.731262207031;278.955139160156;1.51435506343842;113.195198059082;0;0;0;0;0;0;0;0;0;0;0;0;0;17.8547668457031;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;203.54296875;278.596008300781;261.827941894531;0;0;0;0;0;0;564.554077148438;1044.85278320312;0;0;510.646362304688;541.731628417969;5688.984375;1371.54553222656;512.432739257812;87.6325378417969;243.804229736328;3.11088180541992;0;0.941780090332031;0;13.6824636459351;47.367057800293;49.797737121582;1689.78125;1940.833984375;212.18620300293;13.1456432342529;517.65673828125;1836.71166992188;1764.9091796875;3808.5419921875;373.086181640625;3198.56884765625;1619.09411621094;31.6380748748779;0;0;69.1414108276367;38.9259414672852;34.3017234802246;143.241302490234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;1528.13671875;4.0131459236145;0;0;1987.57983398438;0;0;0;0;0;0;0;401.10009765625;1708.35314941406;4039.99194335938;3784.15844726562;16747.81640625;15204.748046875;2964.69604492188;120.241065979004;229.226486206055;563.581115722656;61.7084350585938;38.568115234375;16.173152923584;680.9033203125;808.820617675781;218.561630249023;13.0330066680908;720.427185058594;7639.3369140625;1489.54467773438;3118.15234375;3945.65380859375;1854.32775878906;0;130.197128295898;33.1968002319336;338.471984863281;152.291839599609;3097.62475585938;3037.53857421875;3578.01586914062;820.757141113281;477.403625488281;0;31.8688831329346;167.56413269043;0;0;32.5266227722168;207.888854980469;0;0;0;0;0;57.5195541381836;18.5000057220459;0;0;21.2691516876221;NA
