NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;2044.64587402344;0;0;0;0;0;0;0;NA
NA;0;0;0;283.029022216797;563.42724609375;0;0;0;0;NA
NA;0;0;0;7648.91796875;0;10502.833984375;0;0;0;NA
NA;0;0;0;28020.01171875;124841.7890625;9893.2314453125;1329.76062011719;0;0;NA
NA;0;0;185.713439941406;16987.8515625;284210.1875;154975.1875;0;0;0;NA
NA;0;0;0;61886.640625;95946.8046875;0;0;1205.70947265625;0;NA
NA;0;0;0;16606.400390625;10185.4306640625;0;0;0;0;NA
NA;0;0;949.287475585938;1954.99816894531;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
