NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;59.1461639404297;0;NA
NA;0;0;0;0;2053.96801757812;304.631652832031;0;0;1239.91552734375;164.5029296875;NA
NA;0;0;0;1454.29296875;10151.6494140625;8393.6044921875;5045.36865234375;8213.8505859375;343.789306640625;0;NA
NA;0;0;0;1482.7392578125;7988.91845703125;37387.6328125;11194.626953125;5482.76953125;479.358551025391;90.3187408447266;NA
NA;0;0;0;2088.05590820312;14692.810546875;27900.052734375;4728.85595703125;1779.83715820312;950.764282226562;208.670043945312;NA
NA;0;0;0;78.8549728393555;14351.21484375;2885.68676757812;1447.76733398438;2511.63354492188;695.705200195312;554.157592773438;NA
NA;0;0;0;0;4709.6201171875;2141.466796875;516.856567382812;0;0;0;NA
NA;0;0;0;0;12.1011600494385;69.3447418212891;0;369.240570068359;0;0;NA
NA;0;0;0;0;19.9328231811523;424.114532470703;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
