NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;173.266448974609;487.880493164062;10.1562910079956;17.6604804992676;185.349319458008;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1730.01940917969;73.219352722168;266.174835205078;354.601348876953;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;216.465026855469;0;19.4071083068848;415.767761230469;44.2578964233398;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;611.815002441406;0;474.974548339844;35.594352722168;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;676.815307617188;240.358642578125;1846.30944824219;1.78497958183289;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2235.65625;129.114944458008;1082.06494140625;504.376770019531;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;3578.9208984375;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1858.23107910156;313.950958251953;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;0;0;1058.99340820312;1216.07580566406;0;0;0;4.84636306762695;0;NA
NA;NA;NA;NA;NA;NA;NA;0;0;1719.60668945312;5181.62060546875;128.598114013672;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;0;1952.236328125;10283.0068359375;3280.8857421875;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;0;607.3564453125;4761.8955078125;11163.1318359375;9892.5166015625;1166.08740234375;0;0;257.094848632812;0;0;0;NA
NA;NA;NA;NA;NA;1242.19909667969;8170.625;9882.2509765625;5714.783203125;7040.41357421875;38.1956024169922;0;0;43.1782608032227;186.82861328125;474.859039306641;41.1512298583984;NA
NA;NA;NA;NA;NA;1437.87609863281;6120.99853515625;9992.099609375;7524.1123046875;7671.90869140625;1594.30700683594;263.671569824219;85.0937042236328;51.6522483825684;5130.17236328125;4640.23046875;393.064361572266;NA
NA;NA;NA;NA;NA;2596.71826171875;2428.63256835938;10033.7880859375;7770.65478515625;12228.306640625;12281.630859375;12233.421875;8842.1162109375;7580.037109375;9324.6103515625;9136.7353515625;995.866271972656;NA
NA;NA;NA;0;747.617980957031;4741.57177734375;0;1264.73571777344;7257.66845703125;11637.9775390625;11600.9755859375;11527.375;11999.125;11857.83203125;7592.8544921875;2920.697265625;0;NA
NA;NA;NA;0;1653.59057617188;2689.69750976562;362.949035644531;3067.09716796875;10632.65234375;11387.4921875;12152.150390625;12276.1689453125;12200.708984375;8777.3603515625;1149.64758300781;3627.33764648438;317.749206542969;NA
NA;NA;NA;0;0;0;0;1526.44213867188;5615.73779296875;10530.630859375;10945.8740234375;12191.80859375;12015.59375;10948.0244140625;7759.6318359375;3786.75952148438;27.4724674224854;NA
NA;0;459.051696777344;780.367736816406;NA;NA;0;0;0;6515.83203125;11819.294921875;12306.5654296875;12229.47265625;9083.7255859375;4468.6796875;405.388305664062;0;NA
NA;0;197.760192871094;99.4856414794922;81.7923736572266;0;0;NA;0;5492.45654296875;7488.3759765625;8221.4169921875;12063.6044921875;4919.1005859375;2071.39428710938;0;0;NA
NA;0;0;0;385.770385742188;690.620178222656;0;NA;0;4858.88916015625;406.304901123047;4916.4091796875;5731.49658203125;880.934448242188;263.497497558594;352.255279541016;0;NA
NA;0;0;0;68.6261672973633;0;0;NA;0;7551.89892578125;10533.208984375;6427.92236328125;622.269714355469;5.13897085189819;227.366897583008;339.309661865234;35.5616416931152;NA
NA;0;277.740570068359;0;157.225616455078;1786.99768066406;NA;NA;0;6049.34375;7967.9462890625;4623.4951171875;0;0;0;0;0;NA
NA;230.364685058594;0;0;225.161712646484;747.073852539062;NA;0;688.680725097656;8809.73828125;3449.28979492188;1582.150390625;2140.68896484375;458.124847412109;0;4.15610074996948;438.17138671875;NA
NA;2184.01245117188;382.830505371094;0;0;0;NA;0;946.248046875;9270.623046875;2551.38916015625;508.830902099609;284.328552246094;72.2893600463867;236.773681640625;729.74072265625;381.77880859375;NA
NA;2080.9345703125;0;NA;NA;NA;NA;0;1480.68017578125;8415.50390625;8050.521484375;1210.63525390625;0;0;1062.82165527344;380.323211669922;97.5692138671875;NA
NA;0;0;NA;NA;NA;NA;0;39.1944122314453;8610.2021484375;4341.57080078125;631.96826171875;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;0;0;6551.791015625;143.877777099609;82.351692199707;0;0;0;132.394989013672;0;NA
NA;NA;NA;NA;NA;NA;0;2658.87524414062;5067.34130859375;1111.49133300781;0;38.5812149047852;0;0;0;0;0;NA
NA;0;NA;NA;0;839.355834960938;1576.3173828125;6606.49951171875;297.807373046875;3.94120073318481;0;210.097717285156;0;0;0;50.6933250427246;0;NA
NA;0;0;0;53.1147041320801;141.326293945312;3207.439453125;6278.89990234375;1140.13122558594;25.7010440826416;0;205.07487487793;26.6923122406006;0;1525.53454589844;227.891006469727;0;NA
NA;0;17.182918548584;456.774719238281;192.592071533203;336.687347412109;0;1515.29504394531;312.853454589844;0;207.877975463867;880.648132324219;150.761383056641;28.3271465301514;6615.7177734375;430.00439453125;0;NA
NA;1979.8662109375;578.594970703125;2646.62744140625;0;0;0;582.86474609375;1117.02221679688;0;0;0;458.064147949219;0;81.5867691040039;28.1564350128174;0;NA
NA;0;217.712966918945;339.808837890625;1898.46118164062;0;0;149.385467529297;49.4717140197754;0;0;0;0;0;10.2489814758301;19.3010692596436;0;NA
NA;0;0;631.87841796875;2036.76489257812;0;0;0;0;0;0;0;0;424.117004394531;34.9233779907227;0;0;NA
NA;0;2666.48364257812;2531.37109375;0;0;297.736541748047;689.5302734375;0;0;0;0;0;0;71.1987609863281;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
