NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;1429.53576660156;1056.13928222656;10251.494140625;44826.63671875;1770.99865722656;0;171.084442138672;0;0;NA
NA;0;0;0;647.77587890625;0;42494.5078125;719.996520996094;0;0;6.06202793121338;0;0;NA
NA;0;0;0;0;0;4597.83203125;0;0;0;10611.322265625;0;0;NA
NA;79.811653137207;0;0;0;23.9403514862061;0;0;0;0;56.1206436157227;0;0;NA
NA;0;0;0;0;0;0;0;0;0;777.694213867188;0;0;NA
NA;0;0;0;0;1807.45422363281;0;0;0;0;4054.0283203125;0;0;NA
NA;0;0;0;0;0;0;317.875671386719;0;1343.16162109375;271.706146240234;0;0;NA
NA;0;0;0;0;0;0;0;2597.45166015625;13782.880859375;518.387390136719;0;0;NA
NA;0;0;0;0;0;0;15432.6337890625;42272.6796875;34918.609375;0;0;0;NA
NA;0;0;0;0;0;3080.41259765625;71348.1015625;89194.234375;4243.87060546875;1379.45520019531;1445.59838867188;0;NA
NA;0;0;0;0;0;38349.37109375;81937.546875;69846.9609375;95.7804718017578;2233.41870117188;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
