NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;363.497680664062;194.326843261719;172.652099609375;331.325805664062;1045.69775390625;2426.66357421875;872.767272949219;13.9877643585205;439.91650390625;33.7384376525879;0;136.402282714844;23.4056091308594;0;39.0116195678711;0;1815.36694335938;1815.07958984375;2300.36596679688;3132.7890625;4368.9375;4183.4921875;3821.85888671875;3306.42163085938;1720.47827148438;3241.55810546875;2622.83935546875;69.205924987793;0;0;0;NA
NA;0;55.1945381164551;0.192649990320206;877.053833007812;637.581420898438;246.401718139648;3073.22802734375;1134.14733886719;4220.6552734375;2962.04907226562;3762.71240234375;2201.443359375;0;0;0;0;0;265.402099609375;2051.19409179688;1733.9306640625;1614.85107421875;4243.982421875;3799.97485351562;4016.38037109375;4311.88232421875;3093.19360351562;2344.41357421875;1171.36633300781;234.074554443359;693.499389648438;23.7409629821777;0;0;NA
NA;0;0;0;4.24572420120239;512.285339355469;513.736083984375;258.30322265625;2782.74877929688;2026.27600097656;2977.09619140625;5377.81982421875;1705.83654785156;0;0;0;0;0;283.741882324219;960.050598144531;3038.26123046875;3335.39184570312;2154.85009765625;1778.12109375;2854.76196289062;4193.2587890625;3659.54614257812;2438.05444335938;102.370910644531;1713.22448730469;310.866180419922;0;0;0;NA
NA;0;0;0;389.80029296875;154.049957275391;849.443603515625;325.838592529297;697.16357421875;49.1767044067383;2184.2939453125;3553.95361328125;772.431762695312;0;0;0;0;0;168.892578125;1125.47595214844;2996.90087890625;2328.83642578125;2682.80151367188;3134.30322265625;4039.85595703125;5565.86767578125;2377.13623046875;547.606201171875;422.341674804688;1065.83288574219;37.2623252868652;0;0;0;NA
NA;0;0;23.7180690765381;247.755065917969;269.241149902344;21.9135341644287;595.814819335938;0;641.265502929688;3210.38354492188;3074.31494140625;2907.17822265625;0;0;0;0;0;156.876190185547;1793.12353515625;959.752868652344;864.868591308594;3100.6328125;4100.17431640625;6419.4375;5126.23828125;1803.32482910156;387.036743164062;1082.30590820312;2199.919921875;559.1787109375;0;0;0;NA
NA;0;0;1.71906018257141;23.4207420349121;534.776916503906;44.4051856994629;553.068115234375;19.328727722168;2447.16357421875;1504.99169921875;1052.85913085938;2919.86474609375;1283.31494140625;0;0;0;0;0;0;0;162.943572998047;2244.9453125;3901.02319335938;6046.458984375;3622.30981445312;125.330123901367;325.693176269531;1547.46838378906;3616.63696289062;0;0;0;0;NA
NA;198.19059753418;11.9385023117065;81.6802825927734;23.1938133239746;167.333435058594;0;0;931.618530273438;0;352.9091796875;4303.140625;5338.2138671875;2243.259765625;0;0;0;0;0;0;0;0;807.170715332031;3228.78369140625;3486.58642578125;3224.67846679688;2921.37744140625;3618.369140625;1169.85217285156;588.867797851562;1186.83581542969;3.6389057636261;0;0;NA
NA;18.5104198455811;0;0;0;0;0;0;0;0;1654.48803710938;4042.29565429688;4571.60009765625;3763.6240234375;578.350891113281;0;0;0;0;403.585357666016;1944.65478515625;4523.8759765625;5796.2890625;3846.46337890625;1715.19030761719;3499.93896484375;4259.59521484375;1321.75952148438;0;75.2516784667969;751.172668457031;101.928924560547;0;35.1068801879883;NA
NA;0;0;0;0;0;0;0;0;0;83.7281112670898;751.642333984375;2469.79052734375;5913.45556640625;2991.50463867188;1938.51000976562;0;403.585357666016;2984.6923828125;5039.5888671875;2903.3251953125;2563.6220703125;1914.12243652344;778.968688964844;1691.65600585938;1593.92199707031;238.809417724609;0;245.446823120117;419.388885498047;8.75817489624023;0;5.40353059768677;211.912750244141;NA
