NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;4767.1025390625;0;0;0;0;0;0;0;864.789245605469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;1707.35095214844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;25548.556640625;6184.31884765625;4606.23876953125;0;14853.146484375;5257.552734375;761.607666015625;0;0;0;27913;3034.30810546875;0;1143.77526855469;0;831.720642089844;0;NA
NA;0;0;20314.345703125;0;0;0;0;0;0;24990.599609375;1912.96069335938;10606.07421875;0;0;4062.38818359375;1485.42358398438;6741.646484375;1094.27014160156;115.727111816406;347.656616210938;12400.251953125;1459.36987304688;0;0;673.881286621094;0;292.226837158203;173.285537719727;NA
NA;0;0;0;0;7199.6494140625;0;0;0;0;6940.3740234375;6947.85205078125;31979.189453125;0;0;3073.88745117188;248.881530761719;640.771606445312;0;0;0;0;0;0;0;552.936401367188;0;0;0;NA
NA;0;0;0;0;0;11580.2275390625;0;0;0;1990.44665527344;5056.47802734375;0;0;195.051940917969;0;0;0;0;0;27.3261203765869;122.247604370117;0;0;0;5970.2353515625;0;0;207.908340454102;NA
NA;0;0;0;7612.7001953125;0;225.743774414062;0;0;0;5554.4404296875;7309.9287109375;0;4322.59912109375;581.649658203125;0;0;0;241.868423461914;0;2486.82348632812;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;538.190063476562;0;0;0;0;0;3629.72412109375;0;0;0;947.13232421875;148.359130859375;1753.28393554688;2563.56884765625;0;4354.3876953125;1727.80444335938;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;1415.10656738281;0;1118.95300292969;0;0;299.498504638672;8353.2314453125;1745.46508789062;0;1828.10205078125;997.6689453125;659.287841796875;0;0;563.870544433594;816.192016601562;156.570465087891;1599.66430664062;NA
NA;3315.22265625;0;0;0;0;0;0;0;0;179.461761474609;483.63037109375;16367.2265625;2082.82861328125;52.2110824584961;1419.65686035156;1001.04241943359;508.766479492188;158.666748046875;303.899353027344;56.0367698669434;2890.37768554688;957.68798828125;624.327087402344;57.4853744506836;0;0;102.538345336914;1294.27014160156;NA
NA;0;0;0;0;0;0;0;0;0;427.249145507812;6918.4931640625;6303.51708984375;15729.630859375;212.264205932617;137.510345458984;4952.2705078125;0;0;0;746.111206054688;0;842.621887207031;763.699768066406;0;0;0;0;361.236694335938;NA
NA;0;0;0;0;0;0;0;0;429.126220703125;144.775344848633;5390.478515625;517.834838867188;9968.7744140625;1696.81176757812;374.208648681641;2618.49829101562;1478.38061523438;0;0;392.425079345703;0;0;1291.50463867188;557.810913085938;0;0;5059.48583984375;6256.130859375;NA
NA;0;0;984.881469726562;0;0;617.2587890625;0;0;0;0;186.446853637695;1206.9453125;3943.18115234375;0;6350.3896484375;1209.27673339844;0;0;0;1632.451171875;2666.8740234375;580.696166992188;108.839012145996;0;540.642333984375;55.3629341125488;0;2924.59130859375;NA
NA;0;0;0;0;0;0;0;0;0;759.35595703125;304.902435302734;1870.494140625;10292.462890625;483.844512939453;0;1600.072265625;0;0;47.3494606018066;0;0;994.199768066406;0;0;4923.5166015625;442.464599609375;886.171752929688;900.988647460938;NA
NA;0;4405.17333984375;0;544.924499511719;0;0;0;0;0;0;0;0;2917.65112304688;8585.1357421875;617.909057617188;619.4619140625;1556.46264648438;0;0;5937.33837890625;4208.98291015625;1396.8671875;103.301330566406;4196.22216796875;381.578643798828;6354.69189453125;2870.53466796875;0;NA
NA;0;0;0;0;0;469.97509765625;0;0;0;0;3053.22973632812;0;728.438598632812;495.005645751953;5423.36279296875;76.1593475341797;713.118896484375;5005.359375;0;31.4291458129883;1133.43896484375;0;5146.849609375;7958.4599609375;1141.7763671875;6059.9560546875;7710.18994140625;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;2486.0390625;5611.1962890625;7589.18017578125;0;0;0;491.30224609375;0;608.536254882812;303.950225830078;48.3102684020996;2239.0634765625;5591.0009765625;3508.14428710938;0;0;NA
NA;0;0;0;0;0;1784.67236328125;1657.81005859375;0;0;0;0;0;413.379974365234;5555.93994140625;1029.41247558594;325.983245849609;740.870483398438;2132.36743164062;0;0;4316.3251953125;9528.6083984375;0;17079.9296875;9552.716796875;7460.0751953125;0;3414.34838867188;NA
NA;0;1593.16418457031;0;0;0;0;0;392.214996337891;0;465.505523681641;1249.48803710938;0;2233.51147460938;17049.517578125;9043.8271484375;1569.98120117188;0;739.713134765625;54.3919563293457;1494.40393066406;350.162292480469;7870.947265625;0;4433.7568359375;1407.09936523438;2520.4853515625;21.242603302002;38.5206146240234;NA
NA;0;371.892639160156;0;0;0;0;0;0;1023.58215332031;1015.16821289062;13301.4775390625;9295.8095703125;14060.5361328125;22190.11328125;23231.759765625;12036.470703125;5623.62548828125;938.311828613281;167.559066772461;131.272415161133;362.494750976562;18453.3984375;2366.11401367188;704.77197265625;33166.8359375;17.7574195861816;13765.35546875;5508.9873046875;NA
NA;0;0;0;0;0;0;0;0;150.058517456055;698.47705078125;10803.7763671875;15624.03515625;13672.9169921875;20194.318359375;38154.53125;20166.00390625;14416.6953125;2354.234375;1908.72912597656;324.191589355469;2071.01586914062;13475.177734375;12261.033203125;18085.73046875;6050.52099609375;0;2907.92602539062;12507.5009765625;NA
