NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;506.594055175781;9637.9833984375;15498.72265625;7163.005859375;56443.890625;543.061096191406;0;0;NA
NA;0;0;0;4512.41357421875;0;6102.6162109375;278.470855712891;0;0;NA
NA;0;0;0;0;0;4800.32373046875;905.079833984375;0;0;NA
NA;0;810.870300292969;0;0;18.0452289581299;4516.36083984375;0;0;0;NA
NA;1214.12316894531;1840.54455566406;0;0;0;0;46.9975433349609;0;0;NA
NA;0;0;0;0;0;620.514831542969;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;1843.45947265625;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;4945.8798828125;4857.0888671875;0;0;0;NA
NA;0;0;0;0;45055.4375;7585.642578125;0;1267.43835449219;1157.64978027344;NA
NA;0;0;0;44695.0703125;197013.90625;7649.0234375;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
