NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;6174.39404296875;14262.7421875;29425.3671875;48789.8203125;19089.10546875;848.414001464844;5196.72900390625;298.239471435547;350.027893066406;NA
NA;0;0;0;0;480.679290771484;40447.02734375;65188.375;68295;62325.53515625;36854.515625;352.954498291016;11148.7099609375;2103.72045898438;3026.0986328125;NA
NA;0;0;0;0;1542.48937988281;64583.359375;70238.234375;68161.75;63551.30078125;3953.91137695312;631.809875488281;1647.04113769531;423.285827636719;0;NA
NA;0;0;0;0;6848.0234375;68231.5;61912.94140625;47517.296875;16482.984375;4085.45092773438;0;0;0;0;NA
NA;0;0;0;0;8178.0439453125;70050.484375;39803.44140625;17906.1015625;10689.228515625;0;0;0;0;0;NA
NA;0;0;13.0411558151245;0;1872.96508789062;24756.02734375;17419.759765625;36163.76171875;11597.92578125;8007.28857421875;0;0;0;0;NA
NA;0;0;27.8392009735107;1447.01696777344;121.585105895996;0;9619.806640625;497.786315917969;7303.16943359375;2081.58154296875;0;0;0;0;NA
NA;0;0;0;0;0;0;1094.4853515625;14365.685546875;3985.62622070312;3678.31274414062;5846.080078125;0;0;0;NA
NA;0;53.0929756164551;0;0;0;0;94.0955963134766;0;0;5275.5107421875;2405.01489257812;300.081604003906;0;0;NA
NA;707.317138671875;934.056396484375;0;0;0;0;0;135.861694335938;5681.15234375;0;758.08056640625;15587.2978515625;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;18834.896484375;4482.94287109375;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;256.145446777344;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;206.614715576172;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;117.689720153809;0;0;0;0;0;0;555.00244140625;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;137.142944335938;0;NA
NA;0;0;0;0;0;0;598.848510742188;0;0;0;0;0;2453.7685546875;0;NA
NA;0;0;0;0;0;2340.267578125;3788.75903320312;2967.03686523438;0;4176.30322265625;70.4681777954102;7646.7529296875;1687.83935546875;0;NA
NA;0;0;0;0;716.470947265625;262.755706787109;202.433135986328;1713.56176757812;0;9578.919921875;2946.22143554688;3628.78271484375;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
