NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;134.303359985352;852.929870605469;432.123474121094;581;1005.61920166016;1304.35412597656;1018.75402832031;2484.0458984375;1886.09143066406;1735;758.227905273438;125.111778259277;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;12.220648765564;105.740600585938;128.038757324219;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;693.155883789062;444.946136474609;1324.43029785156;114;299.585876464844;390.624694824219;1701.24487304688;3075.31787109375;2878.40966796875;1493.71179199219;189.560302734375;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;133.629470825195;173.996200561523;58.4624786376953;53;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;858.750793457031;285.766357421875;128.462280273438;0;0;699;0;381.563720703125;415;96;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0.48425754904747;17.0367279052734;1.47942161560059;3.93132972717285;132.277191162109;229.186752319336;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;202;653.589477539062;496.645294189453;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0.101875558495522;1.0491042137146;4.00450086593628;2.126788854599;8.88213539123535;47.1250381469727;214.553070068359;24.7345123291016;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;206;1665.58276367188;186.793182373047;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1.20839536190033;4.90270185470581;31.8985080718994;11.2765331268311;219.312149047852;798.039978027344;407.924133300781;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;14.1880922317505;759.416198730469;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.881601095199585;0.503418564796448;6.83968925476074;107.887390136719;21.0120220184326;3.1542010307312;199.757354736328;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;110.431938171387;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0.342952758073807;2.88060998916626;0.600724220275879;0.125507995486259;0;0;4.9737491607666;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0.0736493766307831;0.0786787867546082;0.00327301537618041;0.387947171926498;0.0759971886873245;0;0.926699876785278;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;7.58622026443481;23.8738441467285;168.810211181641;5.33203506469727;0;1.39768636226654;0;0.0336150266230106;5.17597246170044;9.99348545074463;NA
