NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;262.074432373047;131.875640869141;415.705841064453;5305.35107421875;0;0;1108.76818847656;23632.19140625;55039.7734375;233.493255615234;0;0;0;163.333206176758;403.219665527344;NA
NA;0;0;0;0;554.697692871094;2036.30310058594;343.081695556641;4315.75830078125;4516.77734375;143.975799560547;1159.66589355469;7656.04931640625;55978.078125;9470.3642578125;0;0;0;0;0;105.005935668945;NA
NA;0;0;0;0;771.097045898438;4757.017578125;1650.47570800781;13280.3583984375;5872.41796875;12113.12890625;10795.60546875;10594.5556640625;11360.423828125;0;0;0;0;0;0;0;NA
NA;0;0;0;90.3379898071289;13774.8203125;13284.7939453125;15466.9404296875;25615.75;10804.1826171875;19932.2265625;8508.58984375;1451.86840820312;118.54768371582;0;0;0;0;0;0;0;NA
NA;0;0;29.2137031555176;12679.8642578125;10098.10546875;14628.7548828125;12366.919921875;4235.814453125;380.254760742188;18346.30078125;3165.02392578125;665.702819824219;0;0;0;0;0;0;0;0;NA
NA;0;0;1005.59069824219;2664.40795898438;526.303344726562;440.823486328125;1210.22119140625;332.458709716797;16091.3046875;38171.65234375;0;52.8439521789551;0;0;0;0;0;0;0;0;NA
NA;0;436.716522216797;4769.8720703125;685.356994628906;682.252014160156;154.001373291016;342.932495117188;690.235290527344;29744.86328125;7515.43798828125;0;0;0;0;0;0;0;0;0;0;NA
NA;1867.44995117188;1596.740234375;2541.4091796875;33.3105773925781;0;0;42.4277610778809;48.5752487182617;8019.06591796875;806.336242675781;0;0;0;0;0;0;0;0;0;0;NA
NA;576.226745605469;1193.78930664062;164.726364135742;0;0;0;0;2910.44165039062;15755.3896484375;0;0;0;0;0;0;0;0;0;83.2273330688477;0;NA
NA;140.343505859375;176.243392944336;0;0;0;0;0;5252.21142578125;3409.64819335938;301.811431884766;0;0;0;0;0;0;0;0;104.818336486816;0;NA
NA;0;0;0;0;0;0;0;7227.861328125;4864.05615234375;69.201530456543;0;443.867431640625;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;10688.1240234375;3422.84057617188;33.5200614929199;0;79.4031143188477;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;292.286224365234;3555.8828125;13993.537109375;1296.35217285156;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;581.134094238281;15546.7802734375;14170.3173828125;0;0;0;0;0;0;0;0;0;0;0;788.802490234375;NA
NA;0;0;0;0;0;1193.6337890625;25085.04296875;1055.74230957031;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;8.05869674682617;4886.5263671875;19881.197265625;785.457885742188;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;266.013427734375;24515.841796875;854.382629394531;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;93.1136703491211;545.107055664062;12841.1669921875;0;0;0;0;0;0;0;0;0;0;0;0;698.351806640625;212.818710327148;NA
NA;0;0;0;0;1288.38110351562;3066.54760742188;0;0;0;0;0;0;0;6668.37451171875;0;0;0;222.515380859375;0;1871.00708007812;NA
NA;0;0;0;0;972.475646972656;0;0;0;0;0;7321.1015625;0;0;0;0;0;793.713745117188;0;0;0;NA
NA;0;0;0;5872.8779296875;0;0;0;0;0;0;0;0;0;0;0;0;167.679962158203;6.26007843017578;0;497.628692626953;NA
NA;0;0;0;4602.8349609375;0;0;0;0;0;0;0;0;0;46.8308601379395;0;0;285.750823974609;0;0;40.7844467163086;NA
NA;0;0;0;1351.45849609375;0;0;0;0;0;2817.35424804688;0;0;0;0;0;1382.46801757812;0;0;233.276779174805;0;NA
NA;0;0;0;3991.67236328125;0;0;0;0;9321.046875;0;0;189.7412109375;99.5655059814453;0;0;737.155395507812;0;272.093017578125;867.8916015625;0;NA
NA;0;0;668.300048828125;509.584075927734;0;0;0;0;5632.9697265625;0;0;0;0;0;127.088333129883;293.278289794922;2533.5986328125;583.723266601562;0;0;NA
NA;0;0;857.896728515625;0;0;0;0;104.592391967773;0;0;0;0;0;0;628.44287109375;12065.4404296875;1284.14428710938;0;0;0;NA
NA;0;111.752647399902;0;0;0;0;0;22474.19140625;0;0;0;0;37.5598983764648;1657.91271972656;2525.83935546875;3251.8818359375;0;0;0;0;NA
NA;97.0250473022461;0;0;0;0;0;0;1401.9599609375;0;0;0;25.2992515563965;959.776123046875;515.095764160156;2071.98388671875;0;0;0;0;0;NA
NA;0;0;0;114.653785705566;0;0;0;0;0;0;0;635.856201171875;2618.90966796875;5074.029296875;2849.9501953125;0;116.789375305176;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
