NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;1294.33984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2950.66625976562;0;0;0;0;0;1680.37023925781;0;2922.9296875;0;0;7343.28125;5215.74169921875;90.4506759643555;108.439765930176;76.6853713989258;56.0047988891602;18.1813335418701;80.8968353271484;144.343078613281;746.143676757812;840.161376953125;78.2719421386719;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7375.9716796875;8411.755859375;0;0;396.242584228516;924.974609375;2024.35327148438;1278.5361328125;0;0;3951.79345703125;6312.03369140625;0;1434.06530761719;17500.955078125;0;0;200.648666381836;0;946.942993164062;2423.57958984375;1211.97119140625;NA
NA;0;0;0;0;0;0;0;0;0;454.702362060547;0;0;0;0;0;0;296.020904541016;0;1888.16076660156;7619.80419921875;0;713.917724609375;0;0;0;28.091178894043;47.9626274108887;0;351.991546630859;105.870239257812;3929.69921875;16656.078125;0;0;0;4056.51025390625;201.943298339844;1149.68041992188;0;0;NA
NA;0;0;0;0;0;0;0;0;0;388.016387939453;0;0;0;0;0;0;0;625.628845214844;853.694641113281;759.821472167969;31.1547546386719;0;0;0;0;0;0;33.7280960083008;0;2751.63525390625;2519.83984375;6167.1455078125;11733.1806640625;0;0;136.762176513672;111.176132202148;280.701751708984;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2330.65454101562;0;0;0;0;0;0;0;0;0;0;0;704.650024414062;0;207.642822265625;616.830261230469;50.0980911254883;0;0;0;189.776672363281;928.211059570312;333.765747070312;0;930.281982421875;7192.2236328125;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;847.941223144531;0;0;0;0;0;0;0;0;1064.24450683594;0;0;161.315811157227;115.363624572754;604.41015625;203.271911621094;126.285545349121;380.251892089844;1345.54614257812;0;0;0;508.929077148438;3195.30786132812;3339.31689453125;1668.328125;3019.59301757812;2237.0361328125;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.489555358887;576.7529296875;0;0;0;211.974273681641;188.919769287109;0;4848.72607421875;977.788513183594;0;0;0;3831.96655273438;804.157470703125;101.786163330078;18.853630065918;34.7008972167969;0;NA
NA;0;0;0;0;0;323.455871582031;0;0;24247.16015625;0;0;0;0;789.243347167969;0;0;0;0;0;0;0;0;0;176.896255493164;33.5951461791992;0;0;0;703.422607421875;15147.0478515625;6235.06201171875;654.869445800781;0;125.668991088867;5294.74169921875;282.585845947266;269.365356445312;764.705932617188;0;0;NA
NA;0;0;0;0;0;1281.57141113281;0;0;0;0;5366.46435546875;0;0;0;0;48.3575897216797;0;0;0;0;0;0;0;0;622.22119140625;3.25985145568848;433.125885009766;153.49836730957;0;1592.12255859375;306.025268554688;4692.85693359375;2786.60131835938;927.844360351562;3038.76928710938;0;38.5465965270996;64.1902694702148;48.8943710327148;0;NA
