NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;324.248565673828;4560.4306640625;4047.05908203125;0;0;NA
NA;0;0;0;0;0;0;172.351943969727;0;0;NA
NA;0;0;0;0;0;1983.107421875;0;0;393.253967285156;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;28.0255794525146;0;0;0;0;0;0;0;0;NA
NA;0;3.43207406997681;0;0;0;0;0;978.457641601562;0;NA
NA;0;12134.8447265625;22294.236328125;0;0;0;0;0;0;NA
NA;0;1154.93872070312;65608.328125;3516.03784179688;0;0;0;0;0;NA
NA;0;0;105029.7421875;59399.01171875;0;0;0;0;0;NA
NA;0;5554.75830078125;13878.0263671875;125828.515625;0;0;0;0;0;NA
NA;0;5773.49365234375;18120.41015625;77247.921875;99.3831253051758;0;0;0;0;NA
NA;0;9022.037109375;15585.744140625;75486.1796875;31.8078765869141;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
