NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;8170.30224609375;13193.857421875;20012.390625;19580.27734375;13754.80078125;1606.580078125;NA
NA;0;32.9803886413574;3769.173828125;19161.255859375;6445.056640625;16704.40625;16347.9130859375;204.542602539062;NA
NA;0;0;5139.1181640625;16567.029296875;7347.556640625;11666.1767578125;4670.8388671875;0;NA
NA;0;1461.95251464844;11277.7314453125;10269.6611328125;14599.068359375;3714.73266601562;4425.8193359375;0;NA
NA;338.553466796875;2175.89233398438;4114.77880859375;4718.0458984375;3506.25610351562;2497.04223632812;2596.63745117188;0;NA
NA;1671.14453125;0;0;344.756103515625;0;658.439880371094;0;0;NA
NA;232.862609863281;0;164.026901245117;0;0;1201.81994628906;0;840.727844238281;NA
NA;0;36.2878150939941;0;0;0;2436.18798828125;0;70.0937271118164;NA
NA;0;0;0;0;1482.59289550781;0;0;0;NA
NA;0;187.797454833984;0;0;0;0;0;0;NA
NA;0;0;0;0;63.6095962524414;93.0991363525391;1406.73889160156;0;NA
NA;0;0;0;864.069702148438;176.008178710938;426.077362060547;146.049926757812;794.803588867188;NA
NA;0;0;513.738525390625;0;7.08891248703003;0;0;0;NA
NA;0;0;0;20.7649955749512;0;0;0;0.776995539665222;NA
NA;0;0;4.16209840774536;0;0;0;48.7231521606445;0;NA
NA;35.4123458862305;337.403991699219;0;36.8865356445312;982.821655273438;933.843505859375;0;747.078979492188;NA
NA;129.371551513672;0;2859.85620117188;5972.49365234375;9097.9951171875;174.642456054688;0;821.077392578125;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
