NA;NA;NA;NA;NA;NA;NA;NA
NA;483.427337646484;15024.0732421875;43414.3203125;44671.57421875;18633.150390625;3356.736328125;NA
NA;1976.12866210938;26811.595703125;43326.61328125;34028.4453125;7937.47021484375;7459.88818359375;NA
NA;1491.70043945312;14497.177734375;28517.828125;27842.869140625;17804.765625;12789.150390625;NA
NA;349.9658203125;436.767059326172;23582.900390625;33798.2265625;7099.357421875;246.819366455078;NA
NA;0;388.228851318359;14517.43359375;23829.294921875;3113.455078125;173.116073608398;NA
NA;1557.00927734375;3716.02392578125;957.622253417969;456.433898925781;2387.71264648438;222.048141479492;NA
NA;165.900756835938;0;0;0;375.947906494141;16.2370738983154;NA
NA;0;1497.765625;80.9638824462891;34.9648590087891;739.114501953125;608.229919433594;NA
NA;1138.25317382812;0;0;0;357.5966796875;240.808624267578;NA
NA;0;0;226.229873657227;391.892852783203;1073.55249023438;77.3514862060547;NA
NA;123.222946166992;3415.72265625;230.229721069336;8231.5576171875;6168.4755859375;534.653076171875;NA
NA;NA;NA;NA;NA;NA;NA;NA
