NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;8365.3466796875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7746.72998046875;15003.2109375;0;0;0;0;0;0;0;0;0;0;0;1016.63525390625;0;0;0;0;0;0;2187.33959960938;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248.264404296875;1560.8291015625;0;0;0;0;0;3557.42211914062;0;1892.45922851562;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;46284.390625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333.449157714844;32141.44921875;0;0;0;0;12764.2529296875;25435.044921875;0;0;0;0;0;0;0;19.8729076385498;0;0;0;0;0;0;0;0;0;0;0;162.926361083984;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123.005683898926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1568.13671875;0;0;0;0;0;0;0;0;0;299.570434570312;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1122.45678710938;0;0;0;0;0;0;0;0;0;0;2188.3115234375;0;0;0;0;0;280.024017333984;0;0;0;0;0;0;NA
NA;0;0;0;0;0;5075.63623046875;14959.533203125;16814.375;5518.71044921875;0;4661.60009765625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.1115226745605;0;0;618.866760253906;0;0;5345.7177734375;2392.27368164062;0;NA
NA;0;0;0;0;0;307.567626953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27261.759765625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1148.17211914062;0;0;0;0;0;0;0;0;NA
