NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;145.767456054688;10216.927734375;0;0;0;0;0;0;0;NA
NA;0;0;0;91.694465637207;351.858276367188;0;0;0;0;0;0;0;NA
NA;0;0;0;0;2297.86938476562;0;0;0;0;0;0;0;NA
NA;0;0;0;0;1612.57019042969;7477.5615234375;301.076995849609;237.338653564453;0;0;0;0;NA
NA;0;0;0;0;1100.66674804688;24855.544921875;5880.19775390625;7496.1357421875;1568.44274902344;0;0;0;NA
NA;0;0;0;0;176.954467773438;14658.0849609375;19456.0859375;20940.193359375;11678.2890625;0;0;0;NA
NA;0;0;0;0;0;12275.0400390625;18894.595703125;29560.705078125;6962.13623046875;0;0;0;NA
NA;0;0;0;0;493.456176757812;28050.88671875;58918.35546875;38282.70703125;3478.42041015625;0;0;0;NA
NA;0;0;0;0;15321.53515625;15759.7861328125;19292.595703125;55667.7734375;5072.76708984375;194.323043823242;0;0;NA
NA;0;0;0;1430.47119140625;4940.109375;13426.9296875;9278.0859375;0;1652.09655761719;0;0;0;NA
NA;0;0;0;0;0;0;1311.20324707031;1332.8681640625;0;0;0;0;NA
NA;0;0;0;0;0;0;1434.04907226562;10984.310546875;10613.40234375;444.81201171875;0;0;NA
NA;0;0;0;0;0;0;0;0;11.4554443359375;0;0;0;NA
NA;0;0;0;0;0;0;0;592.29443359375;0;0;611.032104492188;1152.74194335938;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
