NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;5.5170783996582;0;0;0;0;0;0;0;0;0;0;0;0;1.17037749290466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.128836736083031;0;0;39.4741134643555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38052845001221;0;0;2.95459318161011;0;0;0;0;0;0;0;0;0;0;0;17.7213516235352;11.7784519195557;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;1.70346832275391;11.2636489868164;0;0;165.064636230469;0;0;4.85756158828735;0;0;0;0;0;0;0;141.706695556641;10.3625907897949;0;0;0;0;0;0;0;0;0;0;4.39457702636719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;1.61511063575745;41.6758003234863;19.1185207366943;30.5349006652832;1.70186388492584;0;0;0;0;0;0;0;0;0;0;13.7386426925659;0;0;0;0;0;0;0;0;0;0;0;58.9046096801758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211.077575683594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.0455665588379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;14.2376861572266;0;0;0;0;0;64.373420715332;260.749176025391;0;0;0;0;98.5204620361328;38.6471099853516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.8079872131348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.843845963478088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;20.9190578460693;44.3050765991211;7.74265956878662;0;0;0;8.46525573730469;866.94140625;228.097076416016;13.5622262954712;0;46.6867218017578;29.5006504058838;13.1668338775635;0;9.90406036376953;0;16.4163398742676;10.1164321899414;13.310453414917;479.441375732422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.13882350921631;3.37456369400024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;80.309928894043;0;124.156036376953;0;0;16.3871765136719;54.4950752258301;125.113006591797;0;28.2427520751953;112.034355163574;114.293830871582;0;0;0;5.34256601333618;0;0;0;0;0;0;0;0;0;0;70.8844680786133;33.8639869689941;0;0;0;0;0;71.4290313720703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69865483045578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;20.8494853973389;1113.9140625;290.173797607422;0;31.1378955841064;2.7669141292572;0;32.4300842285156;7.91028165817261;0;11.0072622299194;187.518157958984;0;0;0;0;0;0;0;0;0;0;0;18.9179267883301;0;0;0;25.4067840576172;52.2846832275391;0;0;0;15.2779865264893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3923683166504;9.84676551818848;0;0;0;0.609658122062683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;106.633865356445;76.1448822021484;3.28994870185852;35.2752685546875;191.872314453125;137.673110961914;0;124.006477355957;0;1099.86206054688;13.2475709915161;0;0;0;0;0;0;0;0;0;0;1.23325502872467;125.341323852539;0;0;0;4.71329736709595;0;0;4.77704620361328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.4169406890869;11.6637763977051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75165915489197;0;0;0;0;0;0;0;NA
NA;0;0;352.778564453125;140.041351318359;1986.642578125;2416.81030273438;1586.81298828125;612.994384765625;243.613647460938;4.81130361557007;0;52.6223640441895;3.01145124435425;128.177505493164;0;0;0;0;0;0;0;0;0;0;483.728179931641;18.7604560852051;31.4482727050781;0;38.2511444091797;0;0;0;0;27.8199691772461;0;139.404541015625;10.9882574081421;98.0997619628906;0;1.48504745960236;100.659660339355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0155246071517467;0;0;0;0;11.2284755706787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
