NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;472;55.8756561279297;36.8239364624023;1.31910645961761;264.563018798828;1485.42785644531;568.512390136719;777.64990234375;107.671951293945;85.2725982666016;1.95981621742249;3.70573329925537;172.026428222656;37.2264175415039;0.122262932360172;0;0;0;34.2652168273926;0;0;0.857142925262451;3.83333373069763;23.4939289093018;0;0;10.6708354949951;129.863800048828;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0633521527051926;141.80680847168;757.211486816406;907.350219726562;91.282112121582;272.390563964844;221.84049987793;120.013763427734;155.413208007812;501.41015625;40.254940032959;652.550109863281;279.943206787109;0;0;0;0;0;0;0;0;0;0;0;0.16666667163372;0;0;0;42.923755645752;23.7187309265137;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72.7322235107422;0;308.977569580078;202.193771362305;129.406478881836;289.197265625;523.383972167969;298.266723632812;131.402526855469;175.934936523438;29.9171562194824;205.529739379883;268.833984375;386.310668945312;99.415283203125;89.3147583007812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;327.565551757812;376.403564453125;102.673385620117;0;312.022430419922;608.569152832031;769.389709472656;77.6335754394531;86.0455932617188;98.9221954345703;11.8449449539185;28.3937187194824;65.3855133056641;119.653106689453;85.4714965820312;241.859878540039;562.134582519531;75.5505905151367;14.4815101623535;0;0;0;0;0;0;0;12;0.0625;0.1875;1.00672495365143;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107.720817565918;279.143829345703;305.452575683594;322.40966796875;0;396.7158203125;631.954284667969;232.232925415039;66.2232513427734;234.669036865234;3.6220531463623;8.71756553649902;85.3197937011719;23;190.818664550781;53.119571685791;579.468811035156;36.2949371337891;60.4335479736328;20.1160144805908;6.08777570724487;0;0;31.4670696258545;0;84.6538238525391;0;1.43643283843994;0.4375;0.3125;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.366760432720184;33.5289535522461;40.5195541381836;122.406272888184;728.558715820312;966.48779296875;0;186.273162841797;113.288757324219;201.749740600586;935.52734375;304.604339599609;21.6263122558594;6.27380180358887;39.6150283813477;102.669456481934;98.9676513671875;235.02099609375;408.396484375;5.58941650390625;22.796501159668;32.473274230957;68.2383117675781;112.011047363281;97.9371490478516;18.9404315948486;22.4504642486572;0;0;0.563566982746124;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.305617362260818;0.275861203670502;50.6347770690918;213.616912841797;831.464904785156;948.999938964844;423.653198242188;88.0488967895508;122.650405883789;179.638366699219;907.747802734375;421.970336914062;367.378143310547;213.839202880859;138.230850219727;131.806976318359;67.5;0;53.6602325439453;0;0;59.6996726989746;0;38.3294677734375;118.854278564453;0;53.555118560791;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0934818908572197;0;0.0475889965891838;194.262741088867;351.668090820312;1500.88696289062;606.345336914062;0;278.734985351562;110.59228515625;265.413452148438;98.7702560424805;1075.43835449219;494.3291015625;476.038696289062;162.296493530273;32.2603797912598;81.1086654663086;23.7137145996094;6.4172191619873;94;1.39167559146881;105.105781555176;59.7912979125977;24;29.3707447052002;119.142135620117;44.5463256835938;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.415985494852066;0.290219604969025;46.8413429260254;3.32751131057739;391.550262451172;479.723297119141;851.977111816406;547.429992675781;524.057250976562;0;502.693969726562;161.535186767578;80.1855545043945;577.103210449219;973.01611328125;670.385437011719;259.578308105469;45.876781463623;46.8698348999023;0;0;14.5356092453003;23;75.1532592773438;105.66138458252;182.655426025391;128.094039916992;188.198883056641;0;0;0;0;0;NA
