NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;7285.40478515625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156.762161254883;272.793853759766;0;0;0;0;0;0;0;0;0;0;0;0;2001.87963867188;343.820037841797;0;3811.10961914062;3404.9736328125;0;2.43527913093567;0;NA
NA;0;0;0;0;0;0;0;12190.630859375;14055.5263671875;0;0;0;0;0;0;0;0;0;8649.609375;0;0;0;0;0;0;0;0;5.01002407073975;0;0;0;0;0;0;0;0;0;0;0;0;15.784236907959;0;0;391.127624511719;0;0;0;0;552.732482910156;1283.640625;200.919555664062;2224.44067382812;10477.60546875;945.075500488281;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720.090698242188;0;0;0;0;0;0;0;0;3287.44848632812;198.477630615234;0;0;0;0;0;0;0;0;0;0;0;14199.140625;0;1062.16088867188;1.63244390487671;0;0;0;0;0;0;7.40280151367188;1091.76672363281;3232.11401367188;2581.50146484375;226.489685058594;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8176.7060546875;37325.1328125;0;0;0;0;0;0;0;15.9974603652954;11.6876630783081;0;1732.50390625;0;0;0;0;0;0;0;0;0;564.771667480469;14.1039867401123;0;460.008392333984;45.0309715270996;972.874389648438;74.5949172973633;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.77201080322266;0;0;0;0;0;0;0;0;0;0;0;0;0;338.753967285156;3736.63842773438;0;0;0;0;0;0;0;467.448913574219;0;0;0;0;0;0;0;0;0;0;160.313079833984;2801.50830078125;4016.76171875;377.834991455078;2869.4677734375;257.941467285156;43.1739311218262;678.063781738281;NA
NA;93.2796096801758;0;0;0;0;0;0;0;0;0;0;0;0;0;4324.30859375;1512.87072753906;0;0;0;0;286.357604980469;0;0;0;0;0;0;0;0;89.9093780517578;0;0;0;0;0;0;0;741.908813476562;0;0;12.1858768463135;0;0;533.330627441406;74.6547470092773;0;0;3676.71508789062;411.576293945312;76.5426025390625;548.519775390625;0;983.486633300781;2588.5830078125;352.783752441406;227.641235351562;NA
NA;186.55924987793;34.9798545837402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8995.591796875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228.913604736328;0;0;128.291778564453;0;0;0;1564.96716308594;437.517333984375;0;0.297309219837189;0;0;17.9149780273438;211.798065185547;2.37625336647034;0;57.3408241271973;170.685424804688;NA
NA;104.939559936523;104.939559936523;0;0;0;0;0;0;0;0;0;0;29.1703472137451;194.809371948242;0;0;0;0;0;1578.77075195312;0;95.5294189453125;0;0;0;0;10.5438833236694;214.784820556641;113.251197814941;212.883422851562;371.790832519531;0;125.336982727051;0;0;1800.2705078125;0;0;0;0;1496.94213867188;633.676330566406;0;0;0;477.199554443359;119.293876647949;0;0;0;1628.08947753906;459.026031494141;0;0;183.960632324219;8.46838855743408;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393.985046386719;1474.228515625;0;253.361297607422;0;0;0;73.0651016235352;0;0;0;62.2289581298828;715.223571777344;3370.04931640625;866.7724609375;0;489.207183837891;0;0;0;0;5431.65087890625;3885.884765625;1287.35961914062;22.7230815887451;192.655624389648;0;951.782836914062;NA
