NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;842.558898925781;0;0;0;2778.240234375;1057.78857421875;620.590637207031;518.02294921875;181.153366088867;0;442.457580566406;94.6839218139648;0;0.985424339771271;0;0;0;0;0;0;NA
NA;0;12.8358335494995;11.121129989624;0;0;1233.95935058594;0;234.224349975586;0;314.216430664062;27.8288974761963;35.8933448791504;3.99142241477966;42.439323425293;0;0;0;0;0;0;0;0;NA
NA;0;0;39.4361877441406;3287.185546875;10847.4228515625;1111.76000976562;396.663757324219;0;21.3112945556641;0;0;0;0;361.932861328125;0;0;0;0;0;0;0;5734;NA
NA;0;0;0;5354.5361328125;1448.38610839844;0;0;14.6473150253296;0;0;0;12.0722551345825;136.201889038086;0;0;0;2483.65771484375;0;0;0;0;0;NA
NA;1705.70080566406;332.797821044922;244.235290527344;0;0;0;0;0;0;0;0;0;0;0;13253.9384765625;0;0;0;0;0;66.6212310791016;0;NA
NA;7568.06396484375;0;0;943.409423828125;0;0;336.281311035156;0;0;0;0;0;180.429260253906;7580.87353515625;4290.27392578125;0;0;0;0;0;3621.90771484375;0;NA
NA;233.580200195312;197.829360961914;0;2765.17724609375;0;0;0;0;0;0;0;915.270751953125;0;92.2925262451172;137.496688842773;0;0;0;0;249.726699829102;0;0;NA
NA;91.7407073974609;0;0;0;0;0;2489.51953125;2603.99584960938;10849.421875;0;0;0;0;886.0810546875;634.162719726562;0;0;0;0;0;0;0;NA
NA;0;0;200.473815917969;0;0;3900.212890625;0;1117.06372070312;0;0;0;0;1484.130859375;0;7023.033203125;378.669250488281;0;8580.7333984375;723.443176269531;3797.5869140625;487.437408447266;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;9824.2080078125;2474.33911132812;2591.25390625;6079.45703125;12891.134765625;3541.84814453125;742.167541503906;929.274780273438;0;0;NA
NA;5765.8291015625;0;0;0;0;0;0;761.8857421875;0;0;0;1329.66015625;7137.79736328125;3622.52783203125;20097.16796875;19999.009765625;9670.04296875;20695.8671875;19227.77734375;0;0;108.352020263672;NA
NA;982.328186035156;0;0;0;0;0;0;0;738.420227050781;13074.09765625;5539.8671875;3892.69677734375;56908.31640625;23865.333984375;18896.826171875;2028.77429199219;5632.91259765625;3422.6357421875;7664.97607421875;0;0;0;NA
NA;979.369079589844;0;0;0;0;0;0;0;7034.1171875;8713.0458984375;13513.546875;30760.90234375;67162.3671875;13119.67578125;12536.0830078125;7965.640625;75.2586669921875;97.1319122314453;0;0;0;0;NA
NA;0;0;0;0;0;0;10305.740234375;2316.46655273438;24.8474216461182;1209.7333984375;8278.86328125;10929.2197265625;11297.966796875;4838.58251953125;3690.337890625;2084.06225585938;102.322006225586;16.5248680114746;0;0;0;0;NA
NA;0;0;0;0;0;37.0332183837891;373.778656005859;0;4353.6259765625;1762.55993652344;11467.3779296875;6938.83837890625;4778.826171875;7309.20166015625;1425.70825195312;835.863891601562;215.791397094727;302.592651367188;418.260070800781;1244.17810058594;0;0;NA
NA;0;2906.76098632812;108.327705383301;108.169708251953;0;391.887054443359;42.836597442627;1003.62347412109;7875.84033203125;20598.73828125;2328.19604492188;3390.85913085938;10375.083984375;6393.80517578125;3451.7548828125;171.985717773438;8.12670040130615;1110.22106933594;3111.66552734375;0;0;0;NA
NA;6891.05078125;2843.203125;96.3129348754883;254.761932373047;0;704.501770019531;2326.99047851562;10174.46875;16895.421875;21783.37890625;472.963012695312;4708.982421875;743.327819824219;1558.58154296875;1696.05407714844;1119.57604980469;148.178253173828;3483.98095703125;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
