NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;1334.37622070312;2672.34594726562;3997.50805664062;3888.00561523438;NA
NA;0;0;0;0;0;0;52.4567489624023;218.263076782227;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;48.9096412658691;0;0;0;NA
NA;0;0;0;850.275268554688;9083.58984375;0;0;0;NA
NA;0;0;0;0;2004.66174316406;1306.42260742188;0;0;NA
NA;0;0;0;1942.8515625;0;1159.78552246094;0;0;NA
NA;0;0;470.847137451172;2731.29809570312;4739.0927734375;2415.94970703125;405.880218505859;0;NA
NA;0;0;275.858795166016;659.939208984375;112.579139709473;982.748840332031;16519.68359375;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
