NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;25.9559326171875;0;0.840572535991669;0;0;0;2594.77392578125;0;0;0;0;1298.23937988281;0;0;0;0;0;369.266418457031;2672.12158203125;843.330261230469;9.66818904876709;0;1389.11291503906;0;376.047424316406;0;0;1515.75048828125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4796.9140625;121.950874328613;0;1724.43640136719;0;0;502.532745361328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.8766212463379;0;0;0;1223.40844726562;340.500183105469;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;2359.69140625;36.9054489135742;0;2362.5244140625;1088.38623046875;0;0;0;2203.91040039062;1345.81140136719;0;184.266372680664;0;0;9526.0419921875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631.524536132812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16818.21875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;24.6530838012695;0;0;0;0;0;0;0;0;0;15265.2255859375;6114.9326171875;0;213.879852294922;1842.63720703125;0;0;0;849.855163574219;1922.99841308594;0;1680.46911621094;2744.75122070312;0;15978.88671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245.801773071289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16190.1923828125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;9602.404296875;21326.64453125;763.492065429688;182.078384399414;0;149.886657714844;0;0;0;0;0;300.006866455078;4735.9755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467.217956542969;0;0;0;0;0;0;0;0;0;434.042877197266;230.813385009766;0;0;0;0;0;0;0;0;181.626419067383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.7869873046875;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;132.525741577148;268.603149414062;1955.99438476562;2258.9638671875;2095.650390625;0;0;534.371826171875;1889.76574707031;0;0;78.0396270751953;3583.62963867188;288.184051513672;655.081176757812;0;0;0;318.214904785156;0;0;0;0;0;0;0;0;99.0443801879883;2890.77612304688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2197.15063476562;0;0;0;0;11362.3193359375;0;0;0;0;0;0;281.710174560547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1042.88488769531;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;57.9393730163574;379.756408691406;1160.50805664062;752.135192871094;0;0;0;0;0;0;0;0;743.038818359375;0;0;238.969253540039;0;0;897.215942382812;0;0;0;0;0;0;0;186.481719970703;57.9434509277344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196.145797729492;434.640258789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;103.31925201416;0;0;2250.880859375;0;0;0;0;392.366455078125;0;0;0;0;0;887.566284179688;6321.8427734375;0;46729.4453125;0;0;0;159.829681396484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180.716796875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281.493804931641;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;64.4207382202148;0;0;0;0;0;0;165.094573974609;0;0;1566.20959472656;3216.90112304688;2.20967078208923;0;94.4023590087891;998.431640625;0;0;329.974700927734;310.916046142578;329.74658203125;0;4745.32763671875;0;16792.533203125;1475.79235839844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21303.94140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;1347.46228027344;713.453002929688;0;0;0;1504.7783203125;0;0;0;0;1178.36730957031;0;3063.72021484375;1907.35681152344;0;0;0;0;0;0;0;0;0;0;0;2203.43676757812;0;0;0;0;0;0;1248.013671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240.035171508789;0;0;0;2725.9296875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1406.17431640625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
