NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;30.534875869751;0;211.315444946289;0;0;0;0;NA
NA;0;317.067321777344;0;2010.79846191406;7021.58984375;7758.11669921875;323.6904296875;0;NA
NA;0;0;2322.06201171875;40549.9609375;141938.03125;37978.73828125;1674.373046875;0;NA
NA;0;0;0;230.815277099609;173903.734375;43571.375;0;0;NA
NA;0;0;0;1700.3525390625;40631.015625;27483.02734375;1514.62866210938;0;NA
NA;0;0;0;0;7607.81787109375;13606.89453125;1928.95629882812;0;NA
NA;0;0;0;0;0;0;2435.6318359375;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
