NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;NA
NA;0;0;116.042114257812;5473.9951171875;990.493774414062;0;NA
NA;0;10095.6123046875;1235.94604492188;10536.8466796875;5709.7333984375;449.384094238281;NA
NA;0;0;5346.11083984375;16759.439453125;17962.7890625;7953.5439453125;NA
NA;0;0;982.539428710938;7400.87109375;11522.6767578125;8569.552734375;NA
NA;768.986633300781;0;446.802764892578;22.2417087554932;4258.38818359375;16242.7490234375;NA
NA;0;0;0;0;853.436340332031;8670.9970703125;NA
NA;0;0;0;1786.6298828125;1344.02880859375;1021.25256347656;NA
NA;NA;NA;NA;NA;NA;NA;NA
