NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;3.84046649932861;29.7182922363281;0;0;22.8664035797119;34.7656784057617;77.6340179443359;3749.13891601562;1954.39428710938;1874.06750488281;3327.92114257812;7699.27001953125;6713.0869140625;14900.958984375;8811.056640625;3505.17724609375;5330.5087890625;4319.244140625;6890.41796875;3473.263671875;1719.02026367188;828.783874511719;475.182586669922;0;368.075805664062;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;6.73065996170044;0;0;4.18380784988403;9.00249004364014;87.5504302978516;8.86544036865234;26.9999370574951;135.828704833984;359.405792236328;989.514404296875;4185.8271484375;3284.16748046875;2550.55126953125;7009.72607421875;8574.4150390625;4113.837890625;3701.28051757812;5413.37548828125;1769.17224121094;7373.54052734375;3823.9453125;5141.55859375;343.806335449219;186.265441894531;0;134.884475708008;0;0;0;24;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;1.51341891288757;62.1671447753906;161.989868164062;69.9507369995117;0;102.081573486328;449.051971435547;2527.66821289062;3122.84301757812;3721.53662109375;3588.85424804688;5733.45068359375;20140.39453125;2113.80126953125;6111.6796875;2173.255859375;1607.51037597656;2558.46655273438;1517.40222167969;1206.99572753906;0;0;0;0;0;0;135;161;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;69.5529632568359;71.9496612548828;0.369795233011246;0;0;14.163854598999;1207.07653808594;1767.13671875;3272.77880859375;3431.98876953125;2405.98168945312;10142.544921875;10550.3701171875;12447.7734375;5898.23193359375;3189.53125;2749.20678710938;1464.79541015625;741.171752929688;0;0;0;0;0;0;0;1634.755859375;197.351486206055;0;0;0;0;0;0;0;247.950698852539;NA
NA;0;0;0;2.68340039253235;0;0;0;0;0;562.6669921875;4.72942924499512;0;0;41.6437606811523;1.56259918212891;2367.54663085938;1896.48657226562;2469.14404296875;2650.25561523438;7282.73291015625;20714.865234375;26178.12890625;24725.048828125;11040.611328125;7039.40283203125;2216.69848632812;45.9286956787109;92.1193161010742;53.25;0;0;0;0;0;908.245422363281;1148.55615234375;369.246276855469;0;0;0;0;0;0;0;0.0873713791370392;NA
NA;0;0;0;0;0;0;0;0;1926.51489257812;14.4918718338013;0;0;0;18.8789958953857;0;1623.0556640625;3741.83935546875;2940.97705078125;2004.58471679688;17433.056640625;28528.705078125;25755.73046875;19945.06640625;6849.1708984375;2632.57177734375;3322.52197265625;13.9988441467285;213.628799438477;17.75;0;0;0;0;4.75;836.970520019531;2040.67980957031;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;2.40767025947571;0;0;0;287.326110839844;180.15803527832;0;0;0;0;0;3;2509.64965820312;8904.0126953125;1717.642578125;3942.03759765625;21625.013671875;26764.259765625;4432.7490234375;7874.2353515625;4363.25439453125;727.612182617188;162.173095703125;381.901428222656;347.009948730469;84.7281875610352;0;0;0;2.375;267.287292480469;59;174.499588012695;0;0;0;0;0;0;0;0;0;NA
NA;0;5.38450527191162;0;10.9934930801392;6.17428398132324;71.0131530761719;393.632141113281;95.9800033569336;0;0;0;0;0;0;812.608276367188;6735.8466796875;5723.2353515625;3364.85986328125;14009.849609375;22488.8359375;21920.404296875;1278.83471679688;4593.16796875;2577.73657226562;1025.35424804688;116.066131591797;741.367370605469;581.148193359375;114;0;2;0;7.125;0;252.384124755859;0;0;0;0;0;0;0;0;0;0;NA
NA;22.1803607940674;0;0;5.46907234191895;73.7618865966797;48.0543823242188;176.762969970703;0;0;0;0;0;0;0;3511.1142578125;4953.7236328125;5092.623046875;6050.13720703125;13675.9736328125;18072.62890625;5644.771484375;2468.6689453125;4993.4404296875;813.481323242188;169.507781982422;1089.71752929688;651.001220703125;458.311981201172;197.745849609375;0;95;0;792.333374023438;0;16.4545631408691;0;0;0;0;0;0;0;0;0;0;NA
