NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;505.711975097656;0;0;0;24.8180084228516;33.3978500366211;0;116.243354797363;649.892211914062;3104.56005859375;594.858825683594;0;518.658508300781;536.665344238281;3063.73461914062;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;7.29608774185181;0;0;401.457244873047;5764.802734375;0;0;1702.04345703125;0;0;3720.42236328125;44.3060455322266;2290.70385742188;6038.1552734375;2139.39453125;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1034.47961425781;0;0;640.515197753906;0;0;700.521667480469;0;0;0;70.1166915893555;126.178497314453;250.08952331543;207.852462768555;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;271.729919433594;211.161056518555;0;1418.67419433594;0;0;434.718872070312;48.1006927490234;0;0;0;29.1674880981445;73.1862945556641;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;174.183807373047;0;82.3008346557617;123.682472229004;0;0;0;0;663.861938476562;0;0;0;0;0;0;0;299.347930908203;478.189392089844;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1720.43701171875;2156.38159179688;0;0;220.796508789062;1476.31591796875;48.1908531188965;174.151107788086;204.250396728516;0;0;0;178.315124511719;0;100.894065856934;727.235778808594;372.315246582031;564.452392578125;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;87.3774719238281;0.35577180981636;776.860229492188;1276.30017089844;0;69.7148971557617;887.079406738281;39.2783355712891;0;963.02001953125;1399.44921875;0;0;3856.787109375;770.874084472656;0;810.0244140625;3527.8251953125;1774.76440429688;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;249.931564331055;304.754516601562;80.3137893676758;2953.392578125;1276.78356933594;214.520492553711;0;0;160.453140258789;166.811279296875;1508.83544921875;233.327774047852;0;218.82145690918;609.6357421875;1743.83923339844;0;755.942321777344;2000.43615722656;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;51.9196166992188;10.8894710540771;58.0109939575195;601.007141113281;0;1002.06665039062;1891.27087402344;1088.79797363281;0;1782.67297363281;38.5183486938477;727.584838867188;186.035766601562;5.94145250320435;0;2346.8251953125;25.8394908905029;698.919799804688;3096.87280273438;581.259521484375;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;54.6784400939941;340.621124267578;198.260406494141;55.0896949768066;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;632.872863769531;8.31940746307373;360.626861572266;164.173797607422;311.062713623047;63.2129745483398;3.13480758666992;1912.50122070312;1192.04260253906;0;0;1821.06457519531;27.8992481231689;0;0;386.536895751953;3049.60278320312;970.030029296875;719.986022949219;961.224731445312;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;487.543151855469;3150.66821289062;2364.88232421875;1899.24169921875;44.9340782165527;458.546447753906;425.257232666016;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64.1274261474609;696.255493164062;0;596.483520507812;736.155883789062;220.39289855957;1120.95324707031;903.549255371094;0;0;1497.8388671875;48.5440673828125;0;32.2698097229004;171.660293579102;2.85778284072876;456.430969238281;169.851531982422;589.696044921875;1883.52685546875;296.558776855469;1286.07397460938;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;36.6016693115234;3128.18237304688;3576.4970703125;1018.02307128906;2213.55932617188;1628.9638671875;431.136199951172;351.349334716797;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;749.033142089844;262.024353027344;655.282592773438;752.607666015625;1359.2158203125;310.55908203125;378.316741943359;1857.52209472656;1006.05560302734;3.90723443031311;269.774719238281;4.33040237426758;128.034271240234;872.5751953125;940.739013671875;0;2969.48315429688;2491.91064453125;3985.12939453125;1812.63513183594;895.925964355469;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;47.0262222290039;218.860794067383;28.522087097168;2003.13269042969;3160.912109375;3273.0732421875;269.167572021484;1889.79614257812;896.510681152344;78.8536224365234;6.94650650024414;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;711.154357910156;790.32861328125;398.617095947266;399.1552734375;599.366760253906;516.8349609375;223.475677490234;883.473449707031;800.396850585938;157.978439331055;91.4379959106445;2404.75170898438;4232.4189453125;5962.115234375;6826.15478515625;1422.96008300781;3112.16625976562;230.878753662109;190.90119934082;193.972122192383;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2.91166520118713;679.802124023438;1545.24536132812;2661.1025390625;3034.08447265625;252.925018310547;3052.78930664062;3931.31103515625;3669.81640625;1805.98583984375;2398.11352539062;2010.88159179688;45.7780342102051;19.6786003112793;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;503.731750488281;26.2574195861816;620.645751953125;288.968292236328;694.177856445312;430.442993164062;865.489135742188;351.552917480469;1059.8466796875;177.788116455078;1321.18395996094;0;1242.51306152344;9711.431640625;4502.87744140625;68.5514831542969;420.725158691406;70.989501953125;1514.80285644531;1333.18896484375;214.270812988281;0;590.403076171875;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;344.544860839844;822.271057128906;969.400146484375;2035.34069824219;2443.53076171875;2911.125;4261.81396484375;3831.20239257812;3084.7177734375;2396.01489257812;3965.1904296875;2539.08349609375;2499.72729492188;2639.97387695312;3515.45629882812;1029.77551269531;1164.03063964844;0;0.349567353725433;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;276.454162597656;60.5879898071289;756.10791015625;1833.52685546875;88.2475967407227;643.494995117188;1226.21728515625;1360.47155761719;2234.42529296875;396.380798339844;1368.77075195312;212.239105224609;138.588882446289;5470.90576171875;3723.76904296875;3005.70092773438;278.734344482422;0;0;19.0084953308105;1625.15869140625;1683.49853515625;26.6670970916748;269.210205078125;NA
NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;13.0434246063232;422.539001464844;920.060791015625;752.678894042969;323.078002929688;1744.20947265625;1409.41967773438;2210.40600585938;3818.43798828125;2170.1572265625;3978.99951171875;2980.67114257812;2785.3359375;1815.80773925781;1514.89270019531;1871.33837890625;844.316345214844;1010.12713623047;1408.94873046875;139.425704956055;145.676803588867;34.0981330871582;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;35.5900497436523;109.185195922852;532.318725585938;1040.9873046875;537.241149902344;0;214.389755249023;664.875732421875;887.145935058594;1954.67175292969;54.1534004211426;1000.783203125;3288.73559570312;1957.22875976562;1115.78857421875;945.315368652344;1654.52368164062;1218.38488769531;0;0;390.769897460938;4.68305110931396;1418.75500488281;1143.83020019531;NA
NA;0;2421.310546875;5590.16259765625;3370.552734375;3605.56469726562;1391.00439453125;0;200.966171264648;323.358581542969;86.7152862548828;256.991333007812;0;NA;0;0;0;19.8449478149414;264.247894287109;658.065002441406;3738.68603515625;570.922180175781;933.71875;1872.41943359375;651.476257324219;1408.74194335938;1155.64868164062;3472.01318359375;3440.77807617188;1963.5830078125;2155.96166992188;1019.61395263672;2461.46557617188;1650.85900878906;1333.17236328125;3100.2861328125;1287.62255859375;502.12939453125;446.303680419922;86.2241439819336;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;215.975128173828;922.029418945312;71.2853164672852;307.339904785156;309.284118652344;16.3344898223877;4.58014583587646;1279.51000976562;1087.50549316406;2391.8662109375;5985.63720703125;1793.02307128906;159.312698364258;1106.89672851562;129.713912963867;0;1022.77862548828;238.690979003906;2101.63940429688;1511.17053222656;670.936401367188;3169.38916015625;100.619506835938;509.224792480469;NA
NA;0;0;4583.71826171875;6996.32763671875;1149.87707519531;0;0;579.377136230469;1540.14660644531;0;0;5.23114824295044;127.543075561523;136.106430053711;5433.4296875;3279.19360351562;1958.96008300781;1627.35131835938;1706.10217285156;2585.52734375;1965.29760742188;2743.43798828125;1764.3369140625;961.283874511719;910.926818847656;989.942016601562;2672.0380859375;4333.93017578125;2588.03466796875;3065.26293945312;3846.52807617188;2997.4453125;2776.08374023438;1126.77575683594;4350.271484375;2193.27685546875;1905.00622558594;1486.20422363281;118.062561035156;808.930480957031;0;0;0;0;461.138153076172;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;506.615081787109;344.124755859375;0;0;33.6835403442383;1258.1826171875;2061.1572265625;3459.0166015625;3407.1201171875;3648.19702148438;4586.61767578125;616.90673828125;711.592590332031;141.368881225586;647.456420898438;2083.16137695312;0.467524856328964;88.7794647216797;180.639755249023;984.12841796875;1202.89331054688;561.160949707031;0;754.16259765625;609.723022460938;1213.6884765625;NA
NA;0;0;2029.54821777344;34.6682167053223;0;74.5300903320312;0;1100.44494628906;1152.69189453125;469.387786865234;148.309143066406;0;0;0;93.0874938964844;2451.58569335938;262.562316894531;2564.0244140625;2614.64135742188;3398.8828125;3071.57006835938;3797.02465820312;3797.70166015625;1077.14538574219;1743.60546875;815.378723144531;3309.5654296875;4069.37475585938;3536.13232421875;1552.72277832031;2052.8076171875;1537.59753417969;688.620910644531;1500.33654785156;2401.71411132812;1289.39245605469;1567.2607421875;720.053649902344;198.228118896484;317.66015625;49.3394165039062;36.3785743713379;14.7768898010254;619.495971679688;2021.61840820312;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;10.9077415466309;0;252.088684082031;426.030822753906;132.870513916016;1556.51428222656;1945.16857910156;4207.34033203125;4848.49169921875;1011.65307617188;1203.1953125;52.1533737182617;336.679870605469;1245.62963867188;540.1572265625;176.418930053711;0;1134.6171875;239.974411010742;0;679.141540527344;802.578979492188;1142.24536132812;1488.66796875;0.978955864906311;399.215911865234;24.7309226989746;0;NA
