NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;NA
NA;0;0;0;0;0;375.743988037109;NA
NA;1557.56494140625;0;0;0;2295.158203125;0;NA
NA;0;0;0;3437.943359375;2930.63232421875;0;NA
NA;0;0;0;34112.79296875;49833.0546875;0;NA
NA;0;0;0;21721.59765625;116017.3359375;432.274841308594;NA
NA;0;0;0;43595.99609375;153809.5625;250.956390380859;NA
NA;0;0;0;0;33105.609375;10984.947265625;NA
NA;480.116058349609;0;0;0;4108.845703125;4257.83251953125;NA
NA;0;0;0;0;0;1251.44348144531;NA
NA;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA
