NA;NA;NA;NA;NA;NA;NA;NA
NA;172.601303100586;0;0;0;0;775.173767089844;NA
NA;705.189819335938;89.5543518066406;366.658020019531;0;2543.83764648438;7304.61181640625;NA
NA;7540.92236328125;11.3899145126343;0;0;14750.9765625;1029.23681640625;NA
NA;684.681457519531;4164.6728515625;1479.21044921875;16306.416015625;20212.88671875;0;NA
NA;0;2666.82788085938;419.291107177734;56117.671875;37703.91796875;1927.07849121094;NA
NA;0;39.5584754943848;2287.25561523438;50604.515625;125397.234375;3395.5244140625;NA
NA;0;0;0;61136.9765625;129674.3515625;5062.54248046875;NA
NA;0;0;0;2569.09741210938;44017.515625;41033.88671875;NA
NA;0;0;0;0;31294.62109375;29216.640625;NA
NA;0;0;0;0;5843.96875;19467.111328125;NA
NA;0;425.578826904297;512.569091796875;0;0;75.1295318603516;NA
NA;39.3176651000977;1594.35998535156;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA
