NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;233.686080932617;7493.13916015625;377.248718261719;0;0;0;0;0;60.6219139099121;0;0;0;0;0;10601.3212890625;7669.53759765625;9446.3056640625;2408.63989257812;1965.10095214844;4917.59423828125;4985.56103515625;175.486480712891;1.5964390039444;0;0;0;0;1680.58056640625;260.452819824219;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;1252.46704101562;8786.8349609375;0;0;0;248.306289672852;96.3432922363281;0;0;0;0;0;0;0;4066.6787109375;11627.3115234375;6590.0283203125;6219.076171875;6379.8828125;4505.267578125;77.2463836669922;248.896636962891;0;0;0;0;0;2160.19750976562;913.305419921875;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;6233.5029296875;4503.42822265625;16.986457824707;0;244.569763183594;0;0;89.2234573364258;0;0;0;0;0;0;10181.62890625;11428.3408203125;6497.38427734375;1847.859375;2348.55908203125;3453.26586914062;0;0;0;0;0;0;0;2445.2783203125;103.510452270508;75.0276565551758;NA
NA;0;0;0;0;0;0;0;0;0;0;0;8343.830078125;3069.6767578125;0.487160742282867;1077.7685546875;0;1190.08813476562;8.73385620117188;42.4758529663086;0;0;0;0;0;2283.99829101562;12225.0654296875;12327.0712890625;3752.64453125;0;65.1740341186523;5382.0712890625;116.72045135498;0;0;0;0;0;0;1419.94262695312;179.177230834961;NA
NA;0;0;0;0;798.89208984375;0;0;0;0;0;0;0;4008.87109375;4010.908203125;636.311401367188;0;27.5449447631836;1100.93188476562;0;0.471947371959686;5476.474609375;0;0;0;0;5712.65771484375;12568.7236328125;6680.4501953125;1922.31665039062;668.627075195312;289.753967285156;2875.30444335938;0;0;0;0;0;0;114.268753051758;712.042846679688;NA
NA;0;0;0;0;0;160.164596557617;0;0;0;0;0;0;169.568359375;5136.78857421875;6303.01220703125;258.914978027344;1275.99145507812;0;0;1240.869140625;2383.48071289062;834.820373535156;0;0;0;0;10945.759765625;10855.4365234375;2976.66552734375;61.0878295898438;0;39.3931159973145;46.1059913635254;0;0;0;0;0;0;842.697387695312;NA
NA;0;0;0;50.9817237854004;0;81.3509902954102;288.799468994141;0;0;0;0;0;0;0;4692.39111328125;4329.08203125;4285.232421875;0;0;278.319305419922;4733.779296875;0;1473.7373046875;0;0;0;0;11793.724609375;11369.7900390625;1336.42663574219;1217.65771484375;425.643707275391;151.801620483398;355.123962402344;0;0;0;0;0;0;NA
NA;0;0;0;35.6159210205078;0;0;6.44917392730713;0;0;0;0;0;0;0;570.019287109375;5983.17578125;8870.45703125;1888.83215332031;0;244.249633789062;8984.6904296875;2912.4404296875;2851.30224609375;0;0;0;0;484.818969726562;12096.4013671875;7029.73388671875;102.957626342773;630.986938476562;34.3003196716309;32.9810523986816;0;51.063175201416;24.8049831390381;19.261194229126;0;0;NA
NA;0;0;0;19.224365234375;87.5867538452148;0;95.5490112304688;NA;0;0;0;0;NA;0;0;1781.25646972656;10607.2734375;7103.36083984375;1419.11083984375;2392.50244140625;7389.60888671875;5316.29296875;4129.57421875;38.9806747436523;0;0;0;0;1031.22705078125;9888.1357421875;1583.65393066406;0;0;0;354.167297363281;0;0;0;323.870666503906;47.3948707580566;NA
NA;0;0;46.5227165222168;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;6299.88720703125;10353.9384765625;3727.39526367188;5249.5234375;7454.6591796875;1170.29418945312;23.7451190948486;1009.10766601562;0;0;0;0;0;935.957946777344;8605.8203125;28.4054622650146;0;0;0;0;870.322998046875;0;0;414.819915771484;NA
NA;1661.35278320312;0;27.7534446716309;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6080.048828125;9101.4873046875;2979.78051757812;24.458423614502;0;14.1168804168701;383.973388671875;0;0;0;0;4545.39794921875;2105.54736328125;0;0;0;27.0656929016113;0;546.273681640625;0;616.674377441406;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;907.09521484375;18.252571105957;0;0;0;7110.267578125;21.0788040161133;0;0;0;0;514.525939941406;0;81.8978576660156;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;5184.48876953125;72.3914566040039;0;5.17244529724121;111.042152404785;10.1250038146973;6.96609735488892;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
