NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;2161.48046875;3074.55029296875;809.384033203125;4240.79638671875;1040.31091308594;0;3047.52783203125;0;0;0;0;36331.625;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;559.709228515625;0;0;0;0;0;0;0;0;703.029663085938;0;384.207244873047;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;102.7333984375;0;0;0;0;0;0;0;0;0;2051.1494140625;1142.95471191406;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;921.307495117188;92.6835632324219;391.189178466797;1184.58581542969;0;0;0;0;0;0;0;0;72.5612258911133;0;0;0;491.428955078125;0;0;0;0;0;0;0;0;0;NA
NA;0;0;466.040771484375;0;38415.90625;0;759.173400878906;0;0;0;0;0;1236.90612792969;1742.29296875;206.642471313477;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;5755.3017578125;22182.35546875;433.659576416016;0;0;0;0;0;0;0;0;1133.64599609375;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;895.535217285156;914.700073242188;0;0;0;0;0;0;0;0;0;0;0;0;0;82.1165618896484;0;0;0;0;0;0;0;0;0;NA
NA;174.802062988281;0;0;0;2453.64990234375;0;8485.5693359375;0;0;0;0;0;0;0;0;0;0;156.438827514648;100.995964050293;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;9994.998046875;3496.94165039062;0;0;0;0;0;0;0;13.8968572616577;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;5133.9970703125;0;0;4391.61669921875;1542.24877929688;670.253356933594;0;0;151.187561035156;15.7013940811157;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;170.361663818359;7295.7626953125;9617.3583984375;0;587.378051757812;3961.11669921875;0;0;35.3794937133789;288.883697509766;516.409851074219;1401.57800292969;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;136.75732421875;0;1705.37182617188;5627.509765625;0;0;0;0;357.476959228516;0;1095.09008789062;141.248611450195;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;3242.71850585938;2933.95703125;147.210250854492;690.068359375;637.79296875;48.4814453125;0;0;0;824.165588378906;0;239.568374633789;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;19.7171745300293;1546.52844238281;1493.39038085938;139.189422607422;858.814575195312;4479.00048828125;0;0;0;1994.9775390625;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;209.507904052734;630.493713378906;518.307495117188;267.717987060547;1228.6669921875;7343.7939453125;41564.22265625;31872.451171875;1611.60681152344;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257.005096435547;17197.349609375;46972.3359375;22523.525390625;2632.3515625;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705.094970703125;16608;51239.18359375;46008.76171875;1147.79907226562;309.005889892578;62.9358901977539;446.596527099609;323.118072509766;0;0;NA
NA;1214.53491210938;0;0;0;0;0;0;0;0;0;0;0;0;1802.9658203125;402.746185302734;0;0;1361.43420410156;19459.845703125;31947.12890625;14595.8203125;1621.9951171875;3348.28393554688;154.239151000977;0;0;0;NA
NA;5056.24755859375;0;0;0;0;102.613464355469;0;0;0;0;0;0;0;0;0;104.788932800293;0;0;0;0;1052.1318359375;203.075805664062;687.567260742188;16080.744140625;0;0;0;NA
NA;1752.32080078125;733.389038085938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54083.46875;13616.6669921875;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5956.056640625;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
