NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;13073.7109375;25526.541015625;60410.98046875;22843.416015625;4065.44482421875;0;0;0;3983.12182617188;1930.70703125;0;833.123779296875;NA
NA;0;0;0;22645.419921875;8944.2900390625;30062.41796875;6844.8828125;0;0;0;0;0;0;0;0;NA
NA;0;0;10932.6494140625;3111.0888671875;5466.1259765625;1482.37719726562;0;0;0;0;0;0;0;694.522521972656;595.72509765625;NA
NA;0;245.650482177734;4605.3525390625;1755.33544921875;159.798049926758;0;0;0;0;0;0;0;0;0;0;NA
NA;0;511.806182861328;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;457.87353515625;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;914.386596679688;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;315.300109863281;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;5474.037109375;0;0;0;0;NA
NA;0;0;0;0;293.031097412109;0;919.056274414062;6777.751953125;6598.705078125;0;0;0;0;0;0;NA
NA;0;0;0;518.599182128906;0;103.426040649414;2161.630859375;1369.765625;0;0;0;0;0;0;0;NA
NA;0;0;930.778137207031;0;39.0827407836914;0;2771.44091796875;1822.41296386719;0;0;0;0;0;0;0;NA
NA;0;0;0;0;734.906799316406;502.525451660156;1494.33422851562;4817.22216796875;4335.322265625;0;655.141906738281;325.653839111328;0;0;0;NA
NA;0;0;0;1344.54333496094;4070.81616210938;17118.59375;23360.14453125;5342.79541015625;1061.22302246094;161.458465576172;4082.88330078125;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
