NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;12.1811265945435;59.9237327575684;79.3221969604492;0;0;0;0;0;0;NA
NA;0;3.88331460952759;0.914495706558228;0;494.829162597656;2144.38989257812;2489.2001953125;1216.17028808594;0;0;0;6.65822219848633;0;0;NA
NA;0;0;0;20.3299999237061;2998.376953125;7682.87744140625;8023.62548828125;9334.87890625;3970.23706054688;49.7304458618164;0;0;0;0;NA
NA;0;0;0;405.234527587891;5007.865234375;11660.6494140625;11660.7666015625;11818.876953125;7933.88720703125;299.983123779297;0;0;0;0;NA
NA;0;0;425.454498291016;1726.59387207031;7951.44287109375;11811.3076171875;11782.3251953125;10121.72265625;10460.52734375;3472.1162109375;671.606506347656;910.730895996094;1834.2734375;0;NA
NA;0;3.01811075210571;369.513885498047;2604.4716796875;8641.6201171875;11827.732421875;11839.79296875;11864.2958984375;11823.6845703125;10461.5576171875;5144.189453125;2166.2353515625;289.679840087891;0;NA
NA;0;0;0;3585.23413085938;10635.7890625;10132.572265625;11864.2958984375;11812.017578125;11735.9921875;11556.87109375;5444.044921875;212.134994506836;0;0;NA
NA;13.7203407287598;0;0;6967.41943359375;9945.8310546875;11828.294921875;11848.4716796875;11833.751953125;11775.6591796875;10581.4833984375;5824.89306640625;295.11279296875;0;0;NA
NA;0;4.33991622924805;2247.92407226562;7853.177734375;11539.2666015625;11786.9404296875;11816.529296875;11827.3681640625;11684.517578125;9879.7138671875;4311.21337890625;151.254638671875;0;0;NA
NA;0;442.724182128906;4301.939453125;2779.18969726562;8507.18359375;11659.3623046875;11550.9873046875;11517.1171875;9166.796875;3341.06396484375;0;0;0;0;NA
NA;0;33.1068572998047;1622.40405273438;3619.76831054688;2713.23193359375;10252.2607421875;9063.7607421875;8761.9296875;3802.78002929688;391.887329101562;0;0;0;0;NA
NA;70.5655975341797;0;16.5857486724854;345.658203125;1076.87719726562;6884.568359375;4928.36865234375;7060.357421875;391.270446777344;0;293.242919921875;223.695419311523;0;0;NA
NA;74.0977249145508;0;28.3145561218262;1039.46264648438;7589.9775390625;7242.47509765625;3399.98999023438;5377.390625;254.925079345703;0;247.068130493164;75.0396270751953;0;0;NA
NA;18.4748306274414;129.469650268555;960.247863769531;6867.1416015625;11611.34765625;5300.0556640625;107.064567565918;106.834678649902;25.6543407440186;0;0;0;0;0;NA
NA;114.824653625488;0;634.534851074219;7527.986328125;11581.0673828125;2059.5537109375;0;0;0;0;0;0;0;0;NA
NA;26.5672798156738;0;0;3435.640625;4419.3798828125;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;79.792236328125;0;0;0;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
