NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;148.701477050781;0;88.8481521606445;0;0;0;2432.14282226562;91.2386322021484;0;0;0;1271.09594726562;0;0;0;0;0;304.683959960938;3165.052734375;2067.38916015625;63.3504753112793;0;1671.16430664062;0;831.60205078125;0;0;1695.36450195312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5590.96923828125;213.206909179688;0;2225.423828125;53.70458984375;0;585.71923828125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.933609008789;0;0;66.7874603271484;0;0;0;1474.88891601562;1221.44946289062;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0.12731921672821;2090.45922851562;29.369291305542;0;2470.60546875;1190.74279785156;0;0;0;1851.1591796875;1103.73522949219;0;6441.4345703125;2698.96459960938;0;9817.8564453125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736.063598632812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.258711904287338;224.316864013672;0;0;21429.86328125;35.9091491699219;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;2027.19030761719;0;0;381.201446533203;0;0;76.9375762939453;0;0;0;13921.53515625;5271.1083984375;0;204.577819824219;2070.11694335938;0;102.203018188477;0;732.261413574219;1703.58813476562;0;1602.38220214844;12587.0234375;0;14847.578125;67.0755767822266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286.490417480469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18640.9453125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;127.065704345703;0;72.4745025634766;0;0;0;0;7774.8798828125;19596.001953125;1543.10437011719;193.196868896484;0;238.55908203125;0;0;0;0;0;257.028778076172;4631.7060546875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;517.174377441406;0;0;0;0;0;0;0;0;0;505.891906738281;269.020935058594;0;0;0;0;0;0;0;0;211.691848754883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329.058929443359;0;97.5378875732422;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;361.895965576172;213.753921508789;1858.39526367188;2511.78198242188;2001.28271484375;0;13.9058132171631;457.986968994141;2293.14770507812;0;0;62.1038017272949;3029.99975585938;493.434295654297;1017.15087890625;0;0;0;1108.92846679688;0;0;0;0;0;0;0;0;87.6118469238281;2557.09838867188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2634.95239257812;0;0;0;0;12577.2158203125;0;0;0;0;0;0;311.831512451172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3621.53149414062;1180.96069335938;0;0;0;0;0;NA
NA;0;313.568634033203;0;0;0;0;0;0;0;156.703094482422;812.274963378906;1274.42944335938;775.555297851562;0;0;0;0;0;0;0;0;766.288696289062;0;1126.755859375;1105.45922851562;0;0;793.651733398438;0;0;0;0;0;0;0;329.912872314453;51.255126953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209.431182861328;628.476440429688;0;0;0;0;0;0;0;0;0;0;0;0;0;1690.31420898438;0;0;0;0;NA
NA;0;0;0;0;0;29.1251487731934;0;0;0;0;82.2212829589844;0;117.516250610352;2153.71215820312;0;0;0;81.7912750244141;397.602386474609;0;0;0;0;0;4213.4033203125;6606.224609375;0;41682.66015625;0;0;0;141.380783081055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355.150360107422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329.182342529297;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;1308.57202148438;0;0;0;0;0;0;131.381988525391;0;0;1467.52685546875;4178.55908203125;21.7690010070801;0;119.622566223145;1756.03662109375;0;0;3243.48461914062;421.125732421875;291.684478759766;0;4288.69677734375;0;14854.1982421875;1410.73974609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475.02197265625;0;0;0;0;0;0;0;0;0;0;25120.59765625;0;0;0;0;0;0;0;0;0;0;0;85.3420104980469;0;0;0;NA
NA;0;0;0;0;0;0;237.644592285156;0;0;0;113.184768676758;0;0;1769.2138671875;622.698425292969;0;0;0;3719.1455078125;0;0;0;0;2802.24536132812;0;2886.35107421875;1687.19360351562;0;0;0;0;0;0;0;0;0;0;0;2283.14672851562;0;0;0;0;0;0;1103.95739746094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362.584320068359;0;0;0;3017.39501953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1827.9716796875;0;0;0;0;0;0;388.442260742188;0;0;0;0;0;0;0;0;NA
