NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;NA
NA;0;3415.39208984375;0;0;0;0;0;0;0;NA
NA;0;0;12455.478515625;0;0;0;0;0;0;NA
NA;0;0;85496.8125;17276.37109375;0;0;0;0;0;NA
NA;0;0;562.755615234375;125053.375;0;0;0;0;0;NA
NA;0;0;1803.98986816406;42379.02734375;0;0;0;0;0;NA
NA;0;0;1272.75390625;43916.890625;0;0;0;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
