NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;23654.162109375;0;0;0;0;0;0;0;0;0;0;0;0;0;990.661499023438;0;1584.06201171875;8113.67724609375;6532.21875;6963.576171875;1885.18688964844;1958.27758789062;3343.51391601562;9066.62890625;242.614532470703;0;0;0;0;0;0;0;0;83.0049819946289;0;0;19.0022392272949;1899.36743164062;153.712631225586;217.009918212891;0;624.172546386719;NA
NA;8.71688270568848;583.2744140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38898.69921875;7134.11962890625;7757.966796875;8242.107421875;6765.95166015625;6537.53515625;3143.65087890625;18151.859375;9475.91015625;0;0;0;0;0;0;0;0;0;21.1313896179199;0;0;2601.33227539062;0;47.2750473022461;0;0;NA
NA;527.455322265625;1297.0771484375;0;0;0;0;0;0;0;0;0;0;0;0;0;90.6666717529297;14050.7763671875;35703.94140625;8331.0537109375;7045.10400390625;8349.2861328125;8024.75;6368.8310546875;5576.60302734375;15183.0244140625;0;0;0;0;0;0;0;0;0;27.6562938690186;106.015129089355;0;2416.232421875;0;38.896411895752;0;174.874313354492;NA
NA;0;0;0;264.221038818359;0;0;0;0;0;0;0;0;0;0;0;1743.84716796875;0;15676.4443359375;8291.3720703125;8019.24658203125;8095.9794921875;8310.1611328125;8302.3505859375;7363.77685546875;1424.27514648438;1208.66589355469;0;0;0;0;0;0;0;0;0;0;0;277.045745849609;42.3696708679199;0;0;35.5149345397949;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4841.71142578125;8388.1494140625;7718.0390625;8053.3701171875;7504.47802734375;7020.40234375;4910.00927734375;2533.67138671875;0;0;0;0;0;0;0;0;0;0;0;0;2.79883527755737;72.2472076416016;0;0;NA
NA;0;0;9.514479637146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262.528015136719;3436.20751953125;6366.181640625;8161.29296875;8265.02734375;7900.91259765625;8022.9208984375;6345.4755859375;2580.7802734375;119.099945068359;0;0;0;0;0;0;12.3442039489746;0;85.9510116577148;487.67578125;536.358032226562;240.706558227539;12.7757549285889;0;31.9634552001953;NA
NA;11.0107259750366;66.6513595581055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061.0888671875;5873.24169921875;8335.6474609375;7839.45263671875;8381.703125;8388.1494140625;8253.8515625;4789.0927734375;2721.38354492188;0;0;0;0;0;0;0;0;0;428.703857421875;623.557189941406;987.179565429688;0;0;0;NA
NA;0;649.286499023438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.8942909240723;0;4588.578125;7246.416015625;7691.05810546875;8154.15869140625;8331.0830078125;8274.400390625;8228.970703125;1121.14709472656;692.469970703125;0;0;0;0;26.4756698608398;69.8434295654297;0;0;52.3440399169922;2183.1572265625;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9668.36328125;7345.173828125;6636.4775390625;8146.5107421875;8314.3134765625;8337.44921875;8352.939453125;6101.49169921875;3.80473780632019;0;0;0;0;0;1605.94177246094;0;0;0;5835.04296875;23.7719211578369;0;0.537018656730652;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429.6025390625;24892.62109375;6248.60498046875;7730.15625;8386.2587890625;8366.6962890625;8281.7373046875;8182.8994140625;720.565673828125;525.58740234375;0;0;0;18.9933547973633;479.001312255859;395.123504638672;59.975341796875;0;0;14.6091985702515;0;1.93758344650269;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22395.375;7665.3505859375;7647.173828125;8341.3466796875;7813.7490234375;8353.81640625;3939.31982421875;1813.80578613281;1089.17297363281;0;0;39.5696716308594;20.9251556396484;0;89.1908187866211;0;0;0;0;0;258.644897460938;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9429.62109375;3514.61181640625;4873.83154296875;8273.212890625;8075.3623046875;8272.791015625;6390.41748046875;2803.27392578125;1414.09436035156;0;0;0;2463.71875;125.859573364258;0;0;0;0;0;0;156.210083007812;NA
NA;0;0;0;0;0;0;329.794403076172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6263.3935546875;4977.0146484375;4452.03662109375;8094.69580078125;6914.25439453125;7788.41650390625;2566.41259765625;1743.08898925781;271.954772949219;0;0;0;5178.208984375;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3212.923828125;14.8633832931519;4341.73046875;8307.5537109375;8094.79150390625;6003.82861328125;4000.35791015625;1755.37487792969;0;0;0;229.546295166016;0;0;95.9347839355469;0;0;0;0;NA
NA;0;0;0;0;0;0;6.07525444030762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1546.494140625;0;105.451385498047;4131.32470703125;7994.083984375;1638.41442871094;7975.94921875;8163.9326171875;1214.16979980469;353.020721435547;0;147.048416137695;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;170.030502319336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793.2578125;7994.60888671875;3351.36010742188;2731.01171875;7928.36181640625;6529.216796875;166.070785522461;543.298461914062;0;0;0;0;0;0;0;0;NA
