NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4196.31640625;0;0;0;0;0;0;0;0;0;1318.55517578125;3010.44970703125;2887.388671875;0;0;132.646301269531;1054.88000488281;326.978668212891;0;726.610046386719;0;0;0;0;151.820129394531;445.710723876953;0;238.944915771484;0;0;766.645263671875;0;0;0;0;0;0;0;0;0;10357.9443359375;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1167.31945800781;1119.431640625;1191.77856445312;3740.30786132812;3819.50366210938;2277.72705078125;492.987365722656;0;222.09880065918;29.6558609008789;110.770690917969;0;421.793334960938;5696.58837890625;0;0;0;0;0;35.2594451904297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.5347518920898;1501.01940917969;713.235473632812;3874.44213867188;1332.69787597656;0;3491.70434570312;238.585662841797;288.378051757812;977.242614746094;0;285.963562011719;0;0;0.893734693527222;0;0;115.065864562988;9.32877063751221;0;9304.0185546875;0;0;6675.0654296875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2105.01245117188;0;867.858764648438;226.248474121094;164.315567016602;840.116760253906;72.2601928710938;822.443603515625;265.392822265625;6555.53759765625;0;412.796630859375;0;0;1943.72338867188;0;233.026290893555;639.380065917969;0;4.79906606674194;0;3965.14990234375;0;0;0;267.762023925781;0;0;0;0;0;4497.09765625;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648.525512695312;415.1279296875;0;395.561798095703;0;8459.37890625;1632.58740234375;0;0;68.8012847900391;5193.3564453125;406.257385253906;465.530426025391;0;0;0;7152.8466796875;0;0;247.15998840332;140.909271240234;0;2332.537109375;0;0;0;0;0;0;0;3266.9482421875;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.244836807251;4651.8818359375;461.763122558594;5686.6845703125;263.436706542969;0;367.35546875;538.929626464844;1827.82690429688;0;8.17909812927246;0;23.287784576416;0;10801.50390625;1098.66357421875;0;531.06298828125;4362.810546875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;719.304931640625;7597.44970703125;0;0;0;0;4672.27197265625;10108.171875;62.1839256286621;11044.98046875;30053.078125;3996.19409179688;0;1253.80004882812;977.984741210938;0;185.760467529297;0;47.3458404541016;0;306.823974609375;483.588073730469;10151.5302734375;0;0;0;0;0;8196.86328125;0;0;2283.09936523438;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3601.6162109375;6476.66748046875;0;0;0;4242.54296875;416.695007324219;3054.35205078125;0;0;6377.81298828125;0.658464670181274;517.081909179688;2279.58422851562;0;123.287437438965;0;194.211120605469;0;0;0;1133.66796875;0;0;0;224.728103637695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9558.076171875;0;0;0;0;0;0;0;0;0;1309.39770507812;107.090705871582;0;819.130676269531;0;5.15437316894531;46.3276481628418;3471.33715820312;0;0;0;0;0;0;0;640.426330566406;0;0;691.657409667969;712.660766601562;0;0;0;451.362915039062;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
