NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;7247.43603515625;86048.8984375;83262.625;177012.3125;83752.265625;17538.046875;0;NA
NA;0;2011.10791015625;24659.15625;21332.2890625;32927.8359375;36152.03515625;14783.98046875;0;NA
NA;0;0;0;31.2267150878906;0;5246.24267578125;0;0;NA
NA;0;0;0;0;1349.84777832031;1045.80529785156;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;5277.73828125;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;1816.52978515625;0;0;119.587394714355;0;0;13.0452156066895;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
