NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;198.968841552734;135.334838867188;0;0;0;NA
NA;0;365.49267578125;101.07071685791;2735.90551757812;531.068054199219;275.352203369141;0;0;NA
NA;0;1095.75305175781;1664.84326171875;5008.08349609375;21905.875;4184.6767578125;16414.841796875;133.42512512207;NA
NA;0;0;6248.4638671875;65344;113170.8046875;37630.03515625;23654.93359375;2244.55322265625;NA
NA;1100.36596679688;0;0;14714.591796875;127304.75;102150.0546875;5755.65576171875;79.7764739990234;NA
NA;0;1199.60852050781;10041.197265625;77917.578125;94290.1328125;57321.49609375;8991.7490234375;0;NA
NA;0;0;2111.12939453125;38776.77734375;59332.546875;113417.7109375;23882.734375;0;NA
NA;0;0;0;0;2958.03125;6963.95361328125;24265.658203125;1175.32958984375;NA
NA;0;0;0;0;0;0;0;3508.86669921875;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
