NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;585.936096191406;893.764892578125;4078.015625;3327.97534179688;NA
NA;0;0;0;0;0;0;70.6917419433594;561.247497558594;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;726.552978515625;176.741744995117;0;0;0;NA
NA;0;0;82.836067199707;5630.06591796875;13629.4873046875;0;0;0;NA
NA;0;0;22.9963493347168;2498.44604492188;19867.380859375;3201.10693359375;0;0;NA
NA;0;0;77.1908721923828;2252.06420898438;7135.12255859375;9874.369140625;0;0;NA
NA;0;0;564.106872558594;4886.92041015625;6746.931640625;12886.6845703125;1085.80200195312;0;NA
NA;0;0;3887.56298828125;10467.75390625;11120.90625;13457.884765625;8400.2802734375;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
