NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;0;0;NA
NA;0;0;0;261.120666503906;26.6513004302979;0;NA
NA;0;673.198974609375;389.953857421875;7933.357421875;2667.0439453125;59.6038475036621;NA
NA;363.325042724609;5945.61865234375;1857.96533203125;17483.98046875;12932.8017578125;1323.14306640625;NA
NA;0;0;8221.509765625;18330.78515625;18696.55859375;11448.2080078125;NA
NA;1720.71850585938;0;3017.47241210938;15288.4970703125;16974.17578125;18430.388671875;NA
NA;1477.94140625;0;628.103149414062;2327.16259765625;8330.0703125;17440.11328125;NA
NA;0;0;185.810821533203;0;1818.53015136719;8829.294921875;NA
NA;0;0;156.647125244141;1422.16186523438;1350.03942871094;1255.26696777344;NA
NA;NA;NA;NA;NA;NA;NA;NA
