NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;744.621215820312;0;0;0;0;0;246.354675292969;0;0;NA
NA;973.859802246094;72.105842590332;0;0;186.629257202148;1186.4677734375;134.753173828125;0;0;NA
NA;1526.98120117188;867.141235351562;901.21142578125;0;259.189727783203;2511.79907226562;382.082183837891;98.8791961669922;30.4198303222656;NA
NA;3994.8466796875;14520.984375;8280.4921875;0;438.276092529297;758.553161621094;406.711364746094;0;0;NA
NA;6285.31640625;29432.931640625;29200.845703125;10724.751953125;978.477416992188;7736.96240234375;1029.80053710938;0;0;NA
NA;4170.11474609375;17807.060546875;18489.75390625;21512.201171875;13615.876953125;13229.3369140625;3060.77172851562;173.8037109375;118.272148132324;NA
NA;6.15543842315674;13045.6845703125;18311.33203125;24604.685546875;29092.787109375;16455.560546875;1274.48657226562;76.9200439453125;8.2795877456665;NA
NA;0;5369.298828125;22502.185546875;27171.58203125;26927.6875;12736.009765625;9265.8857421875;651.625366210938;34.2389526367188;NA
NA;0;223.473220825195;14459.111328125;21825.12109375;25131.802734375;15218.2607421875;26963.2734375;1568.5166015625;222.765670776367;NA
NA;0;0;154.634796142578;4623.19873046875;13635.380859375;27848.833984375;22907.158203125;4312.759765625;49.3906669616699;NA
NA;0;0;0;3764.67504882812;11434.5390625;3806.4765625;4029.70458984375;2477.1318359375;282.779174804688;NA
NA;0;182.257171630859;0;1829.54565429688;2862.78979492188;3872.98828125;3002.56689453125;4802.98291015625;28.4325008392334;NA
NA;185.014282226562;0;828.430908203125;2045.318359375;1064.40026855469;1834.96142578125;6053.220703125;8380.33203125;741.566040039062;NA
NA;0;0;3977.83178710938;7561.36328125;189.297897338867;898.37109375;17945.63671875;8034.33056640625;1293.87841796875;NA
NA;0;0;1231.60949707031;2915.83569335938;284.470703125;1317.79174804688;18768.87890625;7488.7646484375;0;NA
NA;23.9214515686035;0;340.975646972656;720.303344726562;28.5174179077148;1462.625;3752.07397460938;409.245574951172;0;NA
NA;1630.11706542969;118.127899169922;1274.02319335938;411.336486816406;745.336730957031;60.4453239440918;907.254089355469;0;0;NA
NA;0;0;935.08154296875;632.002380371094;1450.85986328125;729.725769042969;205.875427246094;216.542129516602;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
