NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;0;0;0;0;24452.462890625;6679.55419921875;0;376.340515136719;NA
NA;0;0;0;44361.6015625;11346.431640625;0;0;0;NA
NA;0;0;2251.53662109375;10499.2607421875;1603.28247070312;0;0;0;NA
NA;0;0;2749.68798828125;4424.830078125;0;0;0;0;NA
NA;0;0;0;0;0;0;5859.486328125;2027.19543457031;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;0;0;0;0;0;0;0;NA
NA;0;114.58113861084;0;0;0;0;0;0;NA
NA;0;0;0;0;0;4293.44287109375;0;0;NA
NA;0;0;0;0;0;10.1302061080933;101.253974914551;7456.1884765625;NA
NA;0;0;7060.1201171875;0;2589.74487304688;15899.28515625;0;0;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
