evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
1000,0.9236433179491788,0.03815675583358591,94.45119694204698,1.7364876756205666E8,1.9774526002212898,6
1000,0.5167734942401653,0.0032045243316571256,42.23349704478926,6.2339677717172615E7,1.0240949031174327,1
1000,1.5932499909367401,0.03124496029070041,100.0,1.761838509362413E9,0.34491067943613335,1
1000,1.4282941766294783,0.02279401858767296,76.48176746762918,8.49446204320444E8,0.47401981288444817,1
1000,1.6657132186234258,0.02899810464959295,100.0,1.6064022319702542E9,0.3504893657554559,1
1000,1.6069026816765986,0.03022455912229092,99.88091299505805,1.6893864591597848E9,0.34749981343343883,1
1000,1.3081183201706814,0.028911443944603946,89.47965206483245,1.4838314060471041E9,0.3810614250639807,3
1000,1.5015188653664746,0.025700370339373186,100.0,1.4161094452442818E9,0.37153058855051335,2
1000,1.4473196908814812,0.024980973233182498,83.15633852721373,1.086054749993924E9,0.4221168775363233,1
1000,1.6058664598997843,0.03043567337381957,100.0,1.7101814961265862E9,0.34637361151484636,1
1000,1.466170531637234,0.0202292965530205,99.99545857323757,1.0426650866443919E9,0.4303630258420584,1
1000,1.5753632601282772,0.029333835435859202,96.08155006254148,1.5696322592836277E9,0.35529574313683804,3
1000,1.4455623140635208,0.026897356952139746,84.33498774824024,1.2246153274500914E9,0.3981734135577679,2
1000,1.4785317294164124,0.022895881001797153,82.96574475025903,9.52295710076656E8,0.44884490020402773,1
1000,0.5833927612257904,0.07998620074661701,7.0734440433466395,2.118221698978963E8,0.770671644651347,2
1000,1.2830352556848634,0.09952600970442471,17.932926242314288,9.8772081973991E8,0.4442345892881263,1
1000,1.474850214013225,0.0283614303155552,84.40496536685522,1.3005877385845068E9,0.38700845486209284,1
1000,0.9302460581506107,0.0998105456991365,8.830374796777615,3.7204557097719157E8,0.6490045532171158,1
1000,1.4137394212587793,0.028108190668801603,86.05516057210468,1.333027650076577E9,0.38640161459511607,1
1000,1.439559733241925,0.027514148539335766,84.37802490987431,1.260329475625752E9,0.39347908325506253,1
