evolution$generation,centers,hierarchy,maxRadiusRate,width,hwRatio,moran,distance,entropy,slope
100000,13.835921722473982,2.3087523943245363,0.06733797994976479,95.7344381590004,1.6204293427038172,0.13497809452612003,0.5987563090257098,0.7887088574779781,-3.7722581099358066
100000,2.249813174025989,0.752174496339328,0.2527638661610844,55.57085278533582,1.5155671429731186,0.3362553997734412,0.7356367328403249,0.9515071376370776,-0.9377611088342893
100000,2.446298170886378,1.110293152489597,0.06592082281255413,51.377084135526445,1.6411850996333852,0.1554190324072086,0.5355835518022309,0.7563458588483425,-3.9072861993866157
100000,45.4346354434847,1.060430037992563,0.0631782539066216,96.03337141692381,2.0,0.08424938356410207,0.8918865994948777,0.85688865937841,-2.6486555693555665
100000,11.991658221221954,0.1629599532188769,0.05849709474375815,99.5437458470067,1.8642339480758372,0.1445296738479329,0.8954679497570076,0.9013199621732132,-1.971626512179521
100000,8.008474464730986,2.6632353003340135,0.08343829693245497,99.92689072427528,2.0,0.16521057647002813,0.557249366701491,0.8025063979253153,-3.7576302306757556
100000,40.95260722812874,5.0,0.15981951404588018,81.3409984212446,2.0,0.23539990173160974,0.5441765213012897,0.8684931866872381,-2.1612100495146818
100000,14.012394036072992,3.6059429121766136,0.06221145390107278,52.01713496591203,0.8140547327842205,0.07227813790065292,0.6125215654790384,0.6938153445914687,-3.728334179951726
100000,15.992164434550014,0.01,0.08640311272757484,100.0,2.0,0.20202432219508357,0.9253017574076923,0.9588582695614726,-0.9860296493464418
100000,25.93471608299274,3.4601220726595785,0.15160461593926475,59.8053486746797,2.0,0.21036406024859333,0.630213164412283,0.8621334523425459,-2.1310659619522694
100000,1.0,4.460880550158238,2.0,50.0,0.5,0.41145658998235063,0.9729159519588191,0.9971694878950877,-0.17474683724100404
100000,2.41077404366336,2.1941345293535615,0.12239680061815772,50.0,0.503305839630267,0.20130834367714054,0.5780492645864469,0.7983649967545466,-2.576982681969475
100000,5.814190837300915,5.0,0.028473240135146287,69.9529414096689,1.8930859130387403,0.04793204749062871,0.35414251832132926,0.550107473381751,-10.675813771615713
100000,2.473964061723411,0.01,0.10210193019520664,99.60228129752467,0.5,0.21846260306619766,0.6408622725952746,0.84614412121968,-2.4724640177382176
100000,52.26651821074034,1.9245382175176347,0.11570336408912073,86.34754913105569,1.9953932017100353,0.1537614410780859,0.8013222437326328,0.8729330572293884,-2.232432215771233
100000,41.581654535422075,0.7746176013846356,0.06908663461615953,67.86149893864967,0.5010564461173016,0.06219355042528224,0.9511488412081276,0.8688154210284534,-1.9022190403768624
100000,23.4222111688877,1.4186024662692598,0.056701704621543676,100.0,1.756016114754479,0.09419191807605545,0.7953762191582756,0.8050789224856664,-3.7507676975761264
100000,69.21416353472115,4.714679158243943,0.4533904801394346,50.0,0.5,0.1577256586115282,0.8612609057267884,0.9456579419720422,-0.8539366946898747
100000,50.55548368799843,3.111050355819982,0.11192259132347053,85.48829479208052,2.0,0.15861265062711596,0.6212647104982154,0.8305035180509734,-2.8446414717076305
100000,42.876416951003826,2.8444635458505036,0.7741270420946413,55.11494542271169,1.71129592696085,0.27259833072645195,0.9003559811245223,0.9892254965483005,-0.38598107991754493
100000,16.405288562354563,1.847061411337675,0.07188560854944748,56.32229266802685,2.0,0.10528895559895057,0.7406192236027193,0.7772234332391096,-3.6299695513639687
100000,1.0,5.0,0.1288415011991987,59.54477069407516,0.5,0.25009927847441316,0.3911755621091697,0.7992963009222419,-2.701769449290611
100000,100.0,2.5679790643714786,0.11673074445061088,100.0,1.8768497495584657,0.14885487673397105,0.69993838472874,0.8539905310820933,-2.5118201006489085
100000,56.01265434196836,3.816687762342386,0.14266641257908902,61.858638966415285,0.6346990658415903,0.10404938416149231,0.7313058506117497,0.836542954573667,-1.9624312642292008
100000,1.0,2.3825609150140883,0.1684869296446852,65.96093200495517,0.5,0.2927849973599683,0.476215066576842,0.8516204449543672,-2.041289018289598
100000,80.64525789079993,3.290071703666146,0.15752042558701992,53.89076557011144,1.0919171967356662,0.13578964885910738,0.7398774867352224,0.8982116406086382,-1.363037479003029
100000,72.26672855057299,3.9258063206144005,0.13395874884702294,100.0,1.1508041286883814,0.2011631956835423,0.623340447638309,0.8901795456385885,-1.648247266511629
100000,98.18792126005839,0.6618186334500996,0.06858909994474154,86.59170577449817,1.2411984025774572,0.0940000907062361,0.8904292849029347,0.9517630205689617,-1.0262659120314173
100000,39.80960267638427,1.0937939715588967,0.05617442401715191,79.9266464589758,1.0892867211891348,0.08786069292505333,0.8253019674733815,0.8631724827167531,-2.2505828910087917
100000,51.61253383457394,3.347298113071397,0.1490676509546896,57.40291373654301,0.9525253414688913,0.16139927012606733,0.7105949288080636,0.8913078774851101,-1.43082182146039
100000,2.490140584828661,0.01,0.07027058052780447,50.0,0.5116876864409464,0.1509594793607586,0.590846980839382,0.7463851988075929,-3.4943132345847734
100000,49.904976219344825,0.01,0.01,100.0,1.0004694114771597,0.02887990242404997,0.8909619844340807,0.8026931273405546,-3.357429433738686
100000,3.515771195672119,0.6965779908190075,0.056792600479069366,53.73573014422378,0.5,0.10065538916494735,0.7051539510697186,0.699740763503109,-4.360578915621174
100000,11.96133284000455,0.6494662091714847,1.4577891682038318,100.0,0.9649699484435836,0.3106049278512608,0.8965435636087258,0.9992072801767385,-0.09838924023980439
100000,42.01664503103516,3.090983606452979,0.0742173731184595,52.39819311991552,0.6119565718326617,0.028114569304424762,0.8390716662085105,0.6889405945836096,-3.8208060833396416
100000,1.0,1.502754730872564,0.3419044238215469,50.29994236655181,0.5,0.3620675258152346,0.7006819200166503,0.9324556878781672,-1.0284690700941186
100000,100.0,2.96016350655605,0.08379340723371773,62.38105765423553,1.8074205394809084,0.0559382351710441,0.7850396161641702,0.7582955805474778,-3.587072610618331
100000,1.5388322909519614,0.5541472998033679,0.08479276556747388,54.44106558809185,1.9222118661984506,0.1968260869893575,0.27902058815992403,0.7518824581546596,-3.956408906888522
100000,50.86814258031074,2.199718482276195,0.08938485700213032,61.77559639186152,1.7473869151743322,0.09416196865056874,0.7562263459526286,0.8060497468592733,-2.8536315539487207
100000,2.8207242704044315,2.2575014111878096,0.14267788284855915,74.5703505970826,1.9951630693219362,0.2529235497034714,0.6019866436468972,0.8671016890721107,-2.332086763468976
100000,70.39032136441135,1.0244669063993994,0.043878135140832886,55.50537144937395,0.8760948759706282,0.023513276347812397,0.8827285944559736,0.7890515686433317,-2.632226557305923
100000,53.695050298035525,0.04936271984495016,0.016723224700010732,58.301116455208245,0.5103611621121177,0.011464532971734241,0.9876006308508984,0.751205111826161,-2.9203633093234016
100000,4.376025299108017,0.4891058442288796,0.05855877337591865,100.0,0.9291243256217518,0.1623583735356953,0.7064657041980795,0.8551464337330067,-2.481621141029639
100000,6.225392249284779,3.2173656330519926,0.07939072549020022,63.263793998539704,1.925898927202549,0.16131168769844162,0.4663391255272461,0.7667307223460844,-3.85836439303034
100000,4.841457985919675,4.634770446314038,0.10434163232964985,92.37928418134952,0.7293511594505676,0.23061238079796886,0.44914642452437337,0.831783012284381,-2.3829633120478464
100000,81.47797760018236,1.1320741725230592,0.40007357541852,61.844312648915945,1.7720382225882956,0.22831126763249807,0.9159622941180069,0.9894890621328483,-0.39085738633261974
100000,6.920206545767972,1.6732507666264567,0.07923557062015842,62.26032029081369,0.5028870387781295,0.11291987174370384,0.7479547796477287,0.7607982764005391,-3.406244908232489
100000,39.01769583076648,1.2869135921756911,0.0695467928274785,50.0,1.2809874418131497,0.07518870646251735,0.8278557066392948,0.8395240170758186,-2.2887160709033
100000,1.0,0.01,0.15912719504215697,100.0,0.9943482921195625,0.3132992579098519,0.5775840365493123,0.9155609465282624,-1.3098472089225341
100000,39.03078326060389,2.815552231758102,0.07811348435493674,57.21288024033405,0.7517173097382108,0.05857401621731721,0.7387299373541054,0.7472142932863035,-3.0141656353027972
100000,45.15150603134011,1.214330454280037,0.08246403353180465,53.5785757264566,0.5456729667336295,0.044943734703419586,0.9055099769212523,0.8192483548605081,-2.1923475443070917
100000,6.9433202565442675,0.4124377442937834,0.03814502035896822,50.0,1.4396570334802872,0.08804962697473279,0.7707009251828782,0.7595303365266001,-3.9739613342697986
100000,37.65260657581499,3.092443598290257,0.07525846054850627,57.212856049978605,0.639454767038944,0.04344677879390631,0.7708222516059238,0.7104356927046023,-3.6453197476515555
100000,14.954840423504805,0.8834649688356359,0.0782130892994162,56.31305525250011,0.993438012199756,0.15009150929255916,0.8181117125456737,0.9038506892895434,-1.570636509420727
100000,20.95161346837712,4.627811398859622,0.14884355634632954,100.0,2.0,0.2543957887344241,0.510850076907015,0.8701275796726406,-2.24460018225706
100000,57.32484388518347,1.6869243665520328,0.04747014480423138,77.16585680575014,1.0725913690002984,0.04734147620374421,0.7909042486822419,0.753204402415725,-3.63958706745934
100000,27.289490964823553,5.0,0.08629791413867859,57.63254470326484,1.6412934015919958,0.11505399139262282,0.5323830623348207,0.7662001758777638,-3.1776401306782818
100000,50.03549265886146,3.346841016743587,0.01,66.80218909997092,2.0,2.9444193841970863E-4,1.000389247782793,0.4460141363045145,-34.18736861934316
