evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
200,8.312048595452577,0.05119330450791298,30.57199710777343,8.479814897032239E10,2.0890283367988705,6
200,0.0,0.0,72.81892434430762,3.244051998507325E9,1.5525236151579132,1
200,1.9720989980289194,0.1,78.17709496524532,3.8196006988467705E10,0.26639372258968763,1
200,2.000242681574501,0.022965982819570036,77.33864665149225,1.736954531161385E10,0.5318896233221647,1
200,2.9221748142048263,0.0347056210911673,67.10560163810258,1.948260923032286E10,0.5861999900809981,2
200,0.3413571326462459,0.0,1.0,3.2997400506984105E9,1.3995620724201907,2
200,1.7202711794767833,0.020417219661492892,89.30927618775564,1.7708703765391575E10,0.5001200586153911,1
200,1.5553913647564825,0.011967531811385263,64.44101008751662,7.757024365716649E9,0.7794522542203693,1
200,1.4470983840599958,0.011674866671380528,52.18055853259364,6.180994971164095E9,0.8568656575662629,1
200,3.981057660162848,0.05550854170051505,90.26109846304365,2.83862084435721E10,0.6127212478667108,3
200,1.733054328859894,0.034425714453375,100.0,2.7011000005463207E10,0.3571901670588355,1
200,1.528880639858827,0.01536723122635843,56.997354445946236,8.841386630838224E9,0.7225247599245083,1
200,1.621260111161278,0.052912823914992135,100.0,3.306332373656921E10,0.28804112689805317,1
200,3.6315912680077123,0.04835540518669151,96.7512822297717,3.0543329561238937E10,0.4128706695000068,3
200,1.0647291660408809,0.06876018219191754,37.32520597834207,2.423540586784965E10,0.36513446146576767,1
200,1.4482999471417357,0.011620586998708334,51.98801274855587,6.146804955105614E9,0.8591821649902898,1
200,1.7203827812048755,0.07104424327730906,66.94271577753874,3.1654564735927223E10,0.30334973738239634,1
200,2.9593258856409688,0.09053304468471832,96.63184352291657,3.8101309801676476E10,0.29040087127554415,3
200,2.4329884000946964,0.09518226077672529,78.66820175108472,3.677449200764139E10,0.2839893652907988,1
200,1.671128804377422,0.08318747386476429,63.853248762265565,3.3277850277261612E10,0.28765807408051686,1
200,1.583148892213386,0.03441397661025998,72.97409497002299,2.2591390865730145E10,0.4084376020406353,1
200,2.2196387806670725,0.009682452436582457,68.6644668874491,1.0668795865689571E10,1.070126495676204,3
200,1.509627160803488,0.016114502431031758,55.95584748738323,9.10892638385148E9,0.7088610793246086,1
200,1.7743918617084313,0.04867694853383713,97.93588548582335,3.144624775625192E10,0.30735249792763925,1
200,1.611486496779789,0.03030550560691729,83.94938360650794,2.2826246355053818E10,0.407034012337616,1
200,2.4129733171504157,0.09927311663574799,78.88400890269861,3.7411693640268616E10,0.2799214450955157,1
200,1.3935299141625315,0.03541109576658002,73.24191494757376,2.3315439102984375E10,0.3871284831961699,1
200,1.3830354297535041,0.034230312968736416,73.01709249916196,2.284023501074451E10,0.3929470529766862,2
200,1.666452180441886,0.014976800975092032,69.13599622336359,1.0504799033882044E10,0.6775896583085821,1
200,2.419120240871905,0.09525841571017457,78.76879363779322,3.681496014999794E10,0.2833401753988012,1
200,1.6060353161622312,0.03438416610628641,72.2302956227302,2.2524896063017246E10,0.41129662529572786,2
200,1.6512329661565748,0.0,85.89482046602528,7.99970039062555E9,1.3589955121653625,2
200,1.8923782076797988,0.03396455425834589,72.70174396921828,2.231916669281731E10,0.4353572962526551,1
