alpha,avgDistance,beta,entropy,moran,seed,slope,tsteps
1.7000000000000002,0.9169631632388501,0.055,0.9983552204273032,0.009290511543903856,7837176813313402429,-0.13802737686754518,5.0
1.7000000000000002,0.9124111947042904,0.055,0.9983629574103478,0.015229845861140132,2924361958525510051,-0.13634672868175526,5.0
1.7000000000000002,0.9134833781216014,0.055,0.99829227163793,0.009753489356244123,-7267801067345876359,-0.13971154458735163,5.0
1.7000000000000002,0.9157439276600684,0.055,0.9984106498007264,0.01677382166207044,-1419131785208288601,-0.13531773237719907,5.0
1.7000000000000002,0.4492016105217341,0.055,0.658949853062277,0.027573892127201415,3441850833008387489,-0.7059004755873344,50.0
1.7000000000000002,0.9133718513811104,0.055,0.9983623389119284,0.014969681142264598,8428113597529626998,-0.13690138469917057,5.0
1.7000000000000002,0.9160958368458324,0.055,0.9983400485964655,0.010203501917935226,-2920274732570898139,-0.13785576848205455,5.0
1.7000000000000002,0.9160249618237878,0.055,0.9983263165991285,0.013174956133206212,877363049769267199,-0.13776108216441768,5.0
1.7000000000000002,0.9133621397026876,0.055,0.9982618723785159,0.013221553397116824,-8463138455651215178,-0.14036314458207408,5.0
1.7000000000000002,0.5387896897794607,0.065,0.6691825142854618,0.038483176086970015,-8676359668821046291,-0.7136047138198622,50.0
1.7000000000000002,0.9123065363781644,0.055,0.9983756063793688,0.016480657002993664,3487562398667747217,-0.13434624464975728,5.0
1.7000000000000002,0.9185177319004054,0.055,0.9983018659544453,0.008313330705568188,-5254300585292720501,-0.13744375396638156,5.0
1.7000000000000002,0.49372544580138733,0.065,0.7050963117914838,0.031310660579955796,3374750994014665173,-0.7008168997630925,50.0
1.7000000000000002,0.9110488395979354,0.065,0.9984212755359149,0.016503313276568017,3204256376787592238,-0.13260292073317229,5.0
1.7000000000000002,0.9120505993227096,0.065,0.9983553619685901,0.01941046100842052,4739697945788021893,-0.13607828126406568,5.0
1.7000000000000002,0.9118321079597639,0.065,0.9984433810615736,0.017195529546295867,4469792980983519498,-0.13182867235724238,5.0
1.7000000000000002,0.5780664934846312,0.065,0.7472693296581002,0.027202302030438205,-1983599868578920337,-0.6812317091648333,50.0
1.7000000000000002,0.9108102956703056,0.065,0.9984809753473486,0.02155236229524317,4138769793333945139,-0.13047280128052186,5.0
1.7000000000000002,0.6222637096082345,0.065,0.7937625901544038,0.034181349937683986,6616691548631532947,-0.718252151719937,50.0
1.7000000000000002,0.9104780919516765,0.065,0.9983464322502477,0.02113638857388168,-4865113461462235517,-0.13570089396770582,5.0
1.7000000000000002,0.9116995402579396,0.065,0.9984352878804752,0.021088819895204797,-4380813265158157955,-0.13272986932210246,5.0
1.7000000000000002,0.9128843662682551,0.05,0.9983169128024689,0.013372218515702805,-4573387392741742086,-0.138940065995908,5.0
1.7000000000000002,0.9123068376284837,0.05,0.9982489911330987,0.01413180398103927,5944462684457917011,-0.14273329215543723,5.0
1.7000000000000002,0.9132910752615416,0.05,0.9983202752692868,0.011308427546593213,-332194214868645927,-0.13836292502372427,5.0
1.7000000000000002,0.8415702763885453,0.05,0.8311916521132283,0.02859013395121025,-4062231784622815548,-0.7462558339060225,50.0
1.7000000000000002,0.9142861803394587,0.05,0.998341845736601,0.006737550070216787,-1296397183989354015,-0.13632750047308329,5.0
1.7000000000000002,0.6446373984402979,0.05,0.7250872730980006,0.019850978561963495,6627435293084646220,-0.6997758808489347,50.0
1.7000000000000002,0.6013061412859849,0.05,0.6635887730876331,0.0251797969426176,-7066748033770282113,-0.696104227952309,50.0
1.7000000000000002,0.7669548564359634,0.05,0.772039137889338,0.01754266005984777,1302653267813126439,-0.7210930876285011,50.0
1.7000000000000002,0.47669643003515455,0.05,0.6430830262813034,0.02402989407437742,-2785583365675362062,-0.7194379213898373,50.0
1.7000000000000002,0.5477913671984805,0.05,0.6951072841276017,0.02135367111288046,-1588531605207709238,-0.6784996412516059,50.0
1.7000000000000002,0.4161333974910812,0.05,0.642291632681402,0.02352493016167004,-6605223242760741275,-0.7237133455316747,50.0
1.7000000000000002,0.6080271266549381,0.05,0.6788022143528513,0.022513298860236734,-459917656377824142,-0.6719372987280762,50.0
1.7000000000000002,0.6802199813226883,0.05,0.7781697191645613,0.0157128507463783,-8156127976194146761,-0.7045961664179036,50.0
1.7000000000000002,0.4128857988570226,0.05,0.6546386612365533,0.08090917634751088,-2722809029359825468,-1.1352710139590005,100.0
1.7000000000000002,0.7602192268851409,0.05,0.7846816527542836,0.016314524087345485,4716173766301768931,-0.7390123545653541,50.0
1.7000000000000002,0.4271144885993692,0.05,0.6239816974726315,0.09233263904714505,7758264148516747827,-0.9926136857949455,100.0
1.7000000000000002,0.40818043283967587,0.05,0.6353401269696927,0.09177812553111522,8698225823289245192,-1.0275838638231884,100.0
1.7000000000000002,0.25481087083414106,0.05,0.6119643934642526,0.08315336771558511,6525130099355137479,-1.1286508349448297,100.0
1.7000000000000002,0.5017724654958079,0.05,0.7093300998898652,0.06814204145980825,-9023734907518873556,-1.1710114711167723,100.0
1.7000000000000002,0.8331180597931798,0.045000000000000005,0.8167202490014096,0.014307172731011491,8137570870769477883,-0.7376855178813525,50.0
1.7000000000000002,0.8811214276714227,0.045000000000000005,0.7893054197706486,0.012940482045199155,5687632943617191026,-0.7487295607151757,50.0
1.7000000000000002,0.34776167527998425,0.045000000000000005,0.6217135934848842,0.07678731615357576,-2275613467107925931,-1.0225468300800813,100.0
1.7000000000000002,0.3169695690962922,0.045000000000000005,0.5909860431769438,0.0890501931393637,5430281873201887475,-1.104869359539534,100.0
1.7000000000000002,0.30366753767903065,0.045000000000000005,0.5711523832385077,0.08328114118241488,-2634337955961727139,-1.058123824032018,100.0
1.7000000000000002,0.40666582355975667,0.045000000000000005,0.6464903144398078,0.07107486711856564,6670070657497608297,-1.0047495886321465,100.0
1.7000000000000002,0.23220628725798478,0.045000000000000005,0.5844021905382129,0.07544727178249375,-6081877361345693068,-1.1332894130133868,100.0
1.7000000000000002,0.46202783591537466,0.045000000000000005,0.6735251054573336,0.06599485918293113,489991432560929776,-1.078358987560743,100.0
1.7000000000000002,0.41074300441825146,0.045000000000000005,0.6282416812482076,0.07276666011512836,3133340979205143939,-1.1208644046951235,100.0
1.7000000000000002,0.36502323024189187,0.045000000000000005,0.6407543102515754,0.06800362560863232,3609540947521704285,-1.0394290796877272,100.0
1.7000000000000002,0.43164530565441955,0.045000000000000005,0.6178924815640671,0.0758005585035264,-3979772178244470688,-1.0751520921822884,100.0
1.7000000000000002,0.3837401311409061,0.045000000000000005,0.6647712338729213,0.064667378975881,4107226756711013890,-1.098568089459752,100.0
1.7000000000000002,0.9160976233235825,0.05,0.9984286332111368,0.010348136073319322,-3037168286485820399,-0.1342935739467885,5.0
1.7000000000000002,0.9115911108487526,0.05,0.998198363113555,0.01551719492032485,3090990466154866892,-0.1431800856203054,5.0
1.7000000000000002,0.9127407303613733,0.05,0.9982760384033096,0.014795846023858548,3378693781298219864,-0.13989395782573238,5.0
1.7000000000000002,0.9137387253323122,0.05,0.998325809241479,0.00957187504276856,3763772505549711982,-0.13705272836175925,5.0
1.7000000000000002,0.6819171510404294,0.045000000000000005,0.7255929191118714,0.017658090343793863,-2259531471431490039,-0.7521492467856621,50.0
1.7000000000000002,0.9150906165563577,0.05,0.9983463635157102,0.011379552856814837,-1339480370718560418,-0.13846764878628304,5.0
1.7000000000000002,0.9150322755481904,0.05,0.9984170398750519,0.007432483767512338,-5086452019475808543,-0.1342519040625398,5.0
1.7000000000000002,0.5817232343386984,0.045000000000000005,0.6773031062209564,0.01759063506037364,435855257040567617,-0.749465182246224,50.0
1.7000000000000002,0.6727947286156134,0.045000000000000005,0.723277456803808,0.015588156232872552,-2155630680035862733,-0.7819531477149173,50.0
1.7000000000000002,0.5549949066397051,0.045000000000000005,0.6912147645967333,0.01717245983338847,-8412749896276090560,-0.7306109632933351,50.0
1.7000000000000002,0.5745007620359099,0.045000000000000005,0.6579575484483245,0.019027231199071074,-436374134413336314,-0.7255490708775695,50.0
1.7000000000000002,0.6996877379253771,0.045000000000000005,0.7243770094737859,0.01593804760107732,8595777099611701958,-0.7287436464616948,50.0
1.7000000000000002,0.5295537219525595,0.045000000000000005,0.6821995482017819,0.01720056350019966,-1283603387527918116,-0.6720399569071588,50.0
1.7000000000000002,0.7080699422596151,0.045000000000000005,0.7328530254406869,0.015408274332461544,9158382875266166640,-0.6826519000500132,50.0
1.7000000000000002,0.915073496662218,0.045000000000000005,0.9984126006301646,0.013740828914047345,768427845146280203,-0.1349579960602868,5.0
1.7000000000000002,0.9136401683464389,0.045000000000000005,0.998339431958182,0.01384980538230107,6339764530543450206,-0.13853241221874915,5.0
1.7000000000000002,0.9169976147719765,0.045000000000000005,0.9984007786674232,0.010630815675251124,-7974607672477632277,-0.13490061415516316,5.0
1.7000000000000002,0.9185759058644123,0.045000000000000005,0.9983563014735197,0.006856025253623574,-1570299269418164377,-0.13591582905699454,5.0
1.7000000000000002,0.9168665032139756,0.045000000000000005,0.9982575605908753,0.012019523633000356,1244433119120907367,-0.14016877755364412,5.0
1.7000000000000002,0.29685454800503847,0.04,0.5965630669907204,0.062455518410097235,-5514004770237334372,-1.0690615640867551,100.0
1.7000000000000002,0.3119015053907571,0.04,0.5910900788530019,0.06507421992233801,30299313786688148,-1.076162895620202,100.0
1.7000000000000002,0.3519431211932041,0.04,0.5544562947950248,0.08251296809031178,-4669299807343818233,-0.9760633270939804,100.0
1.7000000000000002,0.9161220065190474,0.045000000000000005,0.9983062839907961,0.006889920580136405,6132092081657864429,-0.1390496478752329,5.0
1.7000000000000002,0.915557460529132,0.045000000000000005,0.9983831806822075,0.008600389201579102,-2364220478136520834,-0.13644945890963797,5.0
1.7000000000000002,0.9158720473069952,0.045000000000000005,0.998223514316506,0.008131419148563263,3742773098056452159,-0.14294837328148213,5.0
1.7000000000000002,0.9148074639465261,0.045000000000000005,0.9982953862368276,0.00901691341521619,-4119719140069311915,-0.13995573464360972,5.0
1.7000000000000002,0.25119354972752367,0.04,0.5776144992644631,0.06383396444931932,2963549759106382837,-1.0965937323386727,100.0
1.7000000000000002,0.2759774164619394,0.04,0.5541381974654286,0.0734630624471037,-1561520532649010796,-1.054657394691278,100.0
1.7000000000000002,0.9172133683150338,0.045000000000000005,0.9984281004993327,0.010203486357007248,-7387419852948447709,-0.1340262811288881,5.0
1.7000000000000002,0.3182505749838685,0.04,0.589841817329854,0.06678145261961506,-2662529430891102003,-1.1217776885291388,100.0
1.7000000000000002,0.5012147341174713,0.04,0.6328305301524061,0.05810313812514318,-786155184029180846,-1.0946960445144824,100.0
1.7000000000000002,0.3240710757231534,0.04,0.5642415386216737,0.06956345541481503,-6933514521669949620,-0.9670761895155248,100.0
1.7000000000000002,0.3351277165324991,0.04,0.6222370520281018,0.055489487757665094,1212004362860694270,-1.093865470552345,100.0
1.7000000000000002,0.3127111511269636,0.04,0.569149178162376,0.07220517898425136,-66411191409237957,-1.0491065176478915,100.0
1.7000000000000002,0.6555360293697501,0.04,0.7456235093595933,0.011995751433452826,5090321334657955788,-0.6853721867736972,50.0
1.7000000000000002,0.3558140652980289,0.04,0.5434428273210454,0.020618464808144416,6918885010335256004,-0.7127417534848327,50.0
1.7000000000000002,0.7209307407371156,0.04,0.6557992965808658,0.01688691987980145,-1038526919479026657,-0.6753016196635849,50.0
1.7000000000000002,0.412707391806784,0.04,0.605097704428305,0.01744588645209876,7644959434215802915,-0.6942083997669545,50.0
1.7000000000000002,0.8263195129286593,0.04,0.6779145534971401,0.0163698779307097,-7190082454979935026,-0.7514942421646986,50.0
1.7000000000000002,0.41273493688054474,0.04,0.5914845335825043,0.01801647148604487,-7037413046718208976,-0.7008532301698513,50.0
1.7000000000000002,0.4930322306814176,0.04,0.6172218655576331,0.017001635087178973,-761475237666071264,-0.6970084888847886,50.0
1.7000000000000002,0.6085209002893248,0.04,0.7494573373440698,0.017859045875043687,-28551409954533414,-0.7617533341037126,50.0
1.7000000000000002,0.6605252498990402,0.04,0.6739890757385854,0.014497118719383278,5167117241870038488,-0.7239719860507023,50.0
1.7000000000000002,0.6093424230594668,0.04,0.6609879245458641,0.015915602088170847,1302278951228926349,-0.6564243369024647,50.0
1.7000000000000002,0.9184892578104416,0.04,0.9983761529748396,0.004549160477060811,-1556003179308816459,-0.1373530919096382,5.0
1.7000000000000002,0.9197540243593976,0.04,0.9982364957692882,0.00695263145727146,-3401223230780123017,-0.14316309778640612,5.0
1.7000000000000002,0.42363032482688817,0.035,0.627793172365367,0.046620378991617695,-38718407286373744,-0.9688040224305593,100.0
1.7000000000000002,0.9176310042441432,0.04,0.9981277140412858,0.005383578517937601,879337181427736078,-0.14727102099571,5.0
1.7000000000000002,0.3872824522818452,0.035,0.6255147907953756,0.04600652956548697,-3336454414965656497,-1.0623286442211592,100.0
1.7000000000000002,0.9132137704024088,0.04,0.9982176791106877,0.012656741166289811,4217101434104069816,-0.14376195392057134,5.0
1.7000000000000002,0.9140203863976534,0.04,0.9980927250919359,0.009390999468140869,7259029848836123291,-0.14787373075375693,5.0
1.7000000000000002,0.9185768649058942,0.04,0.9984688882673917,0.0049030421906190004,1655666633193491836,-0.1323285855920578,5.0
1.7000000000000002,0.9112424605294204,0.04,0.9982712351145008,0.015154866837696715,5025922852088576037,-0.14057338145283813,5.0
1.7000000000000002,0.9172912842778302,0.04,0.9983455424849894,0.0014134546626028183,-6988682513789414544,-0.13724514742331262,5.0
1.7000000000000002,0.29720855354331105,0.035,0.5735804725953739,0.05213782216499688,-454018918836470085,-1.039924148742645,100.0
1.7000000000000002,0.9154325481795581,0.04,0.9983797220018852,0.011167670024111256,-4168889028794576636,-0.13615289956850868,5.0
1.7000000000000002,0.9162166749928329,0.04,0.9982892992164215,0.010273898067798482,877930267660163305,-0.14088913978670028,5.0
1.7000000000000002,0.8026274534224436,0.035,0.8245000603733866,0.009114541826411603,-390081884008343404,-0.6706756518036436,50.0
1.7000000000000002,0.9176248960370442,0.035,0.9982727384652157,0.0033358211137971875,3679191405325457865,-0.14066822700686912,5.0
1.7000000000000002,0.9124908434635483,0.035,0.9980733082433418,0.010236629891881907,4426283993264461655,-0.1492370326975506,5.0
1.7000000000000002,0.9170841471741833,0.035,0.9981207417149441,0.00490415804126611,-2362752383450478096,-0.1472151643155095,5.0
1.7000000000000002,0.4287664032168736,0.035,0.5453130954296568,0.01694108584661895,1927512527722729631,-0.6563912773188529,50.0
1.7000000000000002,0.7502786282941831,0.035,0.7126306275152259,0.011024970261615648,486057204555504638,-0.6957001888946802,50.0
1.7000000000000002,0.5857143658002085,0.035,0.6230881966610563,0.013818683891798156,-5837086807032649899,-0.6760998434279513,50.0
1.7000000000000002,0.8421152128015268,0.035,0.726696079810672,0.011499019951698126,6446653492909392737,-0.7206640786701035,50.0
1.7000000000000002,0.6161317909555643,0.035,0.5917352163634347,0.015533449674702528,8628723340461721151,-0.6936673594211794,50.0
1.7000000000000002,0.775441780528393,0.035,0.624999539677724,0.009856287246762336,2169010388134971948,-0.6059646551179994,50.0
1.7000000000000002,0.6918309435230653,0.035,0.6598400198432568,0.012921436353030853,4946522033023913514,-0.6782015582193098,50.0
1.7000000000000002,0.6151414484382373,0.035,0.6977018453558652,0.010654241004627212,7917733984508303617,-0.6626035774544983,50.0
1.7000000000000002,0.5913767623601288,0.035,0.6488176464976633,0.013789731262494906,-7365538767770511942,-0.7616173427766806,50.0
1.7000000000000002,0.3637405508907818,0.035,0.579025818931875,0.052702195521954286,4505664009730401977,-1.0393889756448054,100.0
1.7000000000000002,0.32077776117712237,0.035,0.5612656208029888,0.056950889563098975,-2996522052156985755,-1.0114731765849316,100.0
1.7000000000000002,0.7431367601822633,0.035,0.6299400172133978,0.05028620682512189,4169590113312945151,-1.0062189080958872,100.0
1.7000000000000002,0.41839094384846554,0.035,0.601279521245615,0.053981930640755627,-3322986244612404883,-1.065899148719376,100.0
1.7000000000000002,0.445588697252414,0.035,0.6369124161113143,0.043879922874557456,-3906057633843654908,-1.0141522981401583,100.0
1.7000000000000002,0.32170960944921617,0.035,0.587772437552575,0.049291812391159325,4525748763551772099,-1.0079632208374536,100.0
1.7000000000000002,0.34152513572531873,0.035,0.5579350144119307,0.056487187662685644,1821575670135547362,-0.9479163186158766,100.0
1.7000000000000002,0.9184271437815428,0.015,0.9979024249252766,0.002607552620577764,2187510308486539637,-0.15682109197402486,5.0
1.7000000000000002,0.9190024079891098,0.035,0.9982546822142813,0.0033210228028568278,6545609858717226840,-0.14043644055274895,5.0
1.7000000000000002,0.9163306950384624,0.035,0.9982564369447313,0.009097021956416878,-291566545173566412,-0.1416000224936615,5.0
1.7000000000000002,0.9182477858165564,0.035,0.9982515840897223,0.005062901305208528,-627046001318596560,-0.14184226427104013,5.0
1.7000000000000002,0.6637726348961339,0.015,0.638675562930192,0.005816260167325432,-2776935966717205073,-0.780476856285776,50.0
1.7000000000000002,0.918420000636257,0.035,0.9982153570686145,0.0036434768923401355,572155953017435113,-0.14348800959397204,5.0
1.7000000000000002,0.915659775871276,0.035,0.9983254317468071,0.007304304142089603,9023184700923758739,-0.13978902799319334,5.0
1.7000000000000002,0.9196734018679004,0.015,0.9980399538463001,4.744122344770694E-4,6852785399961177545,-0.1502825262478044,5.0
1.7000000000000002,0.4262033774623361,0.03,0.6443651557493222,0.030815561505624235,1590447551287892768,-1.0916225939763173,100.0
1.7000000000000002,0.9207867571954491,0.015,0.9978267198351037,2.197090675595641E-4,-5466383572770447755,-0.15722548617603693,5.0
1.7000000000000002,0.202228456536478,0.015,0.41305735752713296,0.015238787306676925,-1085026982049729764,-0.8869351308683373,100.0
1.7000000000000002,0.2616619067810557,0.015,0.4261255184718262,0.01602104100289882,-2080762970530430293,-0.8775753497305699,100.0
1.7000000000000002,0.5829869905679709,0.015,0.5523263285964675,0.004005712150485349,4454546774219869918,-0.7321520858178947,50.0
1.7000000000000002,0.234794590966002,0.015,0.4436294799365604,0.01426564540730886,9153223855452692478,-0.9744292770796664,100.0
1.7000000000000002,0.3677886282552852,0.03,0.5580268749129346,0.04265275006321412,6797283291934796524,-1.000528205834376,100.0
1.7000000000000002,0.5606890485362954,0.015,0.5909077258233869,0.0033989684510425983,458711639965956739,-0.7315794335366278,50.0
1.7000000000000002,0.5564398687929982,0.015,0.5471681301767415,0.004167147839672117,-7084027899858782573,-0.7306915123234695,50.0
1.7000000000000002,0.6543098595617794,0.015,0.5221516451287745,0.0028251425744706448,-3290467434569886280,-0.7146833520028577,50.0
1.7000000000000002,0.6195034580172376,0.015,0.5974615537665011,0.0030900443200207912,44994236123842413,-0.7358518723815343,50.0
1.7000000000000002,0.9167400329028486,0.035,0.9982003717326594,0.002206193562286687,-5096242745800851329,-0.14470675719809617,5.0
1.7000000000000002,0.9356296946872341,0.015,0.6622781928904751,0.003392262168048229,-2870134975443680493,-0.7949456796695945,50.0
1.7000000000000002,0.6275349819504238,0.015,0.6329012732526934,0.002623251213804403,-1692344699418176337,-0.7627178539528189,50.0
1.7000000000000002,0.5674616072387914,0.015,0.5538945869923838,0.0037883020682444517,1547739720544918171,-0.7422913582234884,50.0
1.7000000000000002,0.5996581476245563,0.015,0.5400484619049221,0.003910228479845641,-2587412888559843942,-0.7223629180383114,50.0
1.7000000000000002,0.2773749847214357,0.03,0.5424281286065632,0.04156241136627442,6501213480742661017,-1.0073607438709262,100.0
1.7000000000000002,0.9177556922762454,0.035,0.9980590130290291,0.003497201046410594,2314017380614504984,-0.14912088727543116,5.0
1.7000000000000002,0.917515483063472,0.02,0.9980278010195778,6.630086855698415E-4,-1438497884354686698,-0.1506203857361883,5.0
1.7000000000000002,0.30837814338186664,0.03,0.5387658593480449,0.04376038343433124,2195278824782966406,-0.9565782786120844,100.0
1.7000000000000002,0.9201780881884535,0.02,0.9978125794044566,0.001241162112218672,284313213136240278,-0.1597062831852184,5.0
1.7000000000000002,0.9221955145651319,0.02,0.9982673494002562,-0.00112450767442835,3462238665418101661,-0.14136051247274597,5.0
1.7000000000000002,0.2650049843849604,0.015,0.43858609890946554,0.014800077641574745,829755442783592650,-0.9148969891219925,100.0
1.7000000000000002,0.46286974706494555,0.015,0.4996910789125056,0.014383459913446483,3279263001354746310,-0.9809865423928841,100.0
1.7000000000000002,0.55928849682385,0.015,0.5204939700537883,0.013468870301693352,-7757382514129437128,-0.9945884744278984,100.0
1.7000000000000002,0.2492331535035692,0.015,0.4251573240486745,0.01584619079793284,-933987075350257790,-0.8556722615935023,100.0
1.7000000000000002,0.26711387059604846,0.03,0.5520792776158803,0.039917929656575,-8489782220419734272,-1.0126108640748566,100.0
1.7000000000000002,0.24107567230071456,0.015,0.4234529083902366,0.01577619339961738,8988611492177925163,-0.9141019159369048,100.0
1.7000000000000002,0.20495658740119627,0.015,0.4056661551631354,0.01607560199894519,-5542799761584287941,-0.8856708829599219,100.0
1.7000000000000002,0.3581435139931893,0.015,0.4582305778277807,0.014988210539382764,451764607062300906,-0.8709338196010247,100.0
1.7000000000000002,0.36419631146074566,0.03,0.5348392246963419,0.05268798301661544,3142961944620666947,-0.978227988026335,100.0
1.7000000000000002,0.9188720397788622,0.02,0.9980252242544551,0.0038601152936712326,7765215559582603542,-0.15137161342817163,5.0
1.7000000000000002,0.5204311179630063,0.02,0.5224098625141506,0.007295286479489393,1959120277889071604,-0.6849917856452236,50.0
1.7000000000000002,0.9202847904637449,0.02,0.9981113671437972,0.0032843070514729338,6463479545790434500,-0.14675192191894318,5.0
1.7000000000000002,0.9210570957096673,0.02,0.9979941722716636,0.002120031829966498,-682380127270452382,-0.15263602807052484,5.0
1.7000000000000002,0.821628399648753,0.02,0.5642793736154322,0.004720553648265683,-3343974494840764797,-0.6797483450004214,50.0
1.7000000000000002,0.3893321698886689,0.03,0.5620415700537266,0.040739333242381014,-5291580186631654184,-1.0244062734074915,100.0
1.7000000000000002,0.7803208808572268,0.02,0.6051036162298762,0.004882466185449389,291315596840634016,-0.7418430082104545,50.0
1.7000000000000002,0.917930436954046,0.02,0.9979235892002547,0.0010567921226203123,-4214914605387065998,-0.15476411530375497,5.0
1.7000000000000002,0.91995086440327,0.02,0.9980630961532222,6.207678257964199E-4,-7843136450240789915,-0.15006735382028147,5.0
1.7000000000000002,0.5367925360925725,0.02,0.5718159053242053,0.006603407200498722,-2602979020376617631,-0.7390165232293763,50.0
1.7000000000000002,0.9185830860169131,0.02,0.9980313586323429,0.0012096036571807498,-5596584778835829835,-0.15118351035939995,5.0
1.7000000000000002,0.9205539447751475,0.02,0.9980391510514041,0.0033798829139193892,7937558538364306556,-0.15083338989406703,5.0
1.7000000000000002,0.3185067171552607,0.03,0.5544230038242126,0.0410915767074854,-6181864258306147933,-0.9447834101172526,100.0
1.7000000000000002,0.9070822237967809,0.02,0.7170809924851586,0.004131523864773212,-5082476526797594774,-0.8002035508102665,50.0
1.7000000000000002,0.6715065690226355,0.02,0.6070776821609697,0.005401081183958789,-1411432020023565107,-0.7405124745006053,50.0
1.7000000000000002,0.35209887524387445,0.03,0.5310710132913654,0.04671657164082296,-7588391105630566405,-0.9676916929420727,100.0
1.7000000000000002,0.6781520479939865,0.03,0.7086289120743303,0.007864453244514494,8071968282663859746,-0.7205117802256387,50.0
1.7000000000000002,0.925021617928318,0.025,0.9979793106640157,0.00405408683881297,-3114955853331602453,-0.15187246828353718,5.0
1.7000000000000002,0.9190538218542369,0.025,0.9981768870451899,0.0023642241088965466,-5261716877679391516,-0.14446223243962536,5.0
1.7000000000000002,0.9189606941697873,0.025,0.998058686837875,0.005023677443408943,8658549102190312192,-0.1502105384149474,5.0
1.7000000000000002,0.24551873400128194,0.02,0.47613315073430523,0.022602085594739172,-1571679467909087677,-0.9146518333154253,100.0
1.7000000000000002,0.5548786582321309,0.03,0.654984953728569,0.00986027868720818,-3335710671925836305,-0.6981120582370932,50.0
1.7000000000000002,0.9172348042421502,0.025,0.9981763615397646,0.005391844924363258,8001227404708779638,-0.14536256229280056,5.0
1.7000000000000002,0.5232293479705219,0.02,0.4993792002363621,0.017619916041379465,-990327307005585538,-0.933250565403593,100.0
1.7000000000000002,0.2832711434928371,0.02,0.5012153888658913,0.020905967535984782,-2495109997477221922,-0.9226490254622816,100.0
1.7000000000000002,0.3349926887240861,0.02,0.5183145874951172,0.021066605862762915,-1530164064153758412,-0.9563986463687985,100.0
1.7000000000000002,0.6119031506384189,0.03,0.6843243894796348,0.00887585434917098,6568201485596303661,-0.6746224848814052,50.0
1.7000000000000002,0.239698526727544,0.02,0.4118010245754539,0.021583519728705664,6524244925031332094,-0.8212936235234778,100.0
1.7000000000000002,0.44561071960468013,0.02,0.5634945664456565,0.018717083019904775,5992193092789563901,-1.047460849436956,100.0
1.7000000000000002,0.4022964424996739,0.02,0.4917181729542789,0.02332218207017388,4192423843613981748,-0.8661341404953588,100.0
1.7000000000000002,0.4467070161448254,0.02,0.465742369426076,0.019720686247582494,-8167960421724673094,-0.8772376856409686,100.0
1.7000000000000002,0.35368554304314864,0.03,0.5356978938090737,0.01241511490465334,5669308787303413622,-0.6690037005551849,50.0
1.7000000000000002,0.2879956674462847,0.02,0.49279668351484374,0.021874075935285734,-2727386103376201365,-0.9121959763688161,100.0
1.7000000000000002,0.2827564385373991,0.02,0.4840057393760944,0.023684911979663808,3458718745328921503,-0.9258956270684024,100.0
1.7000000000000002,0.5945899223087884,0.02,0.6013873203091499,0.007845529366293742,-8087198777679346010,-0.71930556542801,50.0
1.7000000000000002,0.5765876415207136,0.02,0.5437247566082989,0.006047550070752903,2163140247482123957,-0.7290178087349821,50.0
1.7000000000000002,0.3427340760218305,0.03,0.5317578011592318,0.041385277490142945,3153997797922919206,-0.9167015467037088,100.0
1.7000000000000002,0.645402605842362,0.02,0.6236005672258605,0.005168335432502008,4968061294473054759,-0.7399297016616414,50.0
1.7000000000000002,0.4686930416258521,0.02,0.5144434174704726,0.007062038850682788,-140153770970187551,-0.6765440845864168,50.0
1.7000000000000002,0.4496263169011139,0.03,0.5970086546970558,0.010658134877173533,1265365863828375223,-0.6893753727322167,50.0
1.7000000000000002,0.9978507821288651,0.025,0.6925059571120128,0.005275800255009743,-2891209480295295451,-0.7412992434148651,50.0
1.7000000000000002,0.7443401374121552,0.03,0.6590939224807224,0.012200897758243819,8816061831589858077,-0.7281202183799993,50.0
1.7000000000000002,0.9189088431142907,0.025,0.9980624189161617,-0.0012472437110512106,3537219219563904075,-0.15125049686029254,5.0
1.7000000000000002,0.7097565779274465,0.025,0.6764779189362967,0.006140677630178497,-4613448322983810999,-0.7434387637707707,50.0
1.7000000000000002,0.5186329671329422,0.025,0.5640426673435954,0.00919528596128534,-5104421366837441243,-0.6933712638018791,50.0
1.7000000000000002,0.5314152687725553,0.025,0.6315503451223354,0.006966031264669611,-4725892637009536532,-0.7131184410858866,50.0
1.7000000000000002,0.6922118334197781,0.03,0.6054770820207065,0.012315050002148373,2018533917423154918,-0.6831915981512763,50.0
1.7000000000000002,0.5937804894021294,0.025,0.5976822899173275,0.00849984479739566,-7579300105817741651,-0.6977455848102684,50.0
1.7000000000000002,0.5090958483588118,0.025,0.5582586578454574,0.009080774354740452,7672356300978802175,-0.7058244742429712,50.0
1.7000000000000002,0.5808050292819789,0.03,0.5720648784696716,0.012482220012678947,330279072335190291,-0.6055098760422001,50.0
1.7000000000000002,0.9198237862960374,0.025,0.9979904585379195,0.002069308325582168,-1074675803608494543,-0.1523551576081734,5.0
1.7000000000000002,0.9218144913194215,0.025,0.9979902191849979,7.437518591486333E-4,-9082866533266661637,-0.15294598150791033,5.0
1.7000000000000002,0.9218036552138512,0.025,0.9982613832671677,0.0016704461113421698,-7689109376600091473,-0.14119953019777357,5.0
1.7000000000000002,0.532575580900249,0.01,0.49751696616676305,0.0020893098766084227,784676334997467480,-0.7443229795643193,50.0
