evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
800,2.753900531935776,0.031180694912677984,52.51701908301754,2.740832868596836E8,3.5308327962505004,8
800,0.4918059863647916,0.09280139439126173,10.49976287421486,5.202127845745105E9,0.03408641642567875,1
800,0.7393399193517476,0.007539248737129358,4.642086197785941,2.5269423489598507E8,3.3661464188255277,1
800,0.6710358370655201,0.04566198691614076,27.503042982231175,6.033540363364883E9,0.1208059488144298,4
800,1.459586418357071,0.06889624214999704,17.766290303668473,5.423329139479881E9,0.133211283644892,2
800,0.0,0.009576129110270887,35.15014477906641,2.1240857212199392E9,0.4933075492306267,2
800,1.2126984147500726,0.07672552901888269,12.799177188117481,4.70253672977084E9,0.2300463126978075,4
800,0.0,0.013618365504743345,32.778810862008804,3.2909509375359674E9,0.29749235430708193,1
800,0.0,0.09017726462225185,4.415823307180284,3.0446208016207147E9,0.3273160319460547,1
800,0.0,0.012497627980944285,34.86998678775077,3.16436877248681E9,0.3099686972051319,1
800,1.6261339926222456,0.06552070403490934,15.07356879414127,4.0662273609815326E9,0.27191190037040724,4
800,0.0,0.01277950083732685,32.170091611322704,2.905623991938402E9,0.3418412852792603,2
800,1.463716199864682,0.0676832276594017,12.721428007907527,3.565000751916848E9,0.3723017913863068,3
800,0.13207646054565086,0.015645636436640544,33.84217727786501,2.2159424069849486E9,0.41491320892145905,1
800,0.16974182166998406,0.007452958274465069,34.051617884038805,7.306194654200205E8,1.0370583990569744,1
800,0.0,0.04779870981768359,7.804315635823591,2.6355836186335692E9,0.3851528857823729,1
800,0.07676656590143648,0.012677752301886315,32.96206321697599,1.5306489469724617E9,0.6496132970915146,1
800,0.009029216962123911,0.009681641783586327,34.59985833878831,1.097645698681688E9,0.8677799792802825,1
800,0.10401734437350103,0.008385340108351064,34.55977924078214,8.800169458398386E8,0.9575934368448026,1
800,0.0,0.045852780701993556,7.873923787894949,2.522787732244367E9,0.4081188481095417,1
800,0.0,0.0490727567884835,7.810602342312016,2.7094035333155932E9,0.3715003860188623,1
800,0.14213868317052836,0.05494080860778633,7.076175295679473,1.4189282557458122E9,0.649734963163593,1
800,0.0,0.008484852236773529,33.20917998543783,1.604590718426699E9,0.6524089910358587,3
800,1.3261445044362827,0.06756301298293989,12.419610754805927,3.6759781600304914E9,0.36726895798529624,4
800,1.7090870690883777,0.08534109640776165,14.102840002622813,5.089681349806231E9,0.13842760399397205,2
800,0.0,0.08947694350743594,1.1874247101372826,6.673418357753423E8,1.16270608719682,1
800,0.0029304082980003117,0.018474720328529984,33.455617060716165,2.808592554878871E9,0.3524225484095131,1
800,1.3319447994681979,0.06760998292169305,12.757403419032574,3.7899070365620193E9,0.3460814328770855,4
800,0.629776092390109,0.044183170717745614,20.964227246352277,4.697191852982412E9,0.1718464096200738,2
800,1.4582956010986083,0.06794104872619974,17.003343044891686,5.1813179529005375E9,0.15213075100743562,4
800,0.0,0.08882203607615607,5.183532875918648,3.6631246983001137E9,0.273354985399666,1
800,0.03629721003301023,0.01303180026281339,34.3932148348852,1.7012275902343707E9,0.6035817382666575,2
800,1.6225196648646478,0.07705953057079346,12.969910412987726,4.162184083649485E9,0.2612709911824298,1
800,0.0,0.008072440093630446,29.720408859100175,1.2543679960358071E9,0.7970674006556834,1
800,0.0033501206539406727,0.018341747714776736,33.45726991210932,2.7886760438006606E9,0.3532967555761045,1
800,0.03268995505677249,0.013009482629755296,33.949059685646404,1.6584682487751575E9,0.6183435696699128,1
800,0.0,0.0066301867893577785,34.89681295961026,1.187401461804757E9,0.8283916746793983,2
800,0.25624586603565813,0.04720983605960565,7.928387305046483,1.3047669419790487E9,0.6647342049363061,1
800,0.012490318167058949,0.004530610102908023,30.34252445326154,4.1132811299320364E8,1.3896788289161228,4
800,1.4776371328628546,0.06934455077162407,17.418611550406748,5.331452395686683E9,0.13892850325484754,3
800,0.0,0.010994683237708311,33.419401454649815,2.46396724147491E9,0.4160420351333203,2
