evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
200,1.347252232087988,0.05296708927167635,10.368395366576845,3.899588005530742E9,0.2806582359685953,1
200,1.4803899635256537,0.05406312178049652,18.00141158462696,4.721865363455775E9,0.2067982076482433,2
200,1.8766577475471804,0.0845749218222494,71.23749924608134,1.0442043195990572E10,0.7096286495456978,5
200,1.2943654227553454,0.05321557036780893,11.853341005451151,3.983651813533542E9,0.23639539180159444,1
200,1.2812547033846249,0.0533197558065005,14.65922455428549,4.265897625759978E9,0.21161594464732705,3
200,1.003825568026143,0.054021861503189876,10.22330292688775,3.956411526651966E9,0.2776995233269295,1
200,1.3376137764204354,0.05404918254339985,15.991475528665037,4.46244587579292E9,0.20775860277175992,1
200,1.315020020285601,0.05334484661606932,12.234394068424018,4.01222083524851E9,0.23536577756764032,1
200,1.3102675756671704,0.05332785472720383,12.953750138543437,4.0985094867323337E9,0.22159663003528093,1
200,1.3850298764216928,0.05330016958801057,12.930061966988937,4.117269476471958E9,0.22403182884871375,4
200,1.3138797690688662,0.053289889657340675,13.929322489816823,4.1738375849873853E9,0.2144828995358744,3
200,1.310242302611605,0.0533265414713269,12.96527873494716,4.0822729424654727E9,0.22234446937677388,3
200,1.3009063952254847,0.05322016397260842,11.91018521158794,3.998478839396088E9,0.23663502736984343,2
200,1.3008212044675151,0.053220488043052475,11.851331688815794,3.9909758985459356E9,0.23596852634852344,1
200,1.3150485958112557,0.05334601273593901,12.226522431961149,4.006634347854249E9,0.23643986955964438,2
200,1.3245251793367725,0.05328729895253851,12.814193845319025,4.079513203943222E9,0.2221577097849007,2
