evolution$generation,growthRate,mselog,logmse
10000,0.027199742488009743,553.5442863419039,36.20126611136208
10000,0.01833507296663687,612.7223028637089,35.80704625647721
10000,0.019292266920343814,600.1566117986963,35.81193061247189
10000,0.019728673424597457,594.9626230896024,35.817451959063355
10000,0.024400380803335453,559.0859688017349,36.00204271054119
10000,0.019583753264585547,596.6507469455568,35.81538732448896
10000,0.021498810789296354,577.2195984804724,35.86119155279512
10000,0.022959598400898437,566.4457642256991,35.922166114787245
10000,0.020809446728135693,583.5052133586921,35.840111045490985
10000,0.025414820102337504,555.7744444860318,36.06838226520145
10000,0.02078006958198743,583.7905727836113,35.83932640078959
10000,0.019617683711290135,596.2522445774192,35.815850085988814
10000,0.02030866378123884,588.5677111734296,35.82802146420466
10000,0.02307475960187151,565.7401245430015,35.927866892287796
10000,0.025581486055565306,555.3743581022053,36.0799808609571
10000,0.020123132878766447,590.5508362769743,35.82423886341146
10000,0.020747119867803095,584.1123501139093,35.83845748480063
10000,0.0183731143544526,612.1917110272707,35.80705386363615
10000,0.018393304161210013,611.91116755793,35.807064087685866
10000,0.019876200193373366,593.2813664370965,35.819790314551256
10000,0.021530962290469618,576.9455186018795,35.86229842821558
10000,0.01874510254407295,607.1401866005031,35.80793556761772
10000,0.021033709196285732,581.3741729136868,35.84640892107452
10000,0.021071134944480836,581.0266682562053,35.847512796955975
10000,0.02406844068409236,560.5014210272801,35.98205527016573
10000,0.018353387296904188,612.4665335774074,35.80704801895988
10000,0.018435432448546087,611.328144453946,35.80709926064418
10000,0.02221945472150548,571.4785265655034,35.88858394083104
10000,0.022254665146453426,571.2194320090307,35.89005878546111
10000,0.022904874499265006,566.7883366126272,35.919501088332105
10000,0.01917172979040269,601.6497483986592,35.81077204021457
10000,0.02446572670080354,558.8267841471896,36.00608209733268
10000,0.023780189872633518,561.8655205686858,35.965442042463025
10000,0.022184935257204413,571.7344597246187,35.88715018833782
10000,0.01899920219160014,603.8313351819901,35.80938826391502
10000,0.02145654281796583,577.5824872082546,35.85975300970059
10000,0.021091551713435956,580.8380725866546,35.848121345226424
10000,0.024982938355937945,556.999154200569,36.039215627129124
10000,0.019319101647007512,599.8276635542688,35.812210070576164
10000,0.01902080543876208,603.5552922907232,35.809543877775056
10000,0.020845573975768132,583.1562602779127,35.84108881768232
10000,0.021267648532899787,579.239992891828,35.85355577259337
10000,0.024302144620080027,559.4876263151714,35.99603426317199
10000,0.020649616326834888,585.0751824168689,35.835955374503705
10000,0.019960989540265844,592.3320146760066,35.82124235464278
10000,0.019766163362297823,594.5318240716632,35.81802355696914
10000,0.020087137869812276,590.9423704574441,35.823548733380875
10000,0.01880530577006159,606.345873040639,35.808216985023435
10000,0.023955168177079305,561.0224358640927,35.97544279282414
10000,0.023424515042772924,563.7232876982358,35.94593594951996
10000,0.01953551780437418,597.2206934335086,35.814751164518725
10000,0.02252575684403066,569.2907221451585,35.90182941542481
10000,0.020904373353925212,582.5929681652228,35.84271044417032
10000,0.018888310501942868,605.261276505358,35.808668816536546
10000,0.025114710889613357,556.5965903024978,36.047975106845115
10000,0.01989992405513055,593.014496993578,35.82018864039773
10000,0.022289160019771447,570.9675217291459,35.89151576386707
10000,0.02412424423115657,560.251873096649,35.98535231868239
10000,0.021631529704210437,576.0991016609811,35.865830919616414
10000,0.020920799282316868,582.4366378865792,35.84317014153543
10000,0.02301901300525563,566.0791243451923,35.92509169280591
10000,0.021324024465715293,578.739176009583,35.85536562392639
10000,0.023310724351326077,564.3586784782476,35.93993411494652
10000,0.022572249394782792,568.9716590365697,35.90392129140808
10000,0.022148800910981863,572.0044077440442,35.88566228288962
10000,0.01985127377094129,593.5628051709743,35.819378453122
10000,0.023215220674352093,564.9074000830291,35.93498805955599
10000,0.021132623573095824,580.4607682943102,35.849359116185134
10000,0.021562769952256367,576.6760299133509,35.86340418989449
10000,0.022767488014810836,567.6690440243374,35.91293644725682
10000,0.021210646302586466,579.7516902598834,35.85176030853939
10000,0.020965097959646663,582.0172708595404,35.84442442779728
10000,0.024608873319348478,558.2812670038277,36.01504801135961
10000,0.0195069503227544,597.5601490929657,35.81438640595218
10000,0.02590252946391493,554.7164958111462,36.102832690132175
10000,0.019261923000321663,600.5300947342731,35.811624061653184
10000,0.026745236961905918,553.6869880574325,36.16575208422151
10000,0.022098774735012858,572.3815886497155,35.88362423021959
10000,0.021196935196045628,579.8755707309211,35.85133361828611
10000,0.020677833935519984,584.7949005972894,35.83666884921936
10000,0.02112345288207443,580.5447725166354,35.849081170612855
10000,0.01937539646826508,599.1416738637763,35.81282184308957
10000,0.02027749848452009,588.8967482153214,35.827359692647775
10000,0.019130498290914528,602.1663501933641,35.81041198959004
10000,0.023006287233740645,566.1571898878855,35.92446227066867
10000,0.02390419332062596,561.263243273096,35.97250236733158
10000,0.02362355821216919,562.6597682271758,35.9567143300927
10000,0.022586298002400862,568.8759204712487,35.904557569532315
10000,0.023232263938497855,564.8084419338866,35.935864569451205
10000,0.022625269246719384,568.6119708280198,35.90633274483975
10000,0.02016850349856461,590.060465725226,35.825129005983804
10000,0.022348549306094066,570.5382556160844,35.894052201340195
10000,0.024526990656472344,558.5895779701489,36.00989974903251
10000,0.018956486510876766,604.379575764497,35.809095417881586
10000,0.01847524743132528,610.7800680760308,35.80714973046415
10000,0.01863316337314541,608.6342572318445,35.80751543690666
10000,0.021352711887003016,578.4863352343979,35.85629958095475
10000,0.025650299869088306,555.2208729446969,36.084823315470146
10000,0.02071264735059547,584.4509418299149,35.8375610404024
10000,0.020252735137405782,589.1593695609262,35.826841451407695
10000,0.020687684030961648,584.6973751058454,35.836919947547635
10000,0.023817806794480683,561.6803459302029,35.96756985974262
10000,0.018827726758611066,606.0516997447403,35.80833173083307
10000,0.02335734122965777,564.0959607270337,35.94237867973851
10000,0.018622872965605965,608.7727272332554,35.80748352913727
10000,0.024878840376245843,557.3352061132042,36.03238507998642
10000,0.02054243101996922,586.1520201948196,35.83332431594103
10000,0.019520967323702426,597.3934136712385,35.814564263559
10000,0.02072294335058332,584.349605494951,35.837827430618574
10000,0.018648912110725037,608.4227049890377,35.80756645553772
10000,0.0203644459474607,587.9828834804198,35.82923252425524
10000,0.021939082814697683,573.6124985461059,35.87728938597535
10000,0.02129771134902335,578.9722789937427,35.85451667035483
10000,0.020948597170745986,582.1730995109809,35.843954741339246
10000,0.020998875087743937,581.6996994515389,35.845395043393324
10000,0.020492412431712646,586.6611439780054,35.83213942547925
10000,0.026292957739895824,554.1148510457955,36.131479494591495
10000,0.019442284079095543,598.3337926198388,35.81359369960478
10000,0.02116829512883834,580.1353352196338,35.850448832326514
10000,0.018980128913442286,604.0757355217183,35.8092550675177
10000,0.02575892352209069,554.992468197014,36.09252960878186
10000,0.020064384783178763,591.1910067221427,35.82311982511717
10000,0.021612358555649677,576.2591830060815,35.865149322288104
10000,0.024786124364973884,557.6479607946422,36.02636891132385
10000,0.022007534385720326,573.0798508193114,35.87997281714838
10000,0.0226392006021645,568.5181963692974,35.906970933838366
10000,0.01983002579405907,593.8035547849065,35.81903275517444
10000,0.022673747722925117,568.2869741461942,35.908561688788325
10000,0.019068636976334746,602.9470380189969,35.809906388637515
10000,0.02371968302916266,562.1678980781181,35.96204514765522
10000,0.024006901618921394,560.7820712401414,35.97844945113541
10000,0.020338274594608637,588.2566112575407,35.82866008646279
10000,0.024960680520481827,557.0696676130111,36.037748466228855
10000,0.021721096375958003,575.3591264347306,35.86906630511464
10000,0.021413632245236104,577.9538823731493,35.85831193521432
10000,0.019558107364398565,596.9532743284582,35.81504591874776
10000,0.01855648479415809,609.6706120791267,35.807304776658064
10000,0.02466286728352057,558.0834170599867,36.018471172599284
10000,0.02469945002102925,557.9518253169983,36.02080318003791
10000,0.018929865333678606,604.722880778346,35.808922875388426
10000,0.021388086779882562,578.1764127537758,35.857463305826094
10000,0.01948754127809615,597.791587898658,35.81414367892481
10000,0.019987553932907673,592.0371197681342,35.82171351339937
10000,0.024556455529100487,558.4774854913392,36.011746310534434
10000,0.020333630205436305,588.3053083620548,35.82855928490789
10000,0.019417643013974226,598.6305047704237,35.8133036663319
10000,0.019227236225530075,600.9590063128417,35.811285917150926
10000,0.02316261519595156,565.215683281332,35.932299567203046
10000,0.019194250624578694,601.3688391998876,35.8109764994086
10000,0.018538646772174223,609.9132117467417,35.80726473381061
10000,0.022364828166175063,570.4215725637282,35.89475361379574
10000,0.02205067427124248,572.7480350673397,35.88168866308108
10000,0.021013164849337247,581.5659174888431,35.84580937729081
10000,0.024782866414240108,557.6591815579435,36.02615867841756
10000,0.01884976245791008,605.7634512532061,35.80844976815821
10000,0.018414857772535393,611.6124833195842,35.80707974349283
10000,0.020036293703984905,591.4991941097674,35.8225981312941
10000,0.018787072080199464,606.5857656090752,35.80812764850353
10000,0.0193316181339767,599.674663245153,35.81234310251873
10000,0.01964804150459458,595.8973920220915,35.81627481280126
10000,0.020012082117926367,591.7659018650594,35.822155435829806
10000,0.021838519290948127,574.4087224693842,35.87343465010631
10000,0.021241647856012836,579.4727319676841,35.85273249252511
10000,0.018456010509863417,611.0445199209071,35.80712325301547
10000,0.021770648327581354,574.9553365063133,35.87089224087977
10000,0.02531665066282823,556.0289445739508,36.06163814452699
10000,0.020397546088336473,587.6383467753029,35.8299672534203
10000,0.01956251992693374,596.9011410436513,35.81510414712982
10000,0.021800544825352697,574.7136396700512,35.872006253741034
10000,0.021869806318746243,574.1592539984917,35.87462272745307
10000,0.023277155166799655,564.5499433764264,35.93818605392342
10000,0.023849763316791252,561.524727311668,35.9693870666667
10000,0.02247483014436286,569.6441421511267,35.899562478189445
10000,0.020483465097576058,586.7526605224939,35.83193035400559
10000,0.01908832082012525,602.6978977323769,35.81006276696744
10000,0.018679123329844918,608.0181181115353,35.80767173376467
10000,0.018413056230918143,611.6374165956239,35.80707824727277
10000,0.01868582475150615,607.9285937418326,35.80769640720255
10000,0.02019311623623493,589.7959150949551,35.82562134085453
10000,0.02352945621057083,563.1549890791825,35.95157458674329
10000,0.018707764949216284,607.6360546389277,35.807780545020464
10000,0.02339299825144275,563.8972731751993,35.944261852459306
10000,0.021904404409576295,573.885225346578,35.87594832154166
10000,0.018867029942724586,605.5381777437779,35.808545912986155
10000,0.02240320071474833,570.1481947284391,35.89641744700789
10000,0.018823462961830337,606.1075739013193,35.80830949382128
10000,0.018935229707810093,604.6536012828352,35.80895702891118
10000,0.01870149839310357,607.7195220681284,35.80775598857837
10000,0.020600665408917952,585.5645737993331,35.83473824123744
10000,0.01890794942530569,605.0064481575675,35.808786566147866
10000,0.02057409860170812,585.8318624804276,35.834088611891296
10000,0.01966595686576855,595.6887274844836,35.81653020022334
10000,0.018607691303666407,608.9773605648463,35.80743851511058
10000,0.018576736880251046,609.3958714431608,35.80735433635941
10000,0.020436948381366487,587.2306257168775,35.83085750435198
10000,0.020418787242228075,587.4182249677668,35.8304450633392
10000,0.019468728567763965,598.0165410662987,35.81391234161023
10000,0.023495209355139008,563.3385885072731,35.94972360702488
10000,0.019152893792626753,601.8853795732189,35.810605266165965
10000,0.023118029246266696,565.4803331378345,35.930041029733395
