evolution$generation,growthRate,gravity,populationHierarchy,nCenters,totalPopulation,width,hwRatio,moran,distance,entropy,slope
3000,0.5003529254574645,2.0,1.8417065358439852,1.0,10000.0,50.0,0.8649017453022492,0.18996783359359803,0.544589289943533,0.8222312278717966,-1.056461478668466
3000,0.9443641006328585,1.9809550754190797,2.0,5.191001721401916,1934.6909189106793,56.620541586451736,1.514172057695369,0.06648322050494061,0.9012402081709964,0.8270711216480099,-0.3870175578283506
3000,0.7268006563257733,1.708182195228076,1.8708741913709765,1.0,2284.315327644392,85.14771718484053,1.8177998574888605,0.05539720117277825,0.7844970297255032,0.7757701134320202,-0.22816825280236352
3000,0.5329809530067419,2.0,1.1481981042705964,1.0,9290.055638488517,100.0,1.3207880290724199,0.13340943439718075,0.7531391243892468,0.8777751934141292,-0.5049524056504483
3000,0.7281282705990826,0.4659439307973929,1.958921680078348,5.1680730663692005,3749.745572984036,97.92690978197496,1.8897857140248657,-2.0179472957094158E-5,0.8338090252076117,0.17101788863228548,-1.4121115780321924E-5
3000,0.5,2.0,1.6339714324612133,1.2052783087287184,1000.0,50.0,0.5,0.1648492874261343,0.7106184089849836,0.8304891826938929,-0.5841560751732309
3000,0.9870286005729568,2.0,1.0024249636955938,1.5148648667211184,1057.8974818880477,100.0,1.5845375955157133,0.05139684636949899,0.588136400930846,0.6664630021592788,-0.23188484969819784
3000,0.5,1.9187205613688123,1.7903998033053203,18.180610333066923,4082.038739148157,50.0,2.0,0.043787726761957455,0.9971630447051123,0.9055393132178172,-0.40285720228956357
3000,1.0,2.0,0.5247873100163152,1.0,2936.6927682327987,53.72185921861208,0.5,0.23005171735874697,0.8727984549154932,0.9382256913518292,-0.5542117061235379
3000,0.7789913274973503,1.8652568290984028,0.30906807250634927,1.0041050691723812,10000.0,50.0,1.584846283728966,0.15163603770681033,0.9057448021280226,0.9687879366044979,-0.4865562587519253
3000,0.9588640763348659,2.0,2.0,9.243030839275583,8550.09306820742,84.43874853307629,1.2319466970623068,0.09151139830258179,0.8737130671055497,0.8689552329327302,-0.5913075754677147
3000,0.840799897700491,2.0,2.0,12.032217449523284,1000.0,79.54542230018295,2.0,0.014875644676461028,0.957437590669788,0.6844390346264351,-0.11060421855828238
3000,0.5,0.3419507245237172,1.1071759874640925,1.0,9424.98293516858,70.30228435134941,1.3586313028512516,0.0016175206172851422,0.9401876296325162,0.9616269277511205,-0.31239732783456464
3000,0.7389783380410996,0.7698667846125851,1.8685613629537454,4.349694514114832,8050.966397247987,100.0,0.831950584257898,0.008302468811564422,0.928619928113532,0.9478708190771434,-0.18680745767764712
3000,0.5,1.8059004093856672,0.9980077258584741,11.346799140465018,5677.944613144363,58.61207245649374,0.5,0.08000030220688605,1.000481082515312,0.9770899811660978,-0.4698870271441608
3000,0.7088970365840636,0.29303567463173663,1.1429345493395444,1.0,8049.9328227245,100.0,0.5,0.004494447559727981,1.0071073754367652,0.9692705574666897,-0.26590532464356015
3000,0.9537144426021635,0.005244936045564752,1.438694653431164,19.701920479118446,8084.04763986481,62.37878483520046,0.5,-6.229121299714767E-4,1.0083251514182225,0.9990678701530026,-0.05949812976291932
3000,0.6426431901079919,2.0,2.0,5.337762012248811,10000.0,50.0,0.5,0.2011960040079042,0.7295980220533949,0.8497591939704033,-1.045415968039295
3000,0.6520975160830291,2.0,1.7850848076418642,11.687814584201647,10000.0,75.74938751322411,0.5,0.17019840694778762,0.9260747613211858,0.9265965587175538,-0.7479151962973691
3000,0.937934471751503,1.9976169529692593,2.0,10.596581260516373,8960.146745398262,50.0,0.5,0.19871010655692525,0.8367804149923381,0.8921148640722599,-0.9004446786213021
3000,0.8833282553841717,2.0,0.43833778363495335,1.0,10000.0,50.0,0.5,0.23006389334251595,0.9736587917675315,0.9895496481783239,-0.3494714570520344
3000,0.5145737194748874,1.0199030318403937,1.9859549768882123,1.860919283496571,1000.0,92.95449838079453,1.268370938736808,0.005266004310757755,0.8023227164434154,0.5422071040501162,-0.001194757423323146
3000,1.0,2.0,2.0,10.255907047609762,10000.0,100.0,1.9111122882016751,0.06002438938809131,0.9747192143817486,0.8542210794426875,-0.4680560890177904
3000,0.5739793284641632,2.0,2.0,1.1982533913900888,4183.340879109973,51.79302513160396,0.5021622281573945,0.19201704681871487,0.550688888304345,0.8049114366828917,-1.0142153329257382
3000,0.5,1.5062306581217402,1.70322292552527,1.0,6479.207226598602,50.442140556289935,1.2226733930570688,0.12399933180479192,0.8867941528297371,0.9553675967505048,-0.5307676011422731
3000,0.6868876580661989,0.8054485494809945,1.4119545969742155,8.181705018909003,1807.6000701350176,50.0,1.5962490155803755,0.006761134599355068,0.9482435461344915,0.8245733244552989,-0.006835034702556368
3000,0.567421808595429,2.0,1.4366299532685476,1.0,1000.0,82.44532192543323,1.7814492706546825,0.05756649705882773,0.6370858802230124,0.6921089992228893,-0.2687781435308345
3000,0.546852006500571,0.2350918500585214,1.130796924229523,1.0,8550.994714805925,100.0,2.0,0.0028336282952598386,1.0022918375307066,0.8400055892842302,0.0
3000,0.7698419577650811,2.0,0.038037135091404176,10.220321707899934,7749.623452679292,50.437150398673175,0.5084150486234631,0.06089046701859612,1.0013636398363603,0.9943583607902007,-0.24862081798328042
3000,0.8472576851305083,1.9496296115190224,0.3755139278162978,20.0,6697.042649798589,50.0,0.5,0.07580272759119454,1.0004412343799407,0.9921700820747461,-0.2917424074954968
3000,0.5,2.0,1.892029519880467,4.26535886490741,1414.6335798240043,50.0,1.9786190144807723,0.06175352860846886,0.9023791024704565,0.7958352765203287,-0.35442303996086183
3000,0.5160541768417226,0.3002884474485826,1.1104906851047824,1.0,4694.326425470308,72.22994625787024,1.9205344395855637,0.003461251787354473,0.9907919222294761,0.8028461105998279,0.0
3000,1.0,2.0,0.0,20.0,1000.0,100.0,0.812231678008944,-1.1518702044714762E-4,0.8923341645056263,0.33264216170642996,-0.0036685479026608136
3000,0.5,2.0,1.9999999999999998,1.0,7145.005762696802,100.0,2.0,0.09780981556806621,0.49282381110437984,0.7556216906138876,-0.6452856116686121
3000,0.5,0.32269027334463435,1.1907385354017037,9.748844305379336,9606.340524915555,98.74736831676591,1.9715941340353087,0.0012666776389012434,1.0048309781879372,0.894531687170073,-0.001953647958386748
3000,1.0,2.0,1.1345180225262006,1.8837703211908643,8010.673629975002,100.0,0.8296564170296928,0.1641079543312125,0.734935134508479,0.885132912101267,-0.574949674329321
3000,0.6090855667723283,2.0,1.3056466096850428,9.275647137460325,9992.945630352147,52.555608826329006,1.3326041547472096,0.10842721278511196,0.917512686194235,0.9608798940359466,-0.5714038385175014
3000,0.7458342972541677,1.366300339322318,1.2652774498795367,1.251840048525871,3279.182252010707,50.0,0.9372639232945635,0.06722284308059771,0.9005221821505777,0.946434858550615,-0.3991732203123604
3000,0.6719700929782311,1.870506973694099,0.9109092184581014,3.538451144663272,2653.7351149956885,91.72063504342891,2.0,0.03529060776920288,0.887963180262563,0.7643045117119176,-0.18389703551527997
3000,0.5881567974297517,0.9051696174580175,1.106058417322744,3.6836210889975147,10000.0,91.80415797768563,2.0,0.009298939912405026,0.998743608114911,0.8985388194292699,-0.09784806069754365
3000,0.5111144224973129,1.8314435643462248,1.3493650544801625,1.403161204755612,9246.267041463525,95.28418550943012,1.9542589509613895,0.11575741602888318,0.8132788519975037,0.867652596098325,-0.4270963755233273
3000,0.8928927934427411,1.6349252659693585,0.9935421879641293,10.196194207134095,1000.0,100.0,0.5,0.013220544468652472,0.9572702647261587,0.676534767772341,-0.022446161584154262
3000,0.6590335940764319,1.9864810945939941,2.0,3.734876610516458,1000.0,50.27421329629071,1.831873246327791,0.06215526500436581,0.8349512886942514,0.7638327348154779,-0.3258522383717278
3000,0.7541315936225266,2.0,2.0,3.3179364401653215,10000.0,54.35317737589627,1.0577329767536305,0.1477263523056357,0.64575710915651,0.819966429182205,-0.9487230494529402
3000,0.9997972038440597,0.6719117577598985,1.9537550505201369,2.219574955510935,1264.911881343246,70.78345917971446,1.6713139906061687,0.0046571929412419725,0.6621642476725758,0.3851444499744177,-1.075204306126309E-4
3000,0.7728529335193784,1.6401427961501176,2.0,1.0,2248.2131461967238,83.24830673518497,0.899795679572609,0.07149659013397315,0.8032111279831983,0.8279595184751792,-0.30216117431706396
3000,0.6221266028002832,1.8497851416767428,1.8469620477614663,13.022415199178507,9458.472995017053,50.17788197708236,1.8771154104505614,0.11109612571173531,0.9576716480426117,0.9460104269561814,-0.5675780992047453
3000,0.5,2.0,2.0,2.4903182398495254,10000.0,90.65605273919348,1.6352609110846743,0.10849503441935664,0.6134981735752081,0.7950344722465083,-0.7108755123130223
3000,0.6519268385291329,0.8179481355932245,1.4108979831326223,1.4374604254622914,1000.0,50.0,0.5,0.022574145150845038,0.9875123088951138,0.8795185903797796,-0.15414822263255906
3000,0.9131223469384144,0.7479378180969574,1.9999999999999996,2.1224208829579094,1000.0,100.0,2.0,-6.197591282583711E-5,0.5583219518867409,0.06999021070940234,0.0
3000,0.5,1.343556120804998,2.0,8.245009900017262,9736.293405478109,98.9456813723213,2.0,0.010865438527532105,1.0002465222909283,0.8886053683691935,-0.18355214221081112
3000,0.9318974907313127,2.0,1.826524896664588,1.0,4770.625169020019,58.22599176890164,0.5,0.21126662119508471,0.5597095684763039,0.8218461365102275,-0.9755933567898174
3000,0.9745227778370449,0.7723268984030673,1.0682172504295537,20.0,5098.489996727915,50.0,0.5503867642063447,0.022665044622913678,0.9905395294797124,0.9965151693507697,-0.16395979003674213
3000,1.0,2.0,0.835279949855716,20.0,1609.3663486028336,97.03249793954677,1.590504724230256,0.012240429703095553,0.9368472190816689,0.6972056304668943,-0.079732464058354
3000,0.7704967095601833,2.0,1.9406847717927063,1.0,8813.981809567658,50.0,0.5,0.21244727579771058,0.5312584681201485,0.8138046914883336,-1.1623207830935178
3000,0.9999226460219004,2.0,2.0,1.8473576358568606,1151.8264864664152,99.40698164590322,2.0,0.05582392022710609,0.5388752548304596,0.6649330372459552,-0.32017913968012807
3000,0.7153920824620313,1.7918768768970479,1.5861958800114142,3.3088766483279706,1000.0,93.47784431802755,1.5626371199815219,0.01756817660972587,0.84696000168283,0.6641660208397515,-0.10030003253684855
3000,0.9962242587335646,1.9890474378538414,1.9999999999999996,1.0,2192.6930942429035,99.83885414316651,1.9898678391768352,0.07639999710770304,0.538406221887541,0.7076931381966647,-0.436498420014474
3000,0.9018518061085503,2.0,0.8372391811669195,4.792945471729132,7104.037531082989,63.97839989728179,0.9492184152757007,0.11156280203990604,0.8892365658922782,0.9496009609236347,-0.5115063574507671
3000,0.8354308949503635,2.0,1.8140157413022904,15.415113691673604,10000.0,50.0,0.5,0.20934662356361472,0.9260781841131349,0.9390613957916136,-0.7452443997161502
3000,0.5012423269665811,2.0,2.0,1.1554005425576708,4105.978507212923,51.831880944495765,0.5,0.2037072974774243,0.5546807290043279,0.8126599807185072,-1.0087617414345524
3000,0.998717481194999,2.0,2.0,2.572462643615497,10000.0,86.14011934484796,0.6667328149199081,0.1381811811274968,0.5836284075123201,0.7982889796765396,-0.9049587747099417
3000,0.9061144874512883,0.4682954308272978,1.928813564568614,10.691364818122956,7735.8518240299945,71.04234401227282,1.073848794550348,0.0056113836995386026,0.923391830671838,0.9550451484364183,-0.07661487493846476
3000,0.84361858585809,1.4425173290983244,2.0,1.5445320816382524,2333.736074273343,63.59378787221707,0.5352156314514072,0.11540667091651471,0.9021978290527586,0.9152455230564414,-0.4325830515608361
3000,0.6714337683014016,0.3295331076909313,1.0519006916047016,10.094541333195044,9509.266796242979,99.95779694003613,2.0,0.0011986333622903901,0.9598818855081253,0.5356573479424496,-0.0010880460270037554
3000,0.9464634818414743,0.2424676820459304,1.2614786268671505,14.301810118367532,3717.5920901876966,66.44862574176521,0.6671622245595465,0.0032316394833703443,0.9528811691928475,0.9755570924896866,-0.016464730543611465
3000,0.9792687129144267,1.9997929646736283,0.9768567351683818,1.0,1730.7733739450023,50.0,0.5379883385246599,0.20067171161953218,0.7896618187704744,0.8925790235461776,-0.5688520603762319
3000,0.7526088135709267,0.5900243992690662,1.2754615364211999,6.138058098551735,1000.0,100.0,2.0,-6.0296634302769394E-5,0.8605752877892333,0.18092207010137668,0.0
3000,0.6367583996449582,2.0,1.778752309871717,11.516178093569085,10000.0,95.82359177768151,1.051006985980569,0.07581563709275264,0.8987769879447505,0.9009435663775908,-0.5365938357352205
3000,0.7488474711025744,0.808674232427463,2.0,1.0,1265.8302136898997,70.27259450477794,2.0,0.008172103200061964,0.9067343782561647,0.6477800063117332,0.0
3000,0.8939431619327654,2.0,1.1053158921936606,20.0,9234.474401189083,71.27507622785555,0.5,0.11756636162902971,1.002156165561229,0.9769355987937942,-0.49023692388829715
3000,0.7800800201635187,1.8350748772336543,0.0651385345103066,16.603723153515624,10000.0,95.25026104079228,0.5,0.05255951105108243,1.0001019111906901,0.9760292848324797,-0.40082021404512985
3000,0.8209704627568654,1.9999999999999998,2.0,1.0,5201.3107077164295,79.4555799578643,2.0,0.1123830027897368,0.46001385826375585,0.7407905331536547,-0.7138508940239098
3000,0.5,1.989808330384209,1.910097314731797,1.0981882767712614,3014.9800290941475,55.03489308837516,0.5,0.2026638300450091,0.6023322967145832,0.8236611661401014,-0.8870204665602307
3000,0.5,2.0,1.0439047270342778,20.0,9660.18442711085,52.977929296031604,0.5,0.11871363840769213,1.0017325406929867,0.9869603539412642,-0.3953040657149347
3000,0.9052898897422321,1.882597972174046,1.4718296450956514,1.0,8955.350376740971,56.412894747355224,2.0,0.201909864857453,0.7353064649612111,0.8930453702490376,-0.6678103815837079
3000,0.6813267220718171,2.0,2.0,6.6871193759598615,6709.863204760373,50.0,2.0,0.12681399878538582,0.8361720365245108,0.8548431411040265,-0.6992281456480779
3000,0.6682918800028703,1.9941369875247632,2.0,3.026602112579683,1879.9634532027235,50.27260512628372,1.8842277282075928,0.09150579089079108,0.8349837187562416,0.8114439362596485,-0.4565835478591537
3000,0.5001284500703049,0.0,1.1071759874640925,1.0390330338599496,9424.98293516858,77.39008503263491,1.3625326662651056,-1.3805724764991693E-4,0.9410341560078759,0.9615608472295472,-0.25539953990516734
3000,1.0,2.0,1.4276373345879163,1.3091474081011572,8892.328386132174,50.0,0.7842295152684622,0.23468097386750095,0.6837393050566815,0.897824418218266,-0.9048132043841453
3000,0.6035509502859064,1.1131247483909736,0.12122860110821013,1.0,2917.449421063516,72.88287204917724,1.1465326191515597,0.019575034306408556,0.8972835694703426,0.8394418747450892,-0.11551632978040828
3000,0.9075851204620536,1.0746873045515668,1.883559172654532,20.0,1040.2329723471987,50.0,1.595679293507551,0.002667024527750385,0.9201633126046636,0.5351573905599032,-0.006802038936303268
3000,0.7223555092517946,0.728153799898667,1.2477656111767532,1.0,10000.0,50.0,0.5,0.024636079829778775,1.006797614412433,0.9965107884820701,-0.19210647997199723
3000,0.6723786223243198,2.0,2.0,1.0,10000.0,90.6909370425963,1.3183537276701207,0.11556811520661624,0.44452370487617077,0.7588823343812837,-0.836038286753748
3000,0.678763809795412,2.0,2.0,1.0240882070609656,1255.4746470285704,100.0,0.5,0.10995020900304171,0.5791462852494198,0.7372243218004337,-0.5195664271089947
3000,0.5,1.9436889505535568,1.8694654322655542,1.4909939441835807,5844.957187547266,50.0,0.9245841403552806,0.1897640980239023,0.5991498619172403,0.8395543986531926,-0.9081566755796427
3000,1.0,1.9032698628137628,2.0,1.0,1000.0,50.0,1.3453970900207353,0.11023375596220418,0.6492494024726946,0.7647779698484263,-0.4418660810883197
3000,1.0,2.0,2.0,7.1037088246108455,1707.5438665792099,84.45295631069305,0.8898196935555758,0.04311213610981689,0.8702773021414232,0.8000641041833209,-0.2790522741451036
3000,1.0,1.1902613511181803,0.5188886313731589,1.0,1402.7683594403727,83.96165323173956,2.0,0.01084793782481382,0.772404848143281,0.5606691709835436,-0.0049647550242805935
3000,0.5,1.560360039275847,1.377412969392192,1.844926031030651,9927.577889049668,100.0,0.5454687913209636,0.12019292289178983,0.9317804285743321,0.953649457417725,-0.5081838671548172
3000,0.7637269743469043,0.7764451310398401,2.0,1.0280731366853029,1027.2132277063251,85.42554269812862,2.0,0.007537519926574473,0.9116598842965398,0.6633690568681984,0.0
3000,0.7870027850852628,0.0,0.8472540613708629,20.0,3125.8936838535046,64.41831786296117,2.0,-1.0382753602659488E-4,0.9640560674041138,0.3323021611451824,-0.0024456986017738756
3000,1.0,1.5818811768370658,0.0,10.210656198381958,5551.852864233212,84.30388848910329,0.990299656261167,-1.7447705340505867E-4,0.8180922566434714,0.26018917876599473,0.0
3000,0.9789814033676755,2.0,1.4244816638104438,1.0,10000.0,50.0,1.6449653569256215,0.21837449879475418,0.6693234787031903,0.8849090704601891,-0.8191137561380628
3000,0.9301553857585301,1.765316094025826,1.3967994922040274,1.0,4430.422402074094,69.65947411538926,2.0,0.11079988271884691,0.7987709861231193,0.849746705327067,-0.37322742739373327
3000,0.6347745921172028,1.8394818802816664,2.0,20.0,7268.763815780574,59.19227008436061,1.5146502408959273,0.06673021120708401,0.9373298002689505,0.9376221858971108,-0.4862394060861708
3000,0.7269075720012815,1.8883274673009842,1.1301939465545938,3.6874021687635334,9882.593651895526,50.0,0.5,0.2224934096149004,0.9567897202170809,0.9793977234917368,-0.49430455843965043
3000,0.9965480703630252,2.0,2.0,1.7683708798879771,10000.0,86.03886406276685,0.6671654652107747,0.14161091737867343,0.44582533169672867,0.7700585961639322,-0.976462835867495
3000,0.6328174280553513,2.0,2.0,16.159271754929158,10000.0,85.31148591650971,0.5043884565319419,0.13742118838803777,0.93241325422843,0.9110507357306024,-0.7328556893468838
3000,0.7283994667132283,1.474088594931787,1.2491451055900586,1.0,9424.98293516858,50.0,1.497596976942285,0.1227105975535168,0.9184901751218995,0.9699639869426059,-0.4879898533916094
3000,0.636117122842509,2.0,2.0,6.106473935863297,8596.68001103753,50.0,0.9775492338200427,0.15404672426627158,0.7675607666089315,0.8676620448727373,-0.8736807637482541
3000,1.0,1.3744324409191784,1.6280847901051012,1.0,2708.2002289713328,100.0,0.7497832555304408,0.040334595328729704,0.8470816404793517,0.8093491535693089,-0.1265600917975347
3000,0.5470028635597772,0.5015614254927014,1.1152737958461694,12.37677386936469,8010.063530791991,100.0,0.5108889903499664,0.001648222885071603,1.0041237729553714,0.9721446917567615,-0.33672671583340763
3000,0.6761361434009472,1.9706242303473116,1.1538816597408275,1.0,6981.608495838311,52.4809509112678,0.7693765650261686,0.22346475097157514,0.8088299207029866,0.9385462475521598,-0.7094561310001979
3000,0.7449701598808384,2.0,1.1039385162908422,1.272046188085897,7983.322574606044,65.20970510570712,1.4451479325958725,0.18187354795315433,0.7720424457284785,0.901350087560776,-0.6131780475076521
3000,0.7965473671733898,0.9485746730515401,2.0,7.863755906054273,4506.854462000709,73.47515635460583,1.0976251399383665,0.011311619993353905,0.9129919497460502,0.884243634132494,-0.11885987852970507
3000,0.5,0.11213932608599558,1.9815643050205036,1.1570704913516574,8811.630337362069,100.0,2.0,8.900649302118509E-4,1.0062056385046751,0.8826493411063099,0.0
3000,1.0,1.2878877254198517,1.6548965187796754,1.0,1000.0,96.82616231781088,2.0,0.008592632097836096,0.7263464182287676,0.522618189042826,-0.0037257461250207024
3000,1.0,1.4805727440861187,0.15922134260163293,1.0,8381.569921646445,50.0,0.5,0.16036311906132858,1.000390689826058,0.9968214162425177,-0.18305757909062076
3000,1.0,2.0,1.3896545059755563,1.833861151106329,10000.0,79.69185271042399,2.0,0.1635299083274942,0.667609714298026,0.8556939893554766,-0.6174879525157908
3000,0.8594115363915552,2.0,1.8486577828774633,20.0,9788.14606123779,62.14973507283773,0.5,0.1723063055458876,0.9609166743179705,0.9499469866332336,-0.6799951872733814
3000,1.0,1.643457252192286,1.3700787032910302,6.183428599159641,6324.192957295311,52.26368268790934,0.6781870645439857,0.12503873679876457,0.9331581453063126,0.9790439872380355,-0.4493167555863726
3000,0.9861513552492296,1.972190230443207,2.0,1.0,6803.815946096049,100.0,1.9108668568912135,0.09802306193316265,0.4714257994121902,0.7454746804031531,-0.6655939392354955
3000,1.0,1.5917450245924711,0.10998192507698995,1.0,8918.129186261624,63.98796781797898,0.5526446908381834,0.16006109918439634,0.9664090505635707,0.9913141362364287,-0.31196858036400354
3000,0.5529599067684648,2.0,2.0,1.0,8304.952241532668,94.74307076651078,1.6580444927223403,0.10652458719677876,0.46213443489561373,0.7546038803618234,-0.7402543703238635
3000,0.5721962914389684,1.9898790358751177,1.2274601929639715,10.775907192525917,10000.0,100.0,1.6347337275581146,0.04664646534507288,0.9277612841203734,0.8950061325068274,-0.36514380801692775
3000,0.72685537071012,2.0,2.0,1.0,4836.958215131114,56.43900462013031,1.2485607291964445,0.14977786048756786,0.508122736791328,0.7875148823101406,-0.8455944045618413
3000,0.8086727064295128,1.9822325250110437,1.5453543089152908,1.0,10000.0,50.0,0.6105945894176353,0.2531840419160656,0.661807212907625,0.8877694957380297,-0.9889722455316857
3000,0.6530997578023463,1.807413317123192,1.2951158558197002,4.258179558183583,9434.079653190467,56.268874080810264,2.0,0.10329340355292395,0.9663629752534737,0.9415743134230753,-0.499522625853133
3000,0.8321267908983097,1.5878473989849327,2.0,2.934266384864685,10000.0,50.0,0.5532218901090433,0.25960801804541594,0.878576945037578,0.9479007017339875,-0.7159152977575868
3000,0.5,1.8102041601215608,1.228385627190371,1.0,1437.6935153041422,53.01830975273942,1.04697996479047,0.08593965563108653,0.8040458958239527,0.8440630513134008,-0.36076998322134585
3000,0.5210676174384232,1.366229890490136,2.0,2.919673484292944,9496.128674465743,59.949780383191246,1.3820028095062522,0.068403690785701,0.9247020536777839,0.9640512160874057,-0.4680588726881711
3000,0.8781531775085564,0.5346842030492291,2.0,15.7665393092668,7401.470539237127,98.54273013999273,1.0968496768785605,0.004694465042111229,0.9239060357438909,0.9300980996472701,-0.0057613326732974925
3000,1.0,2.0,0.8528555622166427,1.0,1000.0,60.12859147594759,0.8664843265853476,0.10604575527693433,0.6915206759189959,0.7825276665102545,-0.3456534597223193
3000,0.7367675666426614,2.0,2.0,1.0,3038.8745815978764,82.91332823168769,1.967695313412737,0.10169481848426189,0.5169982584565381,0.7358720491552647,-0.5660395705453444
3000,0.521737208493095,1.689385354636166,1.452122873539977,1.0230321298854606,9493.598322645665,98.97034231617309,1.177019620751599,0.09361053931163373,0.8486057080568135,0.9103778964570768,-0.42166320402873725
3000,0.5014164582327503,1.608167114073021,1.3573807357525491,1.925238162912513,9972.106468368645,93.93955766999426,2.0,0.07555274055087333,0.9070249104351759,0.8917851882881426,-0.33451559914980417
3000,0.5,2.0,1.217789679352888,1.0,7535.316566283509,67.2530397859404,1.36383954194303,0.1697292373271236,0.7618924022798385,0.89946725529784,-0.6030942104483596
3000,0.5328438382708031,0.0,1.4506784920330935,6.727136279989375,1000.0,50.0,1.3573906772352955,-3.4845274684820434E-4,0.8085582471365852,0.22074932177607087,0.0
3000,0.5211655420456173,2.0,1.8970265936008928,1.1981666644412057,7661.80025081274,74.51355573227882,0.5,0.18489023939711602,0.5281047614213566,0.8096837469665336,-0.99459071572674
3000,0.63856492713032,1.9047122138445116,1.826411618420663,1.5308416459506216,5661.760167337892,50.0,1.6400274749256742,0.17693347183177263,0.6343250059581444,0.8443988685998266,-0.7621300247214916
